Inhabitants,Distance
0.028213166144200625,0.25619680925332056
0.13793103448275862,0.24380008908729395
0.16927899686520376,0.4772737263920239
0.14106583072100315,0.37396566942565346
0.11912225705329153,0.2727278436525851
0.037617554858934164,0.43594927025578645
0.21630094043887146,0.22520500883825406
0.05329153605015673,0.33057714884456035
0.10971786833855798,0.3181804286785338
0.06896551724137931,0.25619680925332056
0.06583072100313479,0.5351230315839992
0.034482758620689655,0.1528949562255571
0.10971786833855798,0.10123781647552822
0.09717868338557993,0.15909331630857043
0.10658307210031347,0.16735572224135903
0.21630094043887146,0.3295481999963559
0.09717868338557993,0.5774826033168878
0.06583072100313479,0.3078539397058094
0.14420062695924765,0.572313192082079
0.2570532915360501,0.4328500902142798
0.04702194357366771,0.33987468896908035
0.2006269592476489,0.17149003647459704
0.1128526645768025,0.07954355618498168
0.12225705329153604,0.18698593668213026
0.025078369905956112,0.32851308439970484
0.11912225705329153,0.07541544589035078
0.2852664576802508,0.2468992691288006
0.08463949843260188,0.2933869883464806
0.12539184952978058,0.17768839655761032
0.012539184952978056,0.1911140283816809
0.07836990595611285,0.32644901995484926
0.0877742946708464,0.19421320842318757
0.05329153605015673,0.4938047421962083
0.06269592476489028,0.2768621578858231
0.006269592476489029,0.021694260290546545
0.04388714733542319,0.2272752772217167
0.04075235109717868,0.22520500883825406
0.12539184952978058,0.5165279513349593
0.14420062695924765,0.060948475935941784
0.05642633228840125,0.3491722290936003
0.20689655172413793,0.6136376482183166
0.04702194357366771,0.13636392182629253
0.16927899686520376,0.22314096298847874
0.07523510971786833,0.060948475935941784
0.03134796238244514,0.26962866361107846
0.04702194357366771,0.42975091017277317
0.19122257053291536,0.8119851708747421
0.13479623824451412,0.19008511672363693
0.034482758620689655,0.06508278087163963
0.05329153605015673,0.042353395686901885
0.08463949843260188,0.12500233585199727
0.0909090909090909,0.49793287108591944
0.1128526645768025,0.5351230315839992
0.07210031347962383,0.4008293409510088
0.08463949843260188,0.24587035747075658
0.1128526645768025,0.4958688066410638
0.1974921630094044,0.3181804286785338
0.08150470219435736,0.42872196132456863
0.06896551724137931,0.26859352941934717
0.05956112852664576,0.18491566829866762
0.05642633228840125,0.27892620373559845
0.04075235109717868,0.14772550780058785
0.050156739811912224,0.2933869883464806
0.037617554858934164,0.26652948356957185
0.12852664576802508,0.3181804286785338
0.14106583072100315,0.16322140800812107
0.04388714733542319,0.40495746984071995
0.09404388714733541,0.4080566498822266
0.21316614420062696,0.4917345110029061
0.0219435736677116,0.24587035747075658
0.06269592476489028,0.2871886282634673
0.9999999999999999,0.5082655268070905
0.05956112852664576,0.520662246973117
0.11912225705329153,0.1652916763915837
0.40438871473354226,0.3770648494671601
0.3448275862068965,0.19214916257341225
0.10344827586206896,0.28408944822196064
0.10971786833855798,0.1384279676760679
0.0219435736677116,0.14256228190930587
0.12539184952978058,0.35537058917661357
0.10031347962382445,0.06508278087163963
0.04388714733542319,0.13532878763456124
0.0877742946708464,0.706613049463516
0.028213166144200625,0.12293206746853465
0.21316614420062696,0.23760172900428067
0.06269592476489028,0.1880148483401743
0.06269592476489028,0.28306049937375616
0.050156739811912224,0.18595080249039897
0.23197492163009403,0.17768839655761032
0.050156739811912224,0.4090917654788777
0.07836990595611285,0.2138434228639588
0.04702194357366771,0.33264738003786254
0.08463949843260188,0.08264273622648832
0.10658307210031347,0.11570478642993721
0.08150470219435736,0.14152714771757452
0.0909090909090909,0.3171514798303293
0.05642633228840125,0.4431827459354508
0.0,0.055785240747119685
0.11912225705329153,0.1704549022828657
0.10971786833855798,0.4080566498822266
0.13793103448275862,0.3367755089275737
0.07210031347962383,0.22314096298847874
0.14733542319749218,0.3037196440676516
0.09717868338557993,0.13016556174327926
0.04702194357366771,0.3078539397058094
0.15673981191222572,0.2138434228639588
0.015673981191222573,0.2603311234865585
0.14420062695924765,0.2603311234865585
0.14106583072100315,0.20454588273943886
0.08463949843260188,0.3801640295086668
0.034482758620689655,0.19008511672363693
