x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.38239830827218096,0.39668234117058526,0.28115264252259575,0.009284131438490127,0.8093141598673407,0.016629823804725156,0.972873428003249,0.17077494377796096,0.8204585446175177,0.2914552258957521
0.45125579180704384,0.5364642321160579,0.5130973467258885,0.18576166394045351,0.966248072218544,0.9180187113037368,0.34823204132505875,0.5404838696769133,0.8097747091205743,0.9841791964283929
0.5380068581397396,0.05442621310655327,0.9475436036481145,0.6128066989810467,0.7019634866690537,0.9524662034706675,0.35652066052872705,0.4805263663356036,0.568737176646416,0.1515902812920673
0.8700084426341019,0.26509554777388694,0.48688765115881344,0.12766280995042792,0.41462153474407265,0.23597477806720574,0.36961879954065485,0.21465414442461445,0.5494562547954716,0.18101763601050522
0.889289458310993,0.5038899449724862,0.6829472955686752,0.5966515099219153,0.285069620164544,0.1732792015122752,0.26487970198582755,0.6445106481740842,0.500157556562806,0.34724158554075163
0.8980782003985244,0.06856528264132065,0.21540937272155375,0.8507535853454788,0.7318468496400475,0.6588824654329227,0.6895208886007979,0.6202651439364231,0.25155030656005506,0.12173287754804048
0.28761373548547153,0.6272516258129063,0.8249853229305333,0.014105276848197448,0.3051685546089729,0.009929059561348116,0.7898295861492232,0.40412941873214303,0.7346277313555566,0.10604408902614898
0.366762429878122,0.8189504752376187,0.7234260030664325,0.9651514924141243,0.2945340019642868,0.40642396744085035,0.976823676281705,0.8755672223511617,0.6543619159278181,0.8572537269248695
0.09123246452893304,0.060127063531765876,0.3791394586636716,0.661577401943865,0.10558441532463742,0.6684212475069774,0.10309457788661217,0.15323606853886723,0.3824142867289356,0.12137683695941336
0.8263918342522867,0.4127973986993496,0.8415056522969739,0.23634717449264922,0.3572311557487393,0.011757359482592121,0.14847391775801153,0.4241832798456996,0.05462360987594546,0.9662051473868021
0.9564664175222669,0.6216678339169583,0.34337941649772624,0.3618490228151527,0.5342590018142649,0.9226770233636115,0.758514690642243,0.7161657369688917,0.5223955399988596,0.6482719029969416
0.5928229607637583,0.8877148574287143,0.013056841014583057,0.683272056064949,0.1733763129416895,0.03583147617956367,0.06319697024259666,0.4946128882521949,0.12124052534860014,0.5515898812464621
0.7589717992013508,0.9709274637318658,0.3723465008566208,0.6437224564931395,0.9527070952359045,0.4343738398000978,0.03955549953785396,0.4159210410480909,0.13008370004831735,0.30345159348165696
0.8487318043229488,0.8613126563281639,0.4374466799818775,0.20307937031979229,0.2557113338547428,0.4787984256806589,0.2697812508752766,0.9897519827772487,0.41014224106454217,0.6758800503257371
0.7281371787997856,0.4532336168084041,0.5020427880331128,0.42751024205771565,0.7786966897166987,0.5093651586277843,0.043140632439850994,0.9903152035597954,0.7550160507622236,0.4264926201586981
0.20248317475052216,0.48354477238619303,0.8541154302756689,0.14210623727558763,0.15381945764081556,0.3396935220942089,0.7613355820439259,0.39130839289001296,0.3577004144487871,0.050929805997883756
0.9236181688686871,0.6020040020010003,0.3286313370185196,0.10528985398502334,0.4972025915783705,0.969872579403956,0.4432900796651742,0.12138158157997936,0.5176348309042946,0.8808814204819349
0.2768153663943151,0.8711825912956477,0.786950960085372,0.6010884843755471,0.11400064409403773,0.6036471931543326,0.8436175831562774,0.8728951749085642,0.9083170858338143,0.888409278657767
0.2371890029689263,0.40481940970485236,0.03291464096437598,0.23417020574155498,0.7853506611965347,0.7462926140485884,0.5659318344596893,0.5271276340325407,0.35784246544509474,0.2757344337254447
0.8199628284024616,0.22686443221610803,0.7519440241073991,0.7536183601702757,0.28044894554604977,0.9444084744253163,0.0855560357072835,0.7272490816400029,0.45941893139637124,0.7103469795556693
0.7115139923656181,0.053960980490245114,0.45992384926274604,0.7591698305746057,0.0418531105541409,0.05253935548174752,0.25337506652102065,0.3982971324759306,0.37840584769932406,0.04128770679857504
0.700796648554349,0.41642821410705344,0.8612564371576392,0.7485581083582193,0.4808892098246344,0.2196761897709271,0.742197534420877,0.4787256604588999,0.5003956420354907,0.771610963649856
0.04963248533542465,0.48316658329164575,0.3717544173728496,0.6922240396976655,0.874749713458165,0.7256619456433523,0.9469872479703586,0.173815135533129,0.993643718094796,0.18620322716789717
0.7225214266851258,0.0012006003001500747,0.43578944631193006,0.9642320832770583,0.23311503479508008,0.24774314537636255,0.4978523213335414,0.4652963961873055,0.6987908659208656,0.36275735433839457
0.3488298349084915,0.2335897948974487,0.25089237582499135,0.12068470469358865,0.3507402080703783,0.04028063953470918,0.25126840081465746,0.7803779081399909,0.5743631963875031,0.19557129512764457
0.7498089403894016,0.7438289144572285,0.5028168971825028,0.4396246329616679,0.8244803741346237,0.35577595670521733,0.827642535041073,0.4037692775568023,0.17042518264056794,0.14159714207419646
0.6755817815158329,0.2894257128564282,0.032499582441124206,0.7831955220072933,0.2026345846493588,0.31989744708487733,0.1437924384105377,0.6370987427071412,0.8544627521280139,0.11878454143772389
0.3949382207248662,0.07050325162581289,0.1075641665474832,0.8170085688131219,0.8560199789169219,0.38814997463196327,0.10708884007346321,0.9560117566085905,0.1576976134432261,0.036007104809948336
0.7664501324413218,0.6989514757378689,0.2042167945680341,0.6966430061377313,0.19509948452474063,0.6776938403204678,0.5752447773496424,0.599571031844483,0.21898161439956942,0.8848548734555739
0.014464512928033548,0.21520260130065028,0.6219456943429024,0.021579602923300866,0.08322715116406997,0.6515592586328879,0.10365275427034944,0.05959536138166162,0.7956936540217938,0.4301340352800219
0.5616502348732805,0.6257798899449724,0.5304347913055741,0.30319692263057063,0.010217491753796054,0.7151854968882875,0.9983754866537826,0.4098356555769862,0.9058872135096498,0.05547532418695731
0.4078542505261642,0.30563081540770387,0.1054898740722442,0.43664030493569633,0.5597187189329643,0.9025357028847509,0.9381954697684468,0.5936387063728982,0.5135403609895953,0.69185287122732
0.30276046126391437,0.497408704352176,0.20241854101428303,0.1778251321838218,0.42825652545271614,0.9416945448213678,0.6147702674044998,0.9968447631471536,0.3596471133136796,0.48142888289264973
0.6850097230335865,0.8229714857428713,0.021997101591324376,0.611758232413424,0.18578712492023836,0.6810322139040857,0.31294989216592445,0.014658746228521582,0.1072995205278695,0.11168873251550678
0.7707864853834396,0.8148624312156076,0.6455150176174841,0.4354827898414795,0.08086280596967159,0.3266252305389131,0.1621592423205733,0.03787084537138559,0.40782440896281763,0.033890863558445665
0.029929337953441475,0.9362631315657828,0.7693284753150195,0.02678892106987609,0.871606254513159,0.08810964595827632,0.11398501926608808,0.4420412801818313,0.149128537144835,0.33964871995407475
0.14716491545362154,0.5546793396698347,0.8392293313357184,0.36555967405495443,0.8459715118407288,0.955691496654121,0.43336994490258923,0.6400779105409321,0.1415398127927926,0.39710026943071514
0.812832603772377,0.4707733866933466,0.9177504028067958,0.34838203000335144,0.1597083174143425,0.3363851698557674,0.43132429847831916,0.42004265672143487,0.8044798082511622,0.24946443894603987
0.5449780331463416,0.5428984492246122,0.8415456579377693,0.9044254693338537,0.45879398392165255,0.6369088421867947,0.7879059782891393,0.7308124784915687,0.8740127705846399,0.5816843120115693
0.8071608341802643,0.6723471735867933,0.7588609994009156,0.980470309287633,0.10473929193662276,0.41819933973054835,0.40224610977068753,0.671609270834167,0.2545013659903906,0.9210419987878619
0.1362795192099935,0.7457438719359678,0.7302389636938809,0.6634352286767612,0.5850374154626576,0.13855951581574497,0.7955994094133746,0.3863444470232331,0.41538412290012117,0.9287438768019554
0.7080839221837213,0.4575537768884442,0.554614200602285,0.3165378593474096,0.37878430250816625,0.1835565086776698,0.767917661981186,0.47806540163744193,0.9784722715454848,0.1964753981953943
0.9486799881563047,0.4165722861430715,0.23013744938036262,0.8065639209448204,0.1655281671123984,0.9972870711075573,0.5064480375798753,0.270462021112276,0.10524678359531071,0.7362449319222392
0.11909115644080955,0.29450625312656326,0.008851248025971661,0.8684894778176289,0.5326337645296214,0.10977104721456954,0.8152536201439655,0.39910244815967866,0.03741643249926723,0.7820071488149649
0.740595065660486,0.37524962481240615,0.6199584141363933,0.9443682438685216,0.7680781394083537,0.8978994064780058,0.47873528034859014,0.5902543797168489,0.05771171850694399,0.044515074718517914
0.785196981458215,0.8461620810405202,0.9866891231663665,0.7435758912716158,0.8383073928793605,0.09849502996630603,0.3080453423281757,0.5232471128682443,0.06801241645750825,0.44415663385625964
0.8269290018485768,0.3767493746873436,0.04329810503280963,0.34088969591468204,0.6948094421785581,0.898996186288451,0.08108562305688596,0.15854314891437443,0.23661194368778388,0.16885924995449483
0.7449804338953754,0.19358479239619805,0.2661225232757819,0.6317801421632626,0.1243391535164134,0.9368180776532113,0.7323474217852841,0.27435554737457085,0.9432346212290211,0.7824391980685799
0.37048959275293897,0.6203491745872936,0.32054219644969945,0.29244013586045786,0.26946634208594455,0.9342522533521332,0.543692806926989,0.15657337676369137,0.7644024204689484,0.8282154165574875
0.9167380222629461,0.9885842921460729,0.01440603125040631,0.6300543741965174,0.0009311359458480939,0.6494537616245148,0.9074487538062027,0.03214860225208282,0.9969158928055172,0.00110012541429723
0.9711039844431463,0.60104052026013,0.40596824152205463,0.40201289573860366,0.5801226979138955,0.6836260581273285,0.29393288279096197,0.5410650975182272,0.25152029578618723,0.9048691550836795
0.12900725026208176,0.9969254627313654,0.4532789123266381,0.522278413894183,0.716926671294009,0.6225426278083717,0.08672040364755261,0.22491416635321046,0.6796910090722569,0.8962371710374983
0.240926168964717,0.8216008004001999,0.33627341455145177,0.6523162807449315,0.79468802445157,0.2258705939923285,0.6425610492915761,0.09621871773735304,0.001471528278652036,0.26312099579352044
0.9883113531421804,0.23856828414207099,0.6475633064262062,0.12633922095332423,0.7556433239252931,0.6112235799653553,0.9600953901432853,0.19181419116293585,0.20389819945360385,0.23910525799941196
0.5602878097966566,0.023305652826413205,0.6204214794285995,0.7052638424098724,0.42338281389082805,0.8916089339520398,0.2611585260942458,0.48112660162783816,0.5666694343269234,0.05276301498370814
0.49288578036347347,0.20087343671835914,0.9927329753495243,0.5470644436774366,0.7463919732280914,0.408875710630258,0.2079207029421297,0.1200110443293771,0.37297089655186205,0.6462706748569338
0.665022487015949,0.08148474237118558,0.03477390312033997,0.2933475396551465,0.534469032478742,0.05181484035148991,0.47909439382844976,0.8812824627253883,0.9101917588414241,0.2241925579516065
0.033433431230543924,0.7361940970485241,0.21432722013803945,0.8869496926132129,0.36610945197998906,0.16695570550661518,0.8935833723456612,0.0018277164648542229,0.7824879131608247,0.5327077286810696
0.7058792343211082,0.16891645822911452,0.6893241947114543,0.48607530351006195,0.9481614315690092,0.10122096810832501,0.386895258901813,0.17787172571648088,0.0504711191317683,0.04289388990344899
0.47534230679972156,0.6551165582791394,0.39944132122629294,0.9167869702017398,0.679696235650405,0.6260881486737069,0.33055845647224524,0.24242703139630734,0.9542775856532495,0.823674898938479
0.4778420867310601,0.6415597798899448,0.7264974361384956,0.25245134084667675,0.7144913157320969,0.24537646266495472,0.938995722648357,0.15150038815215564,0.5298852287971382,0.8773280153937549
0.07784128648138221,0.6015187593796898,0.5458639668193216,0.9399462760928613,0.9086526632888402,0.7756995223603982,0.8546870811176331,0.39800201679058195,0.1438746509997089,0.23397067265668287
0.23927165275565976,0.45430215107553773,0.10581592004472631,0.4247169990645837,0.3659664310989405,0.2096930917882614,0.09877021138679822,0.96366175540812,0.05463261310810581,0.9018558115625182
0.4403763974360001,0.6560060030015006,0.765716966092219,0.5302999834926543,0.3158941205415991,0.5953552976166053,0.33720955822039766,0.09096565853814695,0.698069606988909,0.46533204785345533
0.7270678451676923,0.070104052026013,0.32488980946313434,0.7556592683744267,0.28296031220558204,0.031889673557899664,0.5367646176191677,0.4954482157005547,0.6233207721572044,0.025750935606659163
0.8916571970454782,0.488504252126063,0.07511259087531341,0.03712452041158316,0.2908554648978751,0.4091058742766106,0.4969160254640466,0.6407041560291634,0.7272570852936203,0.02757814390840556
0.5485071342258785,0.5398779389694845,0.13556211425811038,0.0802917298197698,0.6452572075523028,0.30318456422516404,0.839536293468736,0.7246450608638586,0.29063433772724406,0.7356228610061547
0.16286381350981505,0.5530775387693846,0.4162376895142215,0.24861963573790336,0.4921858591354338,0.10679493119608041,0.9865237415023147,0.3627652039599524,0.11685795200476971,0.04865354650430149
0.8605144805179217,0.144512256128064,0.23577224388638798,0.8420677201354604,0.28282529249270394,0.7254517962271173,0.5723908755166632,0.33551552208465724,0.9144462862167517,0.47097969168485204
0.19494482278470884,0.34309954977488744,0.24222815416973795,0.8103245944445279,0.7835914043450344,0.6774886944617622,0.9869548777413663,0.3397871965810598,0.7293058207896634,0.3363293415449361
0.4311775273885453,0.4654067033516758,0.6137405374157756,0.05656116972052564,0.7606830597267201,0.590996198296989,0.17703694367420103,0.48625361141567497,0.31005631021536734,0.4069453917746623
0.10062139387488898,0.546793396698349,0.39376152037437284,0.723676035835947,0.26882524848627903,0.36757534607105646,0.31472745387542467,0.945209522132676,0.0752079996718822,0.10655214694475171
0.988831515432815,0.39665932966483236,0.6011827667701146,0.2087058741139807,0.9096868142748842,0.4296554850498704,0.3854518027696752,0.5244986034525534,0.09221810630016175,0.13093592669564333
0.2772364977873097,0.991881940970485,0.6692153593656707,0.6739969286332419,0.351792361684806,0.9922955221162245,0.8548501326419148,0.7209196004833894,0.8642792762601773,0.449564250324537
0.4617690719504486,0.31614407203601796,0.913488801921071,0.9752699951478407,0.1821575950088713,0.7469400743928932,0.26872491707379537,0.7976336723995807,0.1604846139764175,0.5228116005224596
0.022467009707028595,0.11484442221110554,0.855027558885803,0.7283140997743996,0.6455792545711674,0.22570947943988173,0.01724044798156217,0.16604508967515266,0.7804931970577438,0.20022282540209585
0.8563951953009339,0.7431465732866431,0.13759640109255403,0.18758847687220812,0.9847337711305851,0.7055466436636447,0.7180619075627898,0.6726506790661939,0.5660302048435387,0.7860206063491237
0.253564112002945,0.963577788894447,0.7863478750503822,0.6584800236105067,0.15462357504195612,0.293799891723015,0.19717330676493772,0.6208903890325008,0.25415724245003957,0.14442046393288835
0.15983686910316017,0.63808104052026,0.12348341116097371,0.9684369544447279,0.839703596725122,0.24126253766427927,0.7165924432120551,0.8997246920792952,0.5512909134379242,0.6936960813532742
0.0822416593977321,0.6016878439219608,0.6278715298857139,0.7220082936906924,0.3248404267022985,0.39850033373728716,0.928326351126956,0.5539041304191243,0.10325606892874542,0.07292731371376338
0.9679389969670538,0.9794457228614306,0.1591694428914477,0.32515069205796576,0.17739489965534969,0.5590494841832542,0.5941357468960191,0.18545469824171076,0.373413055286848,0.5064127310513399
0.5996270836500989,0.6518449224612304,0.7466562785352736,0.5740934715948598,0.377389098808426,0.3211873642159575,0.8666038468155938,0.3496270538050916,0.5922406143805626,0.4006046689322583
0.4405984667216172,0.8453486743371684,0.34619881403277863,0.8859822621066374,0.5942737639695396,0.9339410320738043,0.2909479395488974,0.9821540043697129,0.9093794672287351,0.4490331897836354
0.37811597218332127,0.050169084542271127,0.456636385730388,0.3325099669352862,0.7818521504139605,0.9011437131800709,0.11032486265659948,0.717877407943914,0.4965792719586331,0.748617342377031
0.6310969022334968,0.7725422711355676,0.546609071879135,0.48554106577426953,0.6141586671654061,0.5348002429727535,0.9735486413706731,0.559735416283183,0.11646781194448806,0.4819719448017074
0.9051123950672609,0.4347273636818409,0.9721770769678525,0.34379598921520077,0.6077177267881111,0.041809726715694856,0.7956474245861692,0.7853068402813903,0.1698359711136298,0.866541785763577
0.5076823969078352,0.41540470235117555,0.9172533327199136,0.8727173592248552,0.43166002236326506,0.5398258161552864,0.3401754954565643,0.16264575713679763,0.148124176579392,0.10513098493228228
0.11225702419154777,0.5958959479739868,0.5808999068868711,0.11494515059201345,0.8353089551074457,0.3499287993763565,0.13417539942621867,0.9658696208913894,0.9498299889660388,0.2876257893399848
0.48908259376925606,0.15390295147573782,0.3963808897054485,0.602908294190915,0.7988106263514474,0.5397217421586747,0.4794715129981074,0.9444232138998487,0.7701694908472142,0.8730695299264116
0.48548547146709775,0.6527343671835917,0.33991992870994814,0.8127906918578768,0.7221244301668044,0.7484871743809848,0.45159870519084033,0.36270418003857513,0.8225743041751988,0.3407148414919301
6.902153471883226e-05,0.2065852926463231,0.5954579595722997,0.5734491848872749,0.27814760955099443,0.5059697444883311,0.120258001528483,0.9751812710582548,0.6814036239009804,0.9626007364839592
0.5559394531093702,0.6277538769384691,0.8485816500126518,0.8506175247985354,0.5178246023919493,0.9726805758894572,0.37968197950552374,0.9120155100799513,0.5064468144063718,0.41067381681511694
0.2462678355646962,0.06340870435217608,0.24319629067698545,0.8757687170791003,0.39449959694115344,0.3962147086578557,0.4311512437930386,0.48327244279757664,0.21499318255253635,0.6205427418725735
0.5357881659077632,0.005700850425212606,0.6995426355116072,0.513526519301089,0.15967131201155368,0.8837323336892529,0.7511643679402691,0.5636169378396331,0.8109071156545199,0.7655522729591173
0.3248173430110195,0.0724712356178089,0.07874210263647174,0.08377928178039228,0.05208660464427807,0.05890688279366629,0.11258857799064505,0.9338110539331418,0.010848894753216405,0.930131034937983
0.7313641856259152,0.9627963981990993,0.6813810747315372,0.06886164343132695,0.28780701982489443,0.7986288250946422,0.962562169645608,0.9868088290609919,0.09234315119127767,0.8549084595643903
0.9134820063859924,0.6012336168084041,0.6169889954483583,0.38959136815883066,0.8613477567724889,0.23249330273824684,0.745088447949552,0.794635497114869,0.7455556544799582,0.1800295233656637
0.6158681508630692,0.690473236618309,0.5086487194694452,0.7765865810285577,0.9154646578400447,0.4950629897857376,0.8114504183321929,0.1397917983849669,0.2890457674305075,0.2345937436867803
0.6235985627515785,0.42920060030015,0.6536711676346365,0.13919694263947457,0.6267745090783254,0.604273638557014,0.9916223526634416,0.3154286480300278,0.38723101593472053,0.34510234166695003
0.47322464608958,0.31730865432716354,0.1647392282311806,0.26032484455582733,0.23995103285079622,0.8624241835945355,0.18994102136275062,0.3782592776368337,0.866292999186708,0.5122493964311932
0.3564152015428814,0.0698529264632316,0.1529125606710546,0.03558783658728134,0.826731702828613,0.8548738152826659,0.3290239715750177,0.577730470344375,0.39106639283502775,0.4908159530186441
0.03835296612543114,0.30351175587793894,0.40326185992224906,0.43149901706259286,0.6174731510800577,0.8138116200618639,0.5467817830434417,0.709899280517963,0.20669020178243988,0.38902934934582545
0.784125647201927,0.9689624812406201,0.8910606395501767,0.44282705804082817,0.8160141380641575,0.04842943332709556,0.8330442419804658,0.8325953773879361,0.6665172797034136,0.2518517110950648
0.09407435119757367,0.7421190595297646,0.24677579538714958,0.17943584895278397,0.4225116867062591,0.17589205925412965,0.2118219357316912,0.1171159094364991,0.6760467007655747,0.5242337626489421
0.3744268211682045,0.9538069034517257,0.42720523593826737,0.7053608855940894,0.06487447167286425,0.53202927281297,0.0535729290455784,0.8060149578634825,0.7596617185569619,0.023556685462142686
0.501047326765951,0.8476188094047022,0.43836580957915067,0.37547108463266154,0.3362400910532938,0.8554802464552296,0.32862884671556214,0.9730774463589728,0.23780437176946523,0.02399573551384858
0.4688342762942038,0.3187003501750875,0.685196612722394,0.7242442887084753,0.5657986065965631,0.6632956031738565,0.3061497433188888,0.6483241430640811,0.44978647334393046,0.28134207299632163
0.23165727707044598,0.9494837418709353,0.6680441942313867,0.6009304140342453,0.03526714900375454,0.44529360375226784,0.9922865625537669,0.22230514361629758,0.4438523429911338,0.7853825336088315
0.9545098070598027,0.34077538769384685,0.8297719978516971,0.9736512748172937,0.4627435605598418,0.9123376720848523,0.6225567279260246,0.32189218173524026,0.8137581391719627,0.43563166200946907
0.6730019766167045,0.07863431715857927,0.057345085657077646,0.761806003671634,0.31370480090093156,0.9512803603361989,0.352980541851225,0.23869256748645468,0.05574001066382831,0.027007078806983994
0.7541873064396092,0.20128764382191092,0.4166937538192885,0.1764505204816143,0.8805735637403062,0.8783314936920149,0.8657665822399878,0.45151999583836866,0.5731787711788532,0.8805363811474508
0.7217531869943422,0.14305752876438216,0.012141711981389377,0.031376962748423054,0.644155046636809,0.813072094259018,0.5077774576766257,0.7723367560083553,0.9696431018735726,0.527797168877252
0.8868827074047102,0.4131995997998999,0.6000716100970237,0.1974688736487737,0.697535840232674,0.3860224619704609,0.644822763993422,0.11647165688950067,0.09320446040128406,0.32300582266378364
0.6533698513936348,0.8991455727863931,0.3599957594020757,0.5401613718104558,0.2621112682451638,0.49566741953528953,0.23394392628070468,0.7650238893646308,0.6103181041994075,0.8059438776020467
0.5403335840782324,0.4322991495747873,0.11814465839683397,0.8378628489677907,0.5613549578238424,0.19180337219763247,0.7402569211870951,0.8264589719169914,0.020476351010012595,0.7792088298065979
0.9773959475356311,0.3594647323661831,0.57393692510644,0.3528770302784739,0.3870555101044753,0.7473763846094572,0.7735554435201523,0.011307432513545311,0.6644965542629804,0.7504485511348294
0.024838749689903253,0.3593466733366683,0.2200670294511526,0.527919924366343,0.7988206278116605,0.6727863510956289,0.7178668459233117,0.06944022056646204,0.45281255970893547,0.8815634982387992
0.684615600067221,0.30084842421210606,0.4602358932609498,0.3272336189604374,0.8163901929681734,0.9247344862197021,0.3242014476574598,0.8306586181783259,0.6135902789101286,0.817346177464231
0.1160592104736678,0.2438379189594797,0.35289975886600017,0.9822080825967555,0.28166312281593114,0.9180977675127014,0.7398047783099458,0.7143200134452705,0.2905232978639331,0.6545616200246828
0.6458395019246005,0.40682341170585284,0.626476333162976,0.5440180880491818,0.9337053209768627,0.10838205964440716,0.22047266936351886,0.30503657433714015,0.6862433613667306,0.4645419577831873
0.8769396051568089,0.08605702851425712,0.6472362603127042,0.8035425764465187,0.4124852228425351,0.4461031793605253,0.9568663697728481,0.028151035205800676,0.6649717248492208,0.5402835923295256
0.784173662182601,0.028313156578289138,0.39299741263518156,0.47093756721741176,0.7084454330332229,0.7364296014466285,0.42274358697348363,0.9423393970436411,0.5241061541093253,0.6109686504261486
0.037430678371651954,0.6729074537268633,0.15612801404998103,0.23748267979250764,0.04315530067389839,0.7666731045773544,0.7690000040012643,0.7142970044257348,0.12488283293702439,0.4100707480652795
0.9573446915437617,0.45653826913456724,0.6094739358249514,0.4703933250296382,0.6518611717310728,0.566809001199853,0.4353885827921623,0.40930744851981976,0.9080019727082023,0.756980295753716
0.6408399420619234,0.8783541770885441,0.6880260116676452,0.02457193451085733,0.642656827896873,0.5066802496575064,0.2655079004965569,0.3689746380581188,0.2719276220163039,0.39939253074850534
0.8155734589191828,0.10931165582791394,0.8256074106449011,0.5964144044099624,0.12121269705376987,0.8571774531692031,0.46627434269229073,0.5172267528871318,0.4691274167426106,0.47384901878814184
0.28210601707732813,0.737081540770385,0.4172258288418667,0.7095767616589382,0.3157320968861454,0.9792192248688816,0.23586853445688838,0.5310111563732983,0.6277043458601638,0.4200538861430203
0.5028658941589776,0.8556108054027012,0.028125965761172326,0.18455712792192525,0.6690046746825037,0.7871296491805672,0.32659720471669046,0.22875967379212653,0.5790528799839143,0.7396873243549765
0.3046770592424837,0.8090965482741369,0.41583963338830776,0.4909804863164108,0.0002390348990952679,0.6241497704868161,0.19967209638245687,0.4843008459316052,0.935422816791228,0.10536701183934968
0.5360742551676123,0.15416108054027008,0.040903767431207806,0.4734166704183361,0.5292142652827313,0.7133361820254199,0.8368294381024404,0.6694864386839642,0.3494954688733255,0.23594789806037889
0.2306369587311241,0.3348614307153576,0.8733211382804976,0.5224344833450886,0.3750537578486459,0.224993970713177,0.14331928889529089,0.7473399572632472,0.9974720924812006,0.14482551010815234
0.9458250974303983,0.9725132566283139,0.6896412394147575,0.31680897999609825,0.8720383175943688,0.6677497700865315,0.15682755750817257,0.3047804739457868,0.6252204541430373,0.8143848398717454
0.3263668264498524,0.7590805402701348,0.1323876666609992,0.4940688606429861,0.6452972133931554,0.32714059696444164,0.4225285190120078,0.9937265408039951,0.3280517705856402,0.43619172585674765
0.677484375125039,0.3530195097548774,0.5198272956486866,0.19906158240416985,0.7768824248340258,0.3539396510919263,0.23612061411406005,0.6489924050227689,0.6482387176996541,0.0032003648415919413
0.22262345851905796,0.09527563781890945,0.8448061176625905,0.7442541931159367,0.3373552538670646,0.9439221286334583,0.7536181433332934,0.08805551776296307,0.05371828486426627,0.12177088188053438
0.8902977729051464,0.5804772386193096,0.26935697933408614,0.6671178674510158,0.18770340469708577,0.06834059015960348,0.7326685232533481,0.23095353378524383,0.5396457328180817,0.07210121953902744
0.288453997647266,0.4503491745872936,0.6051283230935562,0.16132578997653957,0.12839374548684107,0.8814367014947627,0.1091644959807299,0.22098262518907413,0.17561504580144272,0.8191443824596004
0.8837657349092917,0.6113276638319157,0.9409476736219808,0.37567117367228414,0.1575059958753978,0.12021547320144621,0.8880826341123794,0.9650262903057999,0.1726559834980758,0.9842412034971988
0.9236141676202976,0.571880940470235,0.3238776667510119,0.3527789866490588,0.7844735331358379,0.8670374636366455,0.8339455267864645,0.9565319605285272,0.10045906480426472,0.49346825538111344
0.7526918398540344,0.3613996998499249,0.6967442409379723,0.32208132619015456,0.6514471112782467,0.06918519067056676,0.9876791065976849,0.5533259037542716,0.19259914309237017,0.05529530366461776
