Att0,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25
0.4759358288770053,0.0,0.008064516129032251,0.0,0.0,0.0,0.0,0.2733333333333334,0.24060150375939848,0.16030534351145037,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.641711229946524,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,0.0,0.6691729323308271,0.2748091603053435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5828877005347592,0.0,0.0,0.0,0.0,0.20149253731343283,0.291044776119403,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3101604278074866,0.17886178861788615,0.20967741935483863,0.0,0.0,0.0,0.1417910447761194,0.29333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03816793893129771,0.3653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.518716577540107,0.1869918699186992,0.0,0.0,0.0,0.0,0.0,0.18666666666666668,0.15037593984962405,0.1450381679389313,0.1888111888111888,0.2905982905982906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3155080213903743,0.44715447154471544,0.032258064516129004,0.0,0.0,0.1417910447761194,0.3283582089552239,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.0916030534351145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5614973262032086,0.30081300813008127,0.0,0.0,0.0,0.007462686567164179,0.05223880597014925,0.013333333333333334,0.23308270676691728,0.23664122137404578,0.027972027972027972,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16260162601626016,0.8629032258064516,0.5891472868217055,0.028301886792452935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3942307692307693,0.022222222222222223,0.5416666666666666,0.28703703703703703,0.0,0.0,0.582089552238806,0.13636363636363635,0.0,0.0,0.0
0.3048128342245989,0.04878048780487809,0.016129032258064502,0.03100775193798455,0.0,0.014925373134328358,0.007462686567164179,0.0,0.0,0.3053435114503817,0.17482517482517482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.05405405405405406,0.0,0.0,0.0,0.0,0.0
0.0,0.1869918699186992,0.20161290322580638,0.3023255813953488,0.19811320754716977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061068702290076333,0.33653846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.7045454545454546,0.10144927536231885,0.0,0.0
0.625668449197861,0.16260162601626016,0.0,0.0,0.0,0.0,0.1044776119402985,0.52,0.0,0.0,0.16783216783216784,0.2478632478632479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37433155080213903,0.0,0.0,0.0,0.0,0.0,0.44029850746268656,0.08666666666666667,0.015037593984962405,0.0,0.006993006993006993,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1925133689839572,0.4065040650406505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14685314685314685,0.20512820512820515,0.3418803418803419,0.04310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11764705882352941,0.1869918699186992,0.5967741935483871,0.13178294573643412,0.0,0.0,0.0,0.0,0.015037593984962405,0.007633587786259542,0.0,0.3247863247863248,0.05982905982905984,0.0,0.0,0.0,0.0,0.3333333333333333,0.4351851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5454545454545454,0.0,0.0,0.015503875968992276,0.009433962264150941,0.0,0.3731343283582089,0.30000000000000004,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.014492753623188406,0.0,0.0
0.3422459893048128,0.024390243902439046,0.032258064516129004,0.0,0.0,0.014925373134328358,0.007462686567164179,0.18000000000000002,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5080213903743316,0.26016260162601623,0.016129032258064502,0.4263565891472868,0.0,0.0,0.022388059701492536,0.05333333333333334,0.007518796992481203,0.11450381679389313,0.5804195804195804,0.2136752136752137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06756756756756757,0.5074626865671642,0.0,0.0,0.0,0.0
0.2887700534759358,0.0,0.0,0.0,0.0,0.0,0.1791044776119403,0.2066666666666667,0.0,0.007633587786259542,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4224598930481283,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.16666666666666669,0.37593984962406013,0.061068702290076333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3368983957219251,0.03252032520325199,0.0,0.0,0.0,0.0,0.007462686567164179,0.12000000000000001,0.05263157894736842,0.21374045801526717,0.1258741258741259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48663101604278075,0.2357723577235773,0.0,0.0,0.0,0.11940298507462686,0.47014925373134325,0.006666666666666667,0.015037593984962405,0.0,0.0,0.11965811965811968,0.25641025641025644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.625668449197861,0.0,0.0,0.0,0.028301886792452935,0.06716417910447761,0.27611940298507465,0.0,0.0,0.6030534351145038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02564102564102564
0.0374331550802139,0.08130081300813008,0.4838709677419354,0.0,0.0,0.0,0.0,0.02666666666666667,0.022556390977443608,0.007633587786259542,0.0,0.0,0.0,0.008620689655172414,0.007633587786259542,0.0,0.41111111111111115,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2887700534759358,0.3089430894308943,0.0,0.0,0.0,0.31343283582089554,0.03731343283582089,0.006666666666666667,0.015037593984962405,0.015267175572519083,0.0,0.0,0.18803418803418806,0.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5508021390374331,0.11382113821138207,0.0,0.0,0.009433962264150941,0.1044776119402985,0.23880597014925373,0.0,0.0,0.15267175572519084,0.40559440559440557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
0.0374331550802139,0.22764227642276424,0.22580645161290314,0.0,0.0,0.0,0.007462686567164179,0.02,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,0.09923664122137404,0.3557692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42780748663101603,0.016260162601625994,0.0,0.0,0.009433962264150941,0.0,0.0,0.26,0.2932330827067669,0.0,0.06293706293706294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
0.3262032085561497,0.5040650406504065,0.11290322580645162,0.007751937984496138,0.028301886792452935,0.2537313432835821,0.23880597014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.2672413793103448,0.33587786259541985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
0.43315508021390375,0.27642276422764234,0.13709677419354838,0.023255813953488413,0.0,0.03731343283582089,0.31343283582089554,0.0,0.0,0.183206106870229,0.14685314685314685,0.0,0.0,0.0,0.25190839694656486,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.022727272727272728,0.0,0.0,0.0
0.19786096256684488,0.13008130081300817,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.015037593984962405,0.0,0.17482517482517482,0.17094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4759358288770053,0.0,0.0,0.0,0.0,0.13432835820895522,0.22388059701492538,0.0,0.13533834586466165,0.21374045801526717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34759358288770054,0.3170731707317074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.3706293706293706,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2299465240641711,0.0,0.016129032258064502,0.007751937984496138,0.0,0.17164179104477612,0.17164179104477612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2406417112299465,0.1382113821138211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595419847328244,0.08391608391608392,0.0,0.1623931623931624,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5401069518716577,0.27642276422764234,0.08870967741935476,0.0,0.0,0.0,0.0,0.21333333333333335,0.3383458646616541,0.23664122137404578,0.0,0.0,0.0,0.08620689655172414,0.2595419847328244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3262032085561497,0.0,0.0,0.023255813953488413,0.0,0.0,0.0,0.14,0.3308270676691729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.045454545454545456,0.0,0.0,0.0
0.0,0.11382113821138207,0.5322580645161289,0.28682170542635654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519083,0.04807692307692308,0.5111111111111112,0.0,0.0,0.20833333333333331,0.2702702702702703,0.0,0.0,0.0,0.0,0.0
0.010695187165775402,0.0,0.06451612903225801,0.4496124031007752,0.028301886792452935,0.0,0.0,0.0,0.007518796992481203,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.22972972972972974,0.3731343283582089,0.0,0.0,0.04,0.0
0.010695187165775402,0.5284552845528455,0.09677419354838712,0.13953488372093026,0.44339622641509446,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.282442748091603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.48,0.0
0.2834224598930481,0.08130081300813008,0.0,0.0,0.0,0.0,0.34328358208955223,0.0,0.0,0.0,0.0,0.17948717948717952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3368983957219251,0.0,0.0,0.0,0.0,0.007462686567164179,0.014925373134328358,0.0,0.045112781954887216,0.4351145038167939,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.320855614973262,0.19512195121951226,0.18548387096774188,0.0,0.0,0.0,0.0,0.34,0.09774436090225563,0.0,0.0,0.0,0.0,0.0,0.10687022900763359,0.27884615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.24390243902439024,0.12903225806451613,0.1472868217054264,0.5377358490566039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900763358778626,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,0.68,0.0
0.2299465240641711,0.3414634146341464,0.11290322580645162,0.0,0.0,0.0,0.007462686567164179,0.013333333333333334,0.0,0.0,0.11888111888111888,0.5299145299145299,0.0,0.0,0.0,0.14423076923076925,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3957219251336898,0.24390243902439024,0.0,0.0,0.0,0.0,0.208955223880597,0.12000000000000001,0.015037593984962405,0.007633587786259542,0.0,0.5042735042735044,0.017094017094017096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2192513368983957,0.5447154471544716,0.0,0.0,0.0,0.0,0.014925373134328358,0.03333333333333333,0.0,0.0,0.0,0.4957264957264958,0.25641025641025644,0.14655172413793102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4064171122994652,0.2032520325203252,0.0,0.0,0.0,0.0,0.0,0.24666666666666667,0.06766917293233082,0.0,0.1258741258741259,0.36752136752136755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4973262032085561,0.06504065040650409,0.0,0.0,0.0,0.0,0.0,0.0,0.09022556390977443,0.47328244274809156,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2406417112299465,0.36585365853658536,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.3458646616541353,0.015267175572519083,0.0,0.0,0.0,0.07758620689655173,0.37404580152671757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3957219251336898,0.2357723577235773,0.13709677419354838,0.07751937984496127,0.018867924528301994,0.0,0.0,0.0,0.18045112781954886,0.4198473282442748,0.0,0.0,0.0,0.0,0.25190839694656486,0.10576923076923078,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.09090909090909091,0.0,0.0,0.0
0.0267379679144385,0.008130081300813052,0.5645161290322581,0.0,0.0,0.0,0.0,0.02,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5561497326203209,0.024390243902439046,0.048387096774193505,0.015503875968992276,0.0,0.17164179104477612,0.44776119402985076,0.16666666666666669,0.0,0.007633587786259542,0.013986013986013986,0.0,0.0,0.0,0.0,0.04807692307692308,0.011111111111111112,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0
0.572192513368984,0.0,0.0,0.0,0.0,0.0,0.40298507462686567,0.09333333333333334,0.2781954887218045,0.06870229007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3903743315508021,0.14634146341463417,0.0,0.0,0.0,0.0,0.022388059701492536,0.013333333333333334,0.0,0.13740458015267176,0.5104895104895105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2299465240641711,0.3739837398373983,0.11290322580645162,0.0,0.0,0.0,0.0,0.060000000000000005,0.2781954887218045,0.0,0.0,0.0,0.0,0.12068965517241378,0.34351145038167935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40106951871657753,0.008130081300813052,0.008064516129032251,0.015503875968992276,0.009433962264150941,0.0,0.0,0.10666666666666667,0.47368421052631576,0.0,0.006993006993006993,0.017094017094017096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.014492753623188406,0.0,0.0
0.22459893048128343,0.39837398373983735,0.18548387096774188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3776223776223776,0.05982905982905984,0.0,0.0,0.22900763358778625,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2834224598930481,0.3902439024390244,0.032258064516129004,0.0,0.0,0.022388059701492536,0.0,0.0,0.0,0.22900763358778625,0.22377622377622378,0.0,0.0,0.27586206896551724,0.0916030534351145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3529411764705882,0.0,0.0,0.0,0.0,0.12686567164179105,0.40298507462686567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3368983957219251,0.008130081300813052,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.37593984962406013,0.0916030534351145,0.027972027972027972,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3315508021390374,0.2357723577235773,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.03759398496240601,0.0,0.42657342657342656,0.25641025641025644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46524064171122986,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.38345864661654133,0.3129770992366412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9411764705882353,0.0,0.0,0.007751937984496138,0.0,0.0,0.9552238805970149,0.39333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0
0.06417112299465239,0.12195121951219512,0.0,0.0,0.0,0.007462686567164179,0.022388059701492536,0.013333333333333334,0.007518796992481203,0.007633587786259542,0.0,0.0,0.1623931623931624,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2887700534759358,0.07317073170731703,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.015037593984962405,0.1984732824427481,0.26573426573426573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2192513368983957,0.3414634146341464,0.5080645161290321,0.26356589147286824,0.0,0.0,0.0,0.0,0.0,0.2748091603053435,0.06993006993006994,0.0,0.0,0.27586206896551724,0.0916030534351145,0.0,0.0,0.0,0.4444444444444444,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.2566844919786096,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.3383458646616541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5454545454545454,0.41463414634146345,0.22580645161290314,0.0,0.0,0.1417910447761194,0.3283582089552239,0.0,0.21052631578947367,0.13740458015267176,0.0,0.0,0.0,0.0,0.47328244274809156,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3101604278074866,0.08130081300813008,0.32258064516129026,0.0,0.0,0.0,0.0,0.0,0.0,0.47328244274809156,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2620320855614973,0.44715447154471544,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.015037593984962405,0.0,0.26573426573426573,0.13675213675213677,0.43589743589743596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1657754010695187,0.13008130081300817,0.0,0.3178294573643411,0.18867924528301894,0.0,0.007462686567164179,0.02666666666666667,0.0,0.0,0.16083916083916083,0.18803418803418806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7954545454545455,0.043478260869565216,0.0,0.0
0.7379679144385027,0.0,0.0,0.0,0.0,0.07462686567164178,0.5298507462686567,0.0,0.18796992481203006,0.3053435114503817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4064171122994652,0.008130081300813052,0.21774193548387089,0.5426356589147286,0.0,0.0,0.007462686567164179,0.5266666666666667,0.0,0.0,0.006993006993006993,0.0,0.0,0.008620689655172414,0.007633587786259542,0.0,0.0,0.0,0.0,0.15625,0.7162162162162162,0.0,0.0,0.0,0.0,0.0
0.6898395721925132,0.13008130081300817,0.0,0.0,0.0,0.0,0.0,0.15333333333333335,0.518796992481203,0.0,0.40559440559440557,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6470588235294117,0.0,0.0,0.06976744186046513,0.18867924528301894,0.0,0.6791044776119403,0.15333333333333335,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,0.16,0.0
0.34759358288770054,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.21333333333333335,0.13533834586466165,0.12213740458015267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.625668449197861,0.03252032520325199,0.0,0.0,0.0,0.208955223880597,0.13432835820895522,0.0,0.0,0.48854961832061067,0.13986013986013987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.213903743315508,0.16260162601626016,0.040322580645161255,0.0,0.0,0.0,0.03731343283582089,0.013333333333333334,0.03007518796992481,0.007633587786259542,0.1958041958041958,0.1452991452991453,0.0,0.0,0.022900763358778626,0.04807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18181818181818182,0.12195121951219512,0.0,0.007751937984496138,0.0,0.0,0.0,0.02666666666666667,0.007518796992481203,0.0,0.2097902097902098,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0
0.5614973262032086,0.024390243902439046,0.0,0.0,0.0,0.0,0.21641791044776118,0.5266666666666667,0.007518796992481203,0.0,0.006993006993006993,0.008547008547008548,0.017094017094017096,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4759358288770053,0.0,0.0,0.0,0.0,0.0,0.23880597014925373,0.09333333333333334,0.15037593984962405,0.2213740458015267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43850267379679136,0.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.20610687022900762,0.06993006993006994,0.43589743589743596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
