frequency,attack-angle,chord-length,free-stream-velocity,suction-side-displacement-thickness
0.021717171717171715,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.0303030303030303,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.0404040404040404,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.05303030303030304,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.0707070707070707,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.09090909090909091,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.11616161616161617,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.14898989898989898,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.1919191919191919,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.24242424242424243,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.30808080808080807,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.3939393939393939,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.494949494949495,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.6212121212121212,0.0,0.9999999999999999,0.1994949494949496,0.046555235801832004
0.0,0.0,0.9999999999999999,0.0,0.05019732766853131
0.002525252525252526,0.0,0.9999999999999999,0.0,0.05019732766853131
0.005808080808080807,0.0,0.9999999999999999,0.0,0.05019732766853131
0.0101010101010101,0.0,0.9999999999999999,0.0,0.05019732766853131
0.015151515151515152,0.0,0.9999999999999999,0.0,0.05019732766853131
0.021717171717171715,0.0,0.9999999999999999,0.0,0.05019732766853131
0.0303030303030303,0.0,0.9999999999999999,0.0,0.05019732766853131
0.0404040404040404,0.0,0.9999999999999999,0.0,0.05019732766853131
0.05303030303030304,0.0,0.9999999999999999,0.0,0.05019732766853131
0.0707070707070707,0.0,0.9999999999999999,0.0,0.05019732766853131
0.09090909090909091,0.0,0.9999999999999999,0.0,0.05019732766853131
0.11616161616161617,0.0,0.9999999999999999,0.0,0.05019732766853131
0.14898989898989898,0.0,0.9999999999999999,0.0,0.05019732766853131
0.1919191919191919,0.0,0.9999999999999999,0.0,0.05019732766853131
0.24242424242424243,0.0,0.9999999999999999,0.0,0.05019732766853131
0.30808080808080807,0.0,0.9999999999999999,0.0,0.05019732766853131
0.3939393939393939,0.0,0.9999999999999999,0.0,0.05019732766853131
0.494949494949495,0.0,0.9999999999999999,0.0,0.05019732766853131
0.0303030303030303,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.0404040404040404,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.05303030303030304,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.0707070707070707,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.09090909090909091,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.11616161616161617,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.14898989898989898,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.1919191919191919,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.24242424242424243,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.30808080808080807,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.3939393939393939,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.494949494949495,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.6212121212121212,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.797979797979798,0.06756756756756757,0.9999999999999999,1.0,0.051139051819789276
0.005808080808080807,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.0101010101010101,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.015151515151515152,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.021717171717171715,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.0303030303030303,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.0404040404040404,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.05303030303030304,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.0707070707070707,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.09090909090909091,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.11616161616161617,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.14898989898989898,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.1919191919191919,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.24242424242424243,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.30808080808080807,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.3939393939393939,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.494949494949495,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.6212121212121212,0.06756756756756757,0.9999999999999999,0.1994949494949496,0.06068523524434785
0.0101010101010101,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.015151515151515152,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.021717171717171715,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.0303030303030303,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.0404040404040404,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.05303030303030304,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.0707070707070707,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.09090909090909091,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.11616161616161617,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.14898989898989898,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.1919191919191919,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.24242424242424243,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.30808080808080807,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.3939393939393939,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.494949494949495,0.13513513513513514,0.9999999999999999,1.0,0.06648072599398959
0.0101010101010101,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.015151515151515152,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.021717171717171715,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.0303030303030303,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.0404040404040404,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.05303030303030304,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.0707070707070707,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.09090909090909091,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.11616161616161617,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.14898989898989898,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.1919191919191919,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.24242424242424243,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.30808080808080807,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.3939393939393939,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.494949494949495,0.13513513513513514,0.9999999999999999,0.601010101010101,0.07109453652088313
0.005808080808080807,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.0101010101010101,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.015151515151515152,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.021717171717171715,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.0303030303030303,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.0404040404040404,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.05303030303030304,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.0707070707070707,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.09090909090909091,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.11616161616161617,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.14898989898989898,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.1919191919191919,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.24242424242424243,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.30808080808080807,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.3939393939393939,0.13513513513513514,0.9999999999999999,0.1994949494949496,0.07854989581390083
0.005808080808080807,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.0101010101010101,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.015151515151515152,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.021717171717171715,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.0303030303030303,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.0404040404040404,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.05303030303030304,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.0707070707070707,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.09090909090909091,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.11616161616161617,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.14898989898989898,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.1919191919191919,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.24242424242424243,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.30808080808080807,0.13513513513513514,0.9999999999999999,0.0,0.08437176104553826
0.002525252525252526,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.005808080808080807,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.0101010101010101,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.015151515151515152,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.021717171717171715,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.0303030303030303,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.0404040404040404,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.05303030303030304,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.0707070707070707,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.09090909090909091,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.11616161616161617,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.14898989898989898,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.1919191919191919,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.24242424242424243,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.30808080808080807,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.3939393939393939,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.494949494949495,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.6212121212121212,0.1801801801801802,0.9999999999999999,1.0,0.07890017651596128
0.002525252525252526,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.005808080808080807,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.0101010101010101,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.015151515151515152,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.021717171717171715,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.0303030303030303,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.0404040404040404,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.05303030303030304,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.0707070707070707,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.09090909090909091,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.11616161616161617,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.14898989898989898,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.1919191919191919,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.24242424242424243,0.1801801801801802,0.9999999999999999,0.1994949494949496,0.09301190344153894
0.05303030303030304,0.0,0.7272727272727271,1.0,0.03004222433899946
0.0707070707070707,0.0,0.7272727272727271,1.0,0.03004222433899946
0.09090909090909091,0.0,0.7272727272727271,1.0,0.03004222433899946
0.11616161616161617,0.0,0.7272727272727271,1.0,0.03004222433899946
0.14898989898989898,0.0,0.7272727272727271,1.0,0.03004222433899946
0.1919191919191919,0.0,0.7272727272727271,1.0,0.03004222433899946
0.24242424242424243,0.0,0.7272727272727271,1.0,0.03004222433899946
0.30808080808080807,0.0,0.7272727272727271,1.0,0.03004222433899946
0.3939393939393939,0.0,0.7272727272727271,1.0,0.03004222433899946
0.494949494949495,0.0,0.7272727272727271,1.0,0.03004222433899946
0.6212121212121212,0.0,0.7272727272727271,1.0,0.03004222433899946
0.797979797979798,0.0,0.7272727272727271,1.0,0.03004222433899946
1.0,0.0,0.7272727272727271,1.0,0.03004222433899946
0.005808080808080807,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.0101010101010101,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.015151515151515152,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.021717171717171715,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.0303030303030303,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.0404040404040404,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.05303030303030304,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.0707070707070707,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.09090909090909091,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.11616161616161617,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.14898989898989898,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.1919191919191919,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.24242424242424243,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.30808080808080807,0.0,0.7272727272727271,0.601010101010101,0.032626406427871533
0.005808080808080807,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.0101010101010101,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.015151515151515152,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.021717171717171715,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.0303030303030303,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.0404040404040404,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.05303030303030304,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.0707070707070707,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.09090909090909091,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.11616161616161617,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.14898989898989898,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.1919191919191919,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.24242424242424243,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.30808080808080807,0.0,0.7272727272727271,0.1994949494949496,0.036793746965426234
0.005808080808080807,0.0,0.7272727272727271,0.0,0.04004642736265972
0.0101010101010101,0.0,0.7272727272727271,0.0,0.04004642736265972
0.015151515151515152,0.0,0.7272727272727271,0.0,0.04004642736265972
0.021717171717171715,0.0,0.7272727272727271,0.0,0.04004642736265972
0.0303030303030303,0.0,0.7272727272727271,0.0,0.04004642736265972
0.0404040404040404,0.0,0.7272727272727271,0.0,0.04004642736265972
0.05303030303030304,0.0,0.7272727272727271,0.0,0.04004642736265972
0.0707070707070707,0.0,0.7272727272727271,0.0,0.04004642736265972
0.09090909090909091,0.0,0.7272727272727271,0.0,0.04004642736265972
0.11616161616161617,0.0,0.7272727272727271,0.0,0.04004642736265972
0.14898989898989898,0.0,0.7272727272727271,0.0,0.04004642736265972
0.1919191919191919,0.0,0.7272727272727271,0.0,0.04004642736265972
0.24242424242424243,0.0,0.7272727272727271,0.0,0.04004642736265972
0.30808080808080807,0.0,0.7272727272727271,0.0,0.04004642736265972
0.0101010101010101,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.015151515151515152,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.021717171717171715,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.0303030303030303,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.0404040404040404,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.05303030303030304,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.0707070707070707,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.09090909090909091,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.11616161616161617,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.14898989898989898,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.1919191919191919,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.24242424242424243,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.30808080808080807,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.3939393939393939,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.494949494949495,0.0900900900900901,0.7272727272727271,1.0,0.04360629290313715
0.0101010101010101,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.015151515151515152,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.021717171717171715,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.0303030303030303,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.0404040404040404,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.05303030303030304,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.0707070707070707,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.09090909090909091,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.11616161616161617,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.14898989898989898,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.1919191919191919,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.24242424242424243,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.30808080808080807,0.0900900900900901,0.7272727272727271,0.601010101010101,0.04713909443267783
0.005808080808080807,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.0101010101010101,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.015151515151515152,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.021717171717171715,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.0303030303030303,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.0404040404040404,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.05303030303030304,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.0707070707070707,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.09090909090909091,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.11616161616161617,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.14898989898989898,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.1919191919191919,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.24242424242424243,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.30808080808080807,0.0900900900900901,0.7272727272727271,0.1994949494949496,0.052836154925982697
0.005808080808080807,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.0101010101010101,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.015151515151515152,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.021717171717171715,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.0303030303030303,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.0404040404040404,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.05303030303030304,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.0707070707070707,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.09090909090909091,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.11616161616161617,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.14898989898989898,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.1919191919191919,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.24242424242424243,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.30808080808080807,0.0900900900900901,0.7272727272727271,0.0,0.057283099449138786
0.015151515151515152,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.021717171717171715,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.0303030303030303,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.0404040404040404,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.05303030303030304,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.0707070707070707,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.09090909090909091,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.11616161616161617,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.14898989898989898,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.1919191919191919,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.24242424242424243,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.30808080808080807,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.3939393939393939,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.494949494949495,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.6212121212121212,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.797979797979798,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
1.0,0.1801801801801802,0.7272727272727271,1.0,0.06214979471516749
0.0101010101010101,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.015151515151515152,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.021717171717171715,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.0303030303030303,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.0404040404040404,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.05303030303030304,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.0707070707070707,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.09090909090909091,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.11616161616161617,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.14898989898989898,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.1919191919191919,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.24242424242424243,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.30808080808080807,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.3939393939393939,0.1801801801801802,0.7272727272727271,0.601010101010101,0.06697942780061403
0.005808080808080807,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.0101010101010101,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.015151515151515152,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.021717171717171715,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.0303030303030303,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.0404040404040404,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.05303030303030304,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.0707070707070707,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.09090909090909091,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.11616161616161617,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.14898989898989898,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.1919191919191919,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
0.24242424242424243,0.1801801801801802,0.7272727272727271,0.1994949494949496,0.07476782957216557
