P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4
0.0009363694403064482,0.0040175778393827495,0.38356324427436117,0.5879023256888283,0.2226429,0.1423948,0.56291349,0.5681818
0.00023444704547066753,0.0,0.3999853715432391,0.7457071840356562,0.0981873,0.04,0.50940919,0.0
1.3123359580052494e-05,0.0,0.42536509193756844,0.5535608419547651,0.0,0.1428571,0.64705882,1.0
0.00044442079875150743,0.004577031283330747,0.4574850965804189,0.7793820861004803,0.0454545,0.1320755,0.54181994,0.5
3.1921685464992555e-05,0.0,0.3846375555305348,0.526766947101629,0.0,0.25,0.5810126600000001,1.0
3.3340427041214445e-05,0.0,0.48519548008943136,0.766477962807405,0.0,0.4,0.54302326,0.0
5.8168404625097536e-05,0.0,0.46241323455828365,0.6124617103770504,0.0,0.0,0.55816327,0.0
0.0002681421579059374,0.0068758885404168225,0.5080616273190885,0.5345528245745745,0.001321,0.0630252,0.5988155700000001,0.1333333
0.0010959778676314109,0.06360999073838464,0.5526976569689924,0.8345032224421396,0.0067939,0.6464646,0.7151412,0.078125
2.305455061360573e-05,0.006425329511817616,0.4003809702253304,0.6638697989045248,0.0,0.1428571,0.50392157,1.0
0.0001003759665176988,0.017343839371122455,0.5590510370119518,0.8024155625157168,0.2887324,0.5,0.7373983700000001,0.0
0.00010179470809392069,0.007974447601214787,0.41551044619618827,0.49250937331535777,0.1597222,0.0967742,0.58579545,0.3333333
0.00029687167482443075,0.0004521242460682856,0.3544183808189414,0.6184736036660425,0.7076372,0.046875,0.56377649,0.6666667
6.632616868837341e-05,0.0,0.45302798186853865,0.5904596868814822,0.0053191,0.0909091,0.55608108,0.5
0.0004156912818330141,0.007541441368518827,0.47657197222462533,0.5661205821184117,0.0076726,0.1388889,0.51893564,0.4
0.006567000070937078,0.004288472262781231,0.4698204938375724,0.693560479171476,0.4228775,0.1585284,0.6396763400000001,0.5822785
2.3763921401716677e-05,0.0,0.43296895506738,0.6929468795221492,0.0,0.0294118,0.5269841300000001,1.0
0.00025253600056749666,0.0018981615850018178,0.4132335801550312,0.5790401041266338,0.0,0.0980392,0.59818548,0.6
0.0009012555862949564,0.012949938531673965,0.4297015707876022,0.7720656084443422,0.0027537,0.2,0.5394953100000001,0.6666667
0.0005064907427112152,0.016029727504582734,0.5081099903447838,0.8493204403458341,0.0083975,0.5851064,0.6570612200000001,0.3272727
0.00014258352841030008,0.007132472404098008,0.45659521690762683,0.7992344228620287,0.0,0.2,0.57358491,0.6
0.0009111867773285096,0.0028625591484501443,0.474483450281288,0.6156160980256107,0.0081712,0.0615265,0.56074634,0.2067511
1.6670213520607223e-05,0.0,0.40817296009104853,0.37469902363011137,0.0,0.0285714,0.43939394,0.0
0.00012733205646591476,0.0023838262054075134,0.4102494184482011,0.6556313558033646,0.0,0.0,0.66142857,0.0
6.029651698943038e-06,0.0,0.44106938148798136,0.42001078693045796,0.0,0.0,0.59375,0.0
1.5606157338440805e-05,0.0,0.4203682675951208,0.6230069593057632,0.0,0.0,0.64571429,0.0
0.00016492870823579486,0.005020994038310263,0.5306219463368214,0.8095743990879785,0.0064378,0.0869565,0.72840095,0.25
0.0001393913598638008,0.004600844949110308,0.5116065827620699,0.7780878110426275,0.0025381,0.15,0.6351498600000001,0.5
0.0003344683265943109,0.0049192549028201195,0.4070367006896024,0.6101661273418932,0.0010593,0.1714286,0.5843058400000001,0.6666667
0.0014964176775200397,0.003134347981830956,0.4369430916080478,0.5568647798368702,0.0336493,0.25,0.6641751600000001,0.637931
0.00016102716890118465,0.0009419255126422616,0.5101574308865193,0.6959836888457318,0.0,0.0384615,0.59341693,0.5
7.448393275164929e-05,0.0,0.40553701216922405,0.6412862781657833,0.0,0.1153846,0.55688623,0.6666667
0.0003443995176278641,0.0,0.4010759849429056,0.7180607484532449,0.5205761,0.0211268,0.5559949,0.6666667
5.674966304887565e-06,0.0,0.4307188245415511,0.6929468795221492,0.0,0.1666667,0.59411765,1.0
0.0004983329786479393,0.00630872081037122,0.3960687272286225,0.6352378455527139,0.3684211,0.1411765,0.62115385,0.4166667
8.512449457331348e-06,0.0,0.43961381743599015,0.6346067592268643,0.0,0.125,0.62272727,1.0
2.8729516918493296e-05,0.020054013418832967,0.43466405194775837,0.761284941870503,0.0,0.125,0.57142857,0.0
0.0004341349223238987,0.00037464598134886865,0.46060152301145374,0.6239538497897097,0.0,0.0549451,0.59897013,0.8
2.4827977583883098e-05,0.0,0.3780306228157845,0.46698169653908644,0.9577465,0.0,0.50689655,0.0
0.00015499751720224163,0.0,0.4226881712950987,0.6275754187961153,0.0273973,0.1111111,0.53161512,0.6
0.0005235156416258779,0.0015391677783437405,0.4616821377631112,0.5644190240946827,0.0013541,0.1412429,0.6293998000000001,0.6
0.001348159182804852,0.003297354201110768,0.4089807856415937,0.6450960246911872,0.1167806,0.3202417,0.5709677400000001,0.754717
0.00040114918067673974,0.0031772796609828404,0.3834334792121587,0.56423945941636,0.0,0.2692308,0.6211316400000001,0.7142857
0.03739660920763283,0.006212907141014019,0.44647767193218657,0.5265491466306111,0.5646974,0.138975,0.62030806,0.5167352
4.0079449528268423e-05,0.0,0.49282216622013286,0.6565852931569545,0.0,0.0,0.60229885,0.0
0.0001879832588494006,0.009494832769929578,0.4315978361186813,0.6338203807736862,0.0,0.1612903,0.6564032700000001,0.4
0.0013375186209831878,0.0677932580269942,0.5312944640963766,0.6125204342907462,0.0063627,0.15,0.7558329600000001,0.0
0.0006125416755338015,0.008298335816066376,0.46368414966498006,0.5619873320773374,0.0028935,0.1573034,0.66050761,0.2857143
0.0015630985316024686,0.002475279626100851,0.4106542550116049,0.6556971265867038,0.0369782,0.1555286,0.54227331,0.5078125
6.171525856565226e-05,0.0026060870860167497,0.4578618934570152,0.6196927121143649,0.0,0.0,0.62058824,0.0
0.0008948712492019579,0.005901093460923899,0.5527181976697934,0.8066319395190669,0.0257528,0.5766871,0.67518535,0.3085106
3.795133716393559e-05,0.0,0.43094085973592267,0.49250937331535777,0.0,0.25,0.54891304,0.5714286
5.745903383698659e-05,0.0,0.46643062611968555,0.647736512846117,0.0122699,0.125,0.64297521,0.0
0.00044406611335745197,0.004549080971382906,0.34247173534361225,0.5427898322022888,0.0422985,0.0949367,0.5436739700000001,0.6
0.000703695821806058,0.0025388945360941386,0.4260819515274239,0.5831965827380141,0.0710327,0.1782946,0.59766129,0.2608696
6.136057317159678e-05,0.0,0.43898488074003905,0.5275086953803985,0.0,0.0,0.6384615400000001,0.0
0.0007008583386536142,0.008828497333093035,0.42603760969712356,0.35510298412744806,0.3960546,0.0737913,0.59661427,0.9310345
8.157764063275875e-06,0.0,0.47412436840062055,0.6193819973621217,0.0,0.0,0.61304348,0.0
5.852309001915301e-05,0.005200099637272033,0.43132059099834763,0.677686622314017,0.0,0.2432432,0.5648855,0.7777778
0.0003741930907285238,0.0025920001287950377,0.3780660528076421,0.5538860419390532,0.000947,0.2051282,0.5593037200000001,0.5625
0.0007114989004752784,0.003316248611987509,0.41028169669231684,0.5890658421655188,0.1529646,0.1402439,0.55854197,0.6521739
0.0001393913598638008,0.0022138883087646365,0.4469107655443112,0.6787242086202268,0.0,0.1363636,0.61505792,0.0
0.00028197488827410086,0.0027880995174210943,0.44819341819432246,0.5819486343231879,0.3831658,0.1168831,0.5806,0.7777778
0.000886713485138682,0.023368808614599185,0.5192153365349295,0.6926706161326075,0.0235906,0.2279793,0.6892605600000001,0.4318182
6.490742711215152e-05,0.0,0.43732553989438816,0.6666637522205796,0.0,0.0357143,0.57751938,1.0
0.0002684968432999929,0.007311242599316403,0.4249089579626407,0.545496482633316,0.0211082,0.2396694,0.61474245,0.8965517
0.00013619919131730156,0.0,0.4509582617306964,0.6237601913721,0.0,0.2857143,0.61061644,1.0
0.00018975668581967795,0.006090820178425848,0.46251604674324465,0.805227524498638,0.0447761,0.1904762,0.56935123,0.0833333
