season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17119667813281042,0.17465448821411278,0.6701686375321336,0.2535159264215384,0.03550469483568075,0.13788622581576668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19611765992977764,0.2247918948463849,0.7425953727506426,0.10635735406320679,0.040492957746478875,0.1351429396477043
0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.5,0.1516474139621794,0.1406887448374065,0.6208226221079691,0.33974448704757426,0.011737089201877935,0.20776783136009241
0.0,0.0,0.09090909090909091,0.0,0.3333333333333333,1.0,0.5,0.16577885669014975,0.20406276285515962,0.8530231362467866,0.06353973116941777,0.013204225352112676,0.186687842910771
0.0,0.0,0.09090909090909091,0.0,0.5,1.0,0.5,0.25029338225820486,0.2301671351898542,0.7973439588688945,0.49872317739680744,0.020539906103286383,0.20704591394744443
0.0,0.0,0.09090909090909091,0.0,0.6666666666666666,1.0,0.0,0.1592782185884108,0.12969936457964698,0.4502066838046272,0.5264386905595116,0.017312206572769953,0.21209933583598037
0.0,0.0,0.09090909090909091,0.0,0.8333333333333333,1.0,0.5,0.1896157757789489,0.1962617730233554,0.6017655526992287,0.21738515554311294,0.02523474178403756,0.23101357204735778
0.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.5,0.2170649911792185,0.2152569141736227,0.9554416452442158,0.2859111639876447,0.028755868544600938,0.12777938203869477
0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.28248256839625757,0.27906803964787774,0.5844041131105397,0.24616649140033642,0.10328638497652583,0.1803349696794687
0.0,0.0,0.09090909090909091,0.0,0.16666666666666666,1.0,0.0,0.26483103698946564,0.29480259544694165,0.7592113110539845,0.047449931587376946,0.034624413145539906,0.22697083453652903
0.0,0.0,0.09090909090909091,0.0,0.3333333333333333,1.0,0.0,0.20148937755611396,0.15643511435151103,0.5531280205655527,0.7000172964263193,0.018192488262910797,0.2087785157377996
0.0,0.0,0.09090909090909091,0.0,0.5,1.0,0.5,0.09426685337466227,0.08560139160312637,0.5087742930591259,0.3431398641807916,0.014964788732394367,0.2211954952353451
0.0,0.0,0.09090909090909091,0.0,0.6666666666666666,1.0,0.0,0.1061853129190619,0.09251241490187263,0.44975938303341895,0.4113690090508344,0.013204225352112676,0.21238810280103956
0.0,0.0,0.09090909090909091,0.0,0.8333333333333333,1.0,0.0,0.1619372873461472,0.1764698624253504,0.5206827763496144,0.17761986742979846,0.043133802816901406,0.227692751949177
0.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.2035665413888912,0.2019940500880515,0.5595547557840617,0.37309010036256524,0.08392018779342723,0.16806237366445279
0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.32072256891461404,0.32165254446419805,0.4703249357326478,0.4916623597396918,0.11590375586854461,0.1692174415246896
0.0,0.0,0.09090909090909091,0.0,0.16666666666666666,1.0,0.0,0.44343099118470114,0.41909862929402275,0.38646066838046267,0.8153776568516835,0.06044600938967136,0.2432861680623737
0.0,0.0,0.09090909090909091,0.0,0.3333333333333333,1.0,0.0,0.25787808306811183,0.22997942838420926,0.3232370179948586,0.5545211600851258,0.040492957746478875,0.2389546635864857
0.0,0.0,0.09090909090909091,0.0,0.5,1.0,0.0,0.32288944828186034,0.3112656636735087,0.4354529562982005,0.4729187234948759,0.06338028169014086,0.27100779670805664
0.0,0.0,0.09090909090909091,0.0,0.6666666666666666,1.0,0.0,0.46938993187351213,0.45888197101071837,0.519280205655527,0.42820983224528025,0.07541079812206573,0.3170661276349986
0.0,0.0,0.09090909090909091,0.0,0.8333333333333333,1.0,0.0,0.5763433094515564,0.5682572827615319,0.531277120822622,0.49999515535138866,0.1693075117370892,0.3361247473289056
0.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.423702295945132,0.40998106655269484,0.19323084832904883,1.0,0.15551643192488263,0.1563673115795553
0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.281715002156911,0.2602435410481968,0.41935835475578404,0.41404902743163735,0.1869131455399061,0.1664741553566272
0.0,0.0,0.09090909090909091,1.0,0.16666666666666666,0.0,0.5,0.30428842746860396,0.2690972641536182,0.6221079691516709,0.5884790545225002,0.05663145539906103,0.12879006641640198
0.0,0.0,0.09090909090909091,0.0,0.3333333333333333,1.0,0.0,0.15337817614797877,0.1404039030414278,0.5941161953727506,0.357249130179419,0.02112676056338028,0.19578400231013574
0.0,0.0,0.09090909090909091,0.0,0.5,1.0,0.0,0.2026182980315166,0.21874721065061536,0.4350056555269923,0.147857232534681,0.04019953051643192,0.2538261622870344
0.0,0.0,0.09090909090909091,0.0,0.6666666666666666,1.0,0.5,0.2947175244094787,0.27581270483669235,0.7171115681233933,0.47024901287707604,0.028755868544600938,0.24357493502743288
0.0,0.0,0.09090909090909091,0.0,0.8333333333333333,1.0,0.5,0.38031611268570187,0.3562378515630332,0.7323125964010282,0.6682467092982002,0.034624413145539906,0.19073058042159977
0.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.27832948677979297,0.2666255724401254,0.5531280205655527,0.3384642628825906,0.12382629107981222,0.22018481085763789
0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.3543110681805665,0.35708843904595583,0.699228791773779,0.21204367275491254,0.20305164319248825,0.24371931850996248
0.0,0.0,0.09090909090909091,0.0,0.16666666666666666,1.0,0.5,0.4338027698674429,0.42141936798199686,0.901145501285347,0.551041259295283,0.023180751173708918,0.19419578400231013
0.0,0.0,0.1818181818181818,0.0,0.3333333333333333,1.0,0.0,0.25860079154022386,0.24258728760252984,0.5501285347043702,0.400009854221431,0.03961267605633803,0.24458561940514006
0.0,0.0,0.1818181818181818,0.0,0.5,1.0,0.0,0.3437470639968321,0.3163468737759678,0.46229614395886887,0.5884522543386922,0.06719483568075119,0.2718740976032342
0.0,0.0,0.1818181818181818,0.0,0.6666666666666666,1.0,0.0,0.1734532730345258,0.15891205660502178,0.3273347043701799,0.41924207843259337,0.03550469483568075,0.22263933006064107
0.0,0.0,0.1818181818181818,0.0,0.8333333333333333,1.0,0.5,0.25237054609098203,0.2318236805655461,0.627678149100257,0.3730468077579523,0.062206572769953054,0.24689575512561365
0.0,0.0,0.1818181818181818,0.0,1.0,0.0,0.5,0.40501155959740653,0.3934090496207534,0.8114827763496143,0.4730836477029254,0.18720657276995303,0.20459139474444124
0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.5,0.3954855143055159,0.37696567091925404,0.9750755784061697,0.6615425402409915,0.03286384976525822,0.06800462027144094
0.0,0.0,0.1818181818181818,0.0,0.16666666666666666,1.0,0.0,0.2524602616254511,0.20922273105788924,0.5668935732647815,0.6575534359587962,0.07100938967136151,0.2321686399075946
0.0,0.0,0.1818181818181818,0.0,0.3333333333333333,1.0,0.0,0.29078997767827663,0.2931513006112678,0.4327331619537275,0.2025646538972724,0.0921361502347418,0.2594571181056887
0.0,0.0,0.1818181818181818,0.0,0.5,1.0,0.5,0.29494305929474124,0.2724221686200425,0.7973439588688945,0.4076891376587319,0.05545774647887324,0.24256425064972567
0.0,0.0,0.1818181818181818,0.0,0.6666666666666666,1.0,1.0,0.41114710531581994,0.40245179216682436,0.0,0.49371154302470593,0.012910798122065728,0.08042159976898643
0.0,0.0,0.1818181818181818,0.0,0.8333333333333333,1.0,0.5,0.32072256891461404,0.2965641516229944,0.6679331619537274,0.43411824199865057,0.07188967136150236,0.24689575512561365
0.0,0.0,0.1818181818181818,0.0,1.0,0.0,0.0,0.33647885965574653,0.3238013279665813,0.6113964010282775,0.40897760803411787,0.21185446009389672,0.20040427375108288
0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.40523709448266915,0.39513122674667084,0.5423043701799486,0.5117027125702964,0.28755868544600943,0.20430262777938205
0.0,0.0,0.1818181818181818,0.0,0.16666666666666666,1.0,0.0,0.33155696575084553,0.3320052967447702,0.5110097686375321,0.2361184840249258,0.10475352112676058,0.2406872653768409
0.0,0.0,0.1818181818181818,0.0,0.3333333333333333,1.0,0.5,0.3218053855736922,0.31386205571243,0.6741922879177378,0.33380103089999347,0.08421361502347419,0.25223794397920885
0.0,0.0,0.1818181818181818,0.0,0.5,1.0,0.5,0.3813989293447801,0.3778556374523119,0.798480205655527,0.37257471221241084,0.09360328638497653,0.2672538261622871
0.0,0.0,0.1818181818181818,0.0,0.6666666666666666,1.0,0.0,0.44343099118470114,0.4348279345530687,0.6199660668380462,0.3858964651176023,0.12382629107981222,0.33208200981807684
0.0,0.0,0.1818181818181818,0.0,0.8333333333333333,1.0,0.0,0.5991871274157465,0.5879809363393024,0.5400688946015424,0.43009202976964417,0.2588028169014085,0.3371354317066128
0.0,0.0,0.1818181818181818,0.0,1.0,0.0,0.0,0.515078813850982,0.5085875207265067,0.3898889460154241,0.7128339689443595,0.4172535211267606,0.2415535662720185
0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.3406319412722112,0.3238013279665813,0.487146529562982,0.38206610038565464,0.30663145539906106,0.20271440947155647
0.3333333333333333,0.0,0.1818181818181818,0.0,0.16666666666666666,1.0,0.5,0.4626637588865106,0.4340429788203717,0.7582426735218509,0.5491796772969253,0.1170774647887324,0.2390990470690153
0.3333333333333333,0.0,0.1818181818181818,0.0,0.3333333333333333,1.0,0.0,0.47665938226368737,0.47461258890476876,0.6422447300771208,0.41923383222219085,0.13438967136150234,0.3209644816632978
0.3333333333333333,0.0,0.1818181818181818,0.0,0.5,1.0,0.5,0.35864607296414897,0.3398010360365563,0.863305912596401,0.43677970640604796,0.05897887323943662,0.2740398498411782
0.3333333333333333,0.0,0.1818181818181818,0.0,0.6666666666666666,1.0,0.5,0.28144460950441386,0.2517153514238939,0.8286200514138817,0.456418056479532,0.04812206572769953,0.24241986716719607
0.3333333333333333,0.0,0.1818181818181818,0.0,0.8333333333333333,1.0,0.0,0.2554856688156029,0.23265457852340105,0.5089974293059125,0.4294900564102639,0.08744131455399062,0.2728847819809414
0.3333333333333333,0.0,0.1818181818181818,0.0,1.0,0.0,0.0,0.2575615865992903,0.23430718599407946,0.4053131105398457,0.3858799726967974,0.2872652582159625,0.21585330638174993
0.3333333333333333,0.0,0.1818181818181818,0.0,0.0,0.0,0.5,0.2416246187401298,0.22481420964146154,0.5078796915167095,0.3337824769265879,0.13791079812206572,0.17340456251804795
0.3333333333333333,0.0,0.1818181818181818,0.0,0.16666666666666666,1.0,0.0,0.25571120370086553,0.23431112389909303,0.310718766066838,0.39130804069422376,0.06455399061032864,0.25786889979786315
0.3333333333333333,0.0,0.1818181818181818,0.0,0.3333333333333333,1.0,0.0,0.30325046857676025,0.2806917691484569,0.32305089974293055,0.4218025267625605,0.09242957746478873,0.30147271152180194
0.3333333333333333,0.0,0.1818181818181818,0.0,0.5,1.0,0.5,0.30013534585213936,0.28652249383849127,0.6649532133676093,0.3102560386483389,0.04870892018779343,0.19462893444989893
0.3333333333333333,0.0,0.1818181818181818,0.0,0.6666666666666666,1.0,1.0,0.26067670932391124,0.2343124365340975,0.9443012853470436,0.4025270099467852,0.05193661971830986,0.21455385503898355
0.3333333333333333,0.0,0.2727272727272727,0.0,0.8333333333333333,1.0,0.5,0.30013534585213936,0.2682821178158173,0.705655526992288,0.48717848283334847,0.08949530516431925,0.27432861680623744
0.3333333333333333,0.0,0.2727272727272727,0.0,1.0,0.0,0.5,0.3188260821998648,0.31052665016596953,0.6722365038560412,0.36026518163412263,0.26291079812206575,0.19260756569448456
0.3333333333333333,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.3977421092072312,0.39339329800069933,0.49357326478149094,0.3294800166490989,0.48386150234741787,0.2278371354317066
0.3333333333333333,0.0,0.2727272727272727,0.0,0.16666666666666666,1.0,0.0,0.640721681727662,0.608878085611105,0.4383033419023136,0.7487132304055095,0.2147887323943662,0.3408894022523824
0.3333333333333333,0.0,0.2727272727272727,0.0,0.3333333333333333,1.0,0.5,0.4423930322928575,0.41909862929402275,0.6602395886889459,0.7538588656966513,0.04841549295774648,0.2321686399075946
0.3333333333333333,0.0,0.2727272727272727,0.0,0.5,1.0,0.0,0.41331772283033574,0.40499830407557413,0.48414704370179945,0.4961565444090384,0.12059859154929578,0.34291077100779677
0.3333333333333333,0.0,0.2727272727272727,0.0,0.6666666666666666,1.0,0.0,0.47146709570628936,0.46549502616344085,0.6199660668380462,0.2884530583442063,0.16696009389671362,0.3681778804504765
0.3333333333333333,0.0,0.2727272727272727,0.0,0.8333333333333333,1.0,0.5,0.34478502288867574,0.32213296887584886,0.8598971722365039,0.421794280552158,0.04988262910798122,0.18466647415535664
0.3333333333333333,0.0,0.2727272727272727,0.0,1.0,0.0,0.5,0.35309243217069486,0.344513395702748,0.9023136246786632,0.2281959373807521,0.25733568075117375,0.22466069881605547
0.3333333333333333,0.0,0.2727272727272727,0.0,0.0,0.0,0.5,0.45796864591596204,0.4563603991670543,0.8817480719794344,0.2564062231676045,0.3480046948356808,0.24357493502743288
0.3333333333333333,0.0,0.2727272727272727,0.0,0.16666666666666666,1.0,0.5,0.6685322513639875,0.6381340945916286,0.7372298200514139,0.622758551165571,0.250293427230047,0.35706035229569744
0.3333333333333333,0.0,0.2727272727272727,0.0,0.3333333333333333,1.0,0.5,0.5524602865464329,0.5434104147611581,0.7600688946015424,0.520515849937937,0.07482394366197184,0.2536817788045048
0.3333333333333333,0.0,0.2727272727272727,0.0,0.5,1.0,0.5,0.44031586846008025,0.4439507478344147,0.8423311053984576,0.4704984607417508,0.06073943661971831,0.27909327172971415
0.3333333333333333,0.0,0.2727272727272727,0.0,0.6666666666666666,1.0,0.0,0.5088485684017402,0.5036218225044445,0.5556987146529563,0.1820522055211265,0.15463615023474178,0.39243430551544906
0.3333333333333333,0.0,0.2727272727272727,1.0,0.8333333333333333,0.0,0.0,0.48288962771292926,0.47628094799550125,0.6902313624678663,0.4205223025975769,0.18779342723004694,0.35576090095293106
0.3333333333333333,0.0,0.2727272727272727,0.0,1.0,0.0,1.0,0.46315968642427036,0.454726168586439,0.9134529562982006,0.6564319513440602,0.03491784037558685,0.0944267975743575
0.3333333333333333,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.4953501186114129,0.4812466462175634,0.493144473007712,0.5795113007098133,0.4565727699530517,0.31273462315911066
0.3333333333333333,0.0,0.2727272727272727,0.0,0.16666666666666666,1.0,0.0,0.5649207774449164,0.5566575272266752,0.5578406169665809,0.2910403068579815,0.19571596244131456,0.39561074213110026
0.3333333333333333,0.0,0.2727272727272727,0.0,0.3333333333333333,1.0,0.5,0.5566133681628974,0.5384276522840373,0.6846611825192802,0.279503858504925,0.11942488262910798,0.4006641640196362
0.3333333333333333,0.0,0.2727272727272727,0.0,0.5,1.0,0.0,0.6677198273574064,0.6370511707129077,0.6315341902313625,0.4525794455371819,0.17928403755868544,0.47805371065550106
0.3333333333333333,0.0,0.2727272727272727,0.0,0.6666666666666666,1.0,0.0,0.4984652413360338,0.4920050027145292,0.41859434447300764,0.6243748084044553,0.21801643192488263,0.4943690441813457
0.3333333333333333,0.0,0.2727272727272727,0.0,0.8333333333333333,1.0,0.5,0.3458242278296093,0.3188185654894606,0.7502138817480719,0.4063924210729433,0.05134976525821596,0.21455385503898355
0.3333333333333333,0.0,0.2727272727272727,0.0,1.0,0.0,0.5,0.4995032002278775,0.4870550561125211,0.9130251928020565,0.4294900564102639,0.4284037558685446,0.3687554143805949
0.3333333333333333,0.0,0.2727272727272727,0.0,0.0,0.0,0.5,0.6511062548424583,0.6204739032409483,0.833761439588689,0.35001720365645217,0.5011737089201879,0.3553277505053422
0.3333333333333333,0.0,0.2727272727272727,0.0,0.16666666666666666,1.0,0.0,0.6822574820886673,0.650319285338497,0.7986293059125964,0.335912060763026,0.2262323943661972,0.4735778226970835
0.3333333333333333,0.0,0.2727272727272727,0.0,0.3333333333333333,1.0,0.0,0.7134087093348764,0.6760246166318206,0.749786118251928,0.6269352567344224,0.1983568075117371,0.5345076523245741
0.3333333333333333,0.0,0.2727272727272727,0.0,0.5,1.0,0.5,0.6988710546036155,0.6511619970113925,0.8590406169665809,0.5974550545455896,0.15991784037558684,0.4771874097603235
0.3333333333333333,0.0,0.2727272727272727,0.0,0.6666666666666666,1.0,0.5,0.6957559318789948,0.6561329457734727,0.7206508997429306,0.6154070545917684,0.16637323943661972,0.5008663008951777
0.3333333333333333,0.0,0.2727272727272727,0.0,0.8333333333333333,1.0,0.0,0.5618056547202956,0.5491978224960437,0.4700082262210797,0.4487408345948318,0.2570422535211268,0.5337857349119262
0.3333333333333333,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.515078813850982,0.5053006826752131,0.5175660668380463,0.4384578102229508,0.5759976525821596,0.4803638463759746
0.3333333333333333,0.0,0.36363636363636365,0.0,0.0,0.0,0.5,0.48911987316217104,0.484538734808875,0.7836329048843187,0.17309269791884205,0.33333333333333337,0.3166329771874098
0.3333333333333333,0.0,0.36363636363636365,0.0,0.16666666666666666,1.0,0.5,0.6106096594223864,0.5956257226055699,0.7506426735218509,0.3320384034264654,0.24794600938967135,0.5102512272596016
0.3333333333333333,0.0,0.36363636363636365,0.0,0.3333333333333333,1.0,0.5,0.694717972987151,0.6602677460376799,0.7167948586118251,0.6602643776286085,0.17634976525821597,0.5526999711233036
0.3333333333333333,0.0,0.36363636363636365,0.0,0.5,1.0,0.5,0.4423930322928575,0.42736822982243716,0.7579259640102828,0.6320808920255642,0.07423708920187794,0.34045625180479355
0.3333333333333333,0.0,0.36363636363636365,0.0,0.6666666666666666,1.0,0.0,0.4984652413360338,0.47628619853551935,0.4567269922879177,0.5628044784344075,0.17957746478873238,0.5485128501299452
0.3333333333333333,0.0,0.36363636363636365,0.0,0.8333333333333333,1.0,0.0,0.523386223133001,0.5185530456807482,0.6066838046272492,0.4243794675133326,0.26173708920187794,0.5333525844643373
0.3333333333333333,0.0,0.36363636363636365,0.0,1.0,0.0,0.0,0.5742661456187793,0.5690947438944095,0.5565552699228792,0.2846144474018562,0.4724178403755869,0.444989893156223
0.3333333333333333,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.5846494726844857,0.5773800960428779,0.6495290488431876,0.1077074648613513,0.4105046948356808,0.4204447011261912
0.3333333333333333,0.0,0.36363636363636365,0.0,0.16666666666666666,1.0,0.0,0.5898417592418838,0.5856667608263509,0.6053984575835475,0.31667159034146114,0.1942488262910798,0.5310424487438637
0.3333333333333333,0.0,0.36363636363636365,0.0,0.3333333333333333,1.0,0.0,0.5898417592418838,0.5823523574399626,0.5029994858611825,0.192300183498797,0.20305164319248825,0.5903840600635288
0.3333333333333333,0.0,0.36363636363636365,0.0,0.5,1.0,0.0,0.6023022501403674,0.5898068116305761,0.6508143958868894,0.20254816147646748,0.1607981220657277,0.5215131388969102
0.3333333333333333,0.0,0.36363636363636365,0.0,0.6666666666666666,1.0,0.0,0.5929568819665048,0.5831950691128582,0.7686375321336761,0.344846829734103,0.20334507042253522,0.5990470690153047
0.3333333333333333,0.0,0.36363636363636365,0.0,0.8333333333333333,1.0,0.5,0.5649207774449164,0.5450459579767779,0.8877460154241645,0.32435087377876204,0.20246478873239437,0.48989315622292817
0.3333333333333333,0.0,0.36363636363636365,0.0,1.0,0.0,0.5,0.575304104510623,0.5533536249203229,0.948586118251928,0.23204485608610526,0.26408450704225356,0.3590817210511118
0.3333333333333333,0.0,0.36363636363636365,0.0,0.0,0.0,0.5,0.6272232319373346,0.5997828376648537,0.8916020565552699,0.2692125879226415,0.46361502347417843,0.42607565694484556
0.3333333333333333,0.0,0.36363636363636365,0.0,0.16666666666666666,1.0,0.0,0.6459139682850602,0.618831796850306,0.8101974293059125,0.21538957262571506,0.2262323943661972,0.45697372220617966
0.3333333333333333,0.0,0.36363636363636365,0.0,0.3333333333333333,1.0,0.5,0.626185273045491,0.6031024915912602,0.8616113110539846,0.5256181926244657,0.1983568075117371,0.4945134276638753
0.3333333333333333,0.0,0.36363636363636365,0.0,0.5,1.0,0.5,0.6116476183142302,0.5881765189549745,0.8946015424164524,0.3692246892364071,0.1566901408450704,0.4763211088651459
0.3333333333333333,0.0,0.36363636363636365,0.0,0.6666666666666666,1.0,0.5,0.5877645954091065,0.5666283027209348,0.8530416452442159,0.17692512420339032,0.21508215962441316,0.5515449032630668
0.3333333333333333,0.0,0.36363636363636365,0.0,0.8333333333333333,1.0,0.0,0.5950340457992819,0.5906495233034716,0.7399311053984575,0.21155920789376742,0.2661384976525822,0.5758013283280393
0.3333333333333333,0.0,0.36363636363636365,0.0,1.0,0.0,0.0,0.6770651955312693,0.6470048819521087,0.6443876606683804,0.2025646538972724,0.6619718309859155,0.5092405428818944
0.3333333333333333,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.6791423593640464,0.650319285338497,0.7707794344473007,0.258964609944971,0.46185446009389675,0.4423909904706902
0.3333333333333333,0.0,0.36363636363636365,0.0,0.16666666666666666,1.0,0.5,0.7134087093348764,0.6710536678697404,0.8329048843187661,0.4359159158663891,0.24471830985915494,0.4935027432861681
0.3333333333333333,0.0,0.36363636363636365,0.0,0.3333333333333333,1.0,0.5,0.7487130181975502,0.6901091902302151,0.761782005141388,0.38076938379986613,0.19278169014084506,0.5505342188853596
0.3333333333333333,0.0,0.36363636363636365,0.0,0.5,1.0,0.0,0.7497509770893938,0.7041924511936052,0.7159383033419023,0.27179777488381607,0.21654929577464788,0.609009529309847
0.3333333333333333,0.0,0.36363636363636365,0.0,0.6666666666666666,1.0,0.0,0.8089383088571911,0.7555768610801621,0.6966580976863753,0.3654108169252644,0.22183098591549297,0.5629511983829051
0.3333333333333333,0.0,0.36363636363636365,0.0,0.8333333333333333,1.0,0.0,0.7757111638272947,0.7323694742004214,0.6722365038560412,0.45001075099681226,0.2549882629107981,0.5469246318221196
0.3333333333333333,0.0,0.36363636363636365,0.0,1.0,0.0,0.0,0.743520731640152,0.7000405866743393,0.7502138817480719,0.4281850936140728,0.5865610328638498,0.39517759168351146
0.3333333333333333,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.7580583863714129,0.7042029522736413,0.8419023136246786,0.3948827729036948,0.6904342723004695,0.34839734334392153
0.3333333333333333,0.0,0.36363636363636365,1.0,0.16666666666666666,0.0,0.0,0.8400895361034002,0.7771093256941476,0.7043701799485861,0.2243655726488044,0.4539319248826291,0.36514582731735495
0.3333333333333333,0.0,0.36363636363636365,0.0,0.3333333333333333,1.0,0.0,0.8920086635301119,0.8483735927240116,0.6546704370179948,0.183348922106915,0.19688967136150234,0.4748772740398499
0.3333333333333333,0.0,0.4545454545454545,0.0,0.5,1.0,0.5,0.8785102137397847,0.8425769965440945,0.6962293059125964,0.38076938379986613,0.1499413145539906,0.4968235633843489
0.3333333333333333,0.0,0.4545454545454545,0.0,0.6666666666666666,1.0,0.0,0.8172457181392101,0.7414712853216953,0.31362467866323906,0.5564033576094897,0.2153755868544601,0.6081432284146694
