cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,day
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.005494505494505494
0.4207762557077626,0.5589872008903729,0.0,0.1832335329341317,0.3478260869565217,0.5918604651162793,0.5260913196186656,0.005494505494505494
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.005494505494505494
0.7694063926940637,0.4924874791318865,0.0,0.5129740518962076,0.34472049689440987,0.2438953488372091,0.28575012543903666,0.005494505494505494
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748502,0.6832298136645962,0.417732558139535,0.4059207225288508,0.005494505494505494
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.005494505494505494
0.5385844748858446,0.5258764607679466,0.0,0.42435129740518973,0.29503105590062106,0.417732558139535,0.4059207225288508,0.005494505494505494
0.6210045662100456,0.5264329437952143,0.0,0.38602794411177643,0.31366459627329185,0.3636627906976746,0.40817862518815873,0.016483516483516484
0.4824200913242009,0.7295492487479133,0.0,0.4291417165668663,0.26708074534161486,0.714825581395349,0.04465629703963869,0.016483516483516484
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.016483516483516484
0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.3924418604651163,0.5260913196186656,0.016483516483516484
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219474,0.7267080745341613,0.14854651162790722,1.0000000000000002,0.016483516483516484
0.8515981735159817,0.330550918196995,0.0,0.4738522954091815,0.2763975155279503,0.14854651162790722,0.47039638735574507,0.016483516483516484
0.8378995433789953,0.3260990539788537,0.0,0.12814371257485035,1.0,0.14854651162790722,0.6184144505770195,0.016483516483516484
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.016483516483516484
0.6543378995433791,0.27017250973845297,0.0,0.28862275449101804,0.3757763975155279,0.14854651162790722,0.8321625689914705,0.016483516483516484
0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.14854651162790722,0.751881585549423,0.016483516483516484
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.016483516483516484
0.4949771689497717,0.5912632164718977,0.0,0.27105788423153676,0.4440993788819875,0.14854651162790722,0.7185148018063219,0.016483516483516484
0.6844748858447489,0.263494713411241,0.0,0.20479041916167673,0.3540372670807453,0.4238372093023255,0.6475163070747618,0.016483516483516484
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.016483516483516484
0.5061643835616438,0.7868670005564832,0.0,0.49540918163672654,0.3198757763975155,0.4119186046511629,0.16532865027596588,0.016483516483516484
0.6335616438356164,0.4207011686143573,0.0,0.2566866267465071,0.49378881987577633,0.9688953488372092,0.027596588058203864,0.016483516483516484
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.016483516483516484
0.4207762557077626,0.5589872008903729,0.0,0.1832335329341317,0.3478260869565217,0.5918604651162793,0.5260913196186656,0.016483516483516484
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.016483516483516484
0.7694063926940637,0.4924874791318865,0.0,0.5129740518962076,0.34472049689440987,0.2438953488372091,0.28575012543903666,0.016483516483516484
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748502,0.6832298136645962,0.417732558139535,0.4059207225288508,0.016483516483516484
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.016483516483516484
0.5385844748858446,0.5258764607679466,0.0,0.42435129740518973,0.29503105590062106,0.417732558139535,0.4059207225288508,0.016483516483516484
0.6210045662100456,0.5264329437952143,0.0,0.38602794411177643,0.31366459627329185,0.3636627906976746,0.40817862518815873,0.07417582417582418
0.4824200913242009,0.7295492487479133,0.0,0.4291417165668663,0.26708074534161486,0.714825581395349,0.04465629703963869,0.07417582417582418
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.07417582417582418
0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.3924418604651163,0.5260913196186656,0.07417582417582418
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219474,0.7267080745341613,0.14854651162790722,1.0000000000000002,0.07417582417582418
0.8515981735159817,0.330550918196995,0.0,0.4738522954091815,0.2763975155279503,0.14854651162790722,0.47039638735574507,0.07417582417582418
0.8378995433789953,0.3260990539788537,0.0,0.12814371257485035,1.0,0.14854651162790722,0.6184144505770195,0.07417582417582418
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.07417582417582418
0.6543378995433791,0.27017250973845297,0.0,0.28862275449101804,0.3757763975155279,0.14854651162790722,0.8321625689914705,0.07417582417582418
0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.14854651162790722,0.751881585549423,0.07417582417582418
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.07417582417582418
0.4949771689497717,0.5912632164718977,0.0,0.27105788423153676,0.4440993788819875,0.14854651162790722,0.7185148018063219,0.07417582417582418
0.6844748858447489,0.263494713411241,0.0,0.20479041916167673,0.3540372670807453,0.4238372093023255,0.6475163070747618,0.07417582417582418
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.07417582417582418
0.5061643835616438,0.7868670005564832,0.0,0.49540918163672654,0.3198757763975155,0.4119186046511629,0.16532865027596588,0.07417582417582418
0.6335616438356164,0.4207011686143573,0.0,0.2566866267465071,0.49378881987577633,0.9688953488372092,0.027596588058203864,0.07417582417582418
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.07417582417582418
0.4207762557077626,0.5589872008903729,0.0,0.1832335329341317,0.3478260869565217,0.5918604651162793,0.5260913196186656,0.07417582417582418
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.07417582417582418
0.7694063926940637,0.4924874791318865,0.0,0.5129740518962076,0.34472049689440987,0.2438953488372091,0.28575012543903666,0.07417582417582418
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748502,0.6832298136645962,0.417732558139535,0.4059207225288508,0.07417582417582418
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.07417582417582418
0.5385844748858446,0.5258764607679466,0.0,0.42435129740518973,0.29503105590062106,0.417732558139535,0.4059207225288508,0.07417582417582418
0.6210045662100456,0.5264329437952143,0.0,0.38602794411177643,0.31366459627329185,0.3636627906976746,0.40817862518815873,0.15109890109890112
0.4824200913242009,0.7295492487479133,0.0,0.4291417165668663,0.26708074534161486,0.714825581395349,0.04465629703963869,0.15109890109890112
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.15109890109890112
0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.3924418604651163,0.5260913196186656,0.15109890109890112
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219474,0.7267080745341613,0.14854651162790722,1.0000000000000002,0.15109890109890112
0.8515981735159817,0.330550918196995,0.0,0.4738522954091815,0.2763975155279503,0.14854651162790722,0.47039638735574507,0.15109890109890112
0.8378995433789953,0.3260990539788537,0.0,0.12814371257485035,1.0,0.14854651162790722,0.6184144505770195,0.15109890109890112
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.15109890109890112
0.6543378995433791,0.27017250973845297,0.0,0.28862275449101804,0.3757763975155279,0.14854651162790722,0.8321625689914705,0.15109890109890112
0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.14854651162790722,0.751881585549423,0.15109890109890112
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.15109890109890112
0.4949771689497717,0.5912632164718977,0.0,0.27105788423153676,0.4440993788819875,0.14854651162790722,0.7185148018063219,0.15109890109890112
0.6844748858447489,0.263494713411241,0.0,0.20479041916167673,0.3540372670807453,0.4238372093023255,0.6475163070747618,0.15109890109890112
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.15109890109890112
0.5061643835616438,0.7868670005564832,0.0,0.49540918163672654,0.3198757763975155,0.4119186046511629,0.16532865027596588,0.15109890109890112
0.6335616438356164,0.4207011686143573,0.0,0.2566866267465071,0.49378881987577633,0.9688953488372092,0.027596588058203864,0.15109890109890112
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.15109890109890112
0.4207762557077626,0.5589872008903729,0.0,0.1832335329341317,0.3478260869565217,0.5918604651162793,0.5260913196186656,0.15109890109890112
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.15109890109890112
0.7694063926940637,0.4924874791318865,0.0,0.5129740518962076,0.34472049689440987,0.2438953488372091,0.28575012543903666,0.15109890109890112
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748502,0.6832298136645962,0.417732558139535,0.4059207225288508,0.15109890109890112
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.15109890109890112
0.5385844748858446,0.5258764607679466,0.0,0.42435129740518973,0.29503105590062106,0.417732558139535,0.4059207225288508,0.15109890109890112
0.6210045662100456,0.5264329437952143,0.0,0.38602794411177643,0.31366459627329185,0.3636627906976746,0.40817862518815873,0.24725274725274726
0.4824200913242009,0.7295492487479133,0.0,0.4291417165668663,0.26708074534161486,0.714825581395349,0.04465629703963869,0.24725274725274726
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.24725274725274726
0.7374429223744292,0.29577072899276574,0.0,0.23672654690618766,0.577639751552795,0.3924418604651163,0.5260913196186656,0.24725274725274726
0.6232876712328768,0.2609905397885365,0.0,0.038722554890219474,0.7267080745341613,0.14854651162790722,1.0000000000000002,0.24725274725274726
0.8515981735159817,0.330550918196995,0.0,0.4738522954091815,0.2763975155279503,0.14854651162790722,0.47039638735574507,0.24725274725274726
0.8378995433789953,0.3260990539788537,0.0,0.12814371257485035,1.0,0.14854651162790722,0.6184144505770195,0.24725274725274726
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.24725274725274726
0.6543378995433791,0.27017250973845297,0.0,0.28862275449101804,0.3757763975155279,0.14854651162790722,0.8321625689914705,0.24725274725274726
0.9801369863013696,0.0,0.0,0.1600798403193613,0.8757763975155278,0.14854651162790722,0.751881585549423,0.24725274725274726
0.7374429223744292,0.29577072899276574,0.0,0.2534930139720559,0.5124223602484471,0.14854651162790722,0.7353236327145007,0.24725274725274726
0.4949771689497717,0.5912632164718977,0.0,0.27105788423153676,0.4440993788819875,0.14854651162790722,0.7185148018063219,0.24725274725274726
0.6844748858447489,0.263494713411241,0.0,0.20479041916167673,0.3540372670807453,0.4238372093023255,0.6475163070747618,0.24725274725274726
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.24725274725274726
0.6335616438356164,0.4207011686143573,0.0,0.2566866267465071,0.49378881987577633,0.9688953488372092,0.027596588058203864,0.24725274725274726
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.24725274725274726
0.4207762557077626,0.5589872008903729,0.0,0.1832335329341317,0.3478260869565217,0.5918604651162793,0.5260913196186656,0.24725274725274726
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.24725274725274726
0.7694063926940637,0.4924874791318865,0.0,0.5129740518962076,0.34472049689440987,0.2438953488372091,0.28575012543903666,0.24725274725274726
0.6573059360730593,0.5258764607679466,0.0,0.19281437125748502,0.6832298136645962,0.417732558139535,0.4059207225288508,0.24725274725274726
0.5949771689497718,0.5258764607679466,0.0,0.3445109780439122,0.3602484472049689,0.417732558139535,0.4059207225288508,0.24725274725274726
0.5385844748858446,0.5258764607679466,0.0,0.42435129740518973,0.29503105590062106,0.417732558139535,0.4059207225288508,0.24725274725274726
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220775,0.005494505494505494
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220775,0.03571428571428572
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220775,0.07417582417582418
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220775,0.15109890109890112
0.27479452054794523,0.0,0.4831084457771115,0.5392415169660678,0.13850931677018632,0.48279069767441873,0.6932262920220775,0.271978021978022
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167662,0.14183229813664594,0.4245348837209302,0.6476668339187153,0.005494505494505494
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167662,0.14183229813664594,0.4245348837209302,0.6476668339187153,0.03571428571428572
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167662,0.14183229813664594,0.4245348837209302,0.6476668339187153,0.07417582417582418
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167662,0.14183229813664594,0.4245348837209302,0.6476668339187153,0.15109890109890112
0.3009360730593607,0.0,0.47266366816591704,0.6079041916167662,0.14183229813664594,0.4245348837209302,0.6476668339187153,0.271978021978022
0.21159817351598176,0.0,0.5023488255872064,0.35025948103792426,0.23229813664596272,0.5970930232558138,0.7824887104867033,0.005494505494505494
0.21159817351598176,0.0,0.5023488255872064,0.35025948103792426,0.23229813664596272,0.5970930232558138,0.7824887104867033,0.03571428571428572
0.21159817351598176,0.0,0.5023488255872064,0.35025948103792426,0.23229813664596272,0.5970930232558138,0.7824887104867033,0.07417582417582418
0.21159817351598176,0.0,0.5023488255872064,0.35025948103792426,0.23229813664596272,0.5970930232558138,0.7824887104867033,0.15109890109890112
0.21159817351598176,0.0,0.5023488255872064,0.35025948103792426,0.23229813664596272,0.5970930232558138,0.7824887104867033,0.271978021978022
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001994,0.24130434782608692,0.8401162790697674,0.52686904164576,0.005494505494505494
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001994,0.24130434782608692,0.8401162790697674,0.52686904164576,0.03571428571428572
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001994,0.24130434782608692,0.8401162790697674,0.52686904164576,0.07417582417582418
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001994,0.24130434782608692,0.8401162790697674,0.52686904164576,0.15109890109890112
0.20246575342465756,0.0,0.6266866566716642,0.3224750499001994,0.24130434782608692,0.8401162790697674,0.52686904164576,0.271978021978022
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581394,0.46492724535875585,0.005494505494505494
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581394,0.46492724535875585,0.03571428571428572
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581394,0.46492724535875585,0.07417582417582418
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581394,0.46492724535875585,0.15109890109890112
0.25130136986301366,0.0,0.6077961019490256,0.4675449101796407,0.17670807453416149,0.7459302325581394,0.46492724535875585,0.271978021978022
0.29216894977168945,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720932,0.4129202207727045,0.005494505494505494
0.29216894977168945,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720932,0.4129202207727045,0.03571428571428572
0.29216894977168945,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720932,0.4129202207727045,0.07417582417582418
0.29216894977168945,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720932,0.4129202207727045,0.15109890109890112
0.29216894977168945,0.0,0.5912543728135933,0.5885828343313373,0.14378881987577638,0.6639534883720932,0.4129202207727045,0.271978021978022
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387226,0.306832298136646,0.8345930232558136,0.5233065730055195,0.005494505494505494
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387226,0.306832298136646,0.8345930232558136,0.5233065730055195,0.03571428571428572
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387226,0.306832298136646,0.8345930232558136,0.5233065730055195,0.07417582417582418
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387226,0.306832298136646,0.8345930232558136,0.5233065730055195,0.15109890109890112
0.20168949771689498,0.0,0.6255872063968017,0.3201596806387226,0.306832298136646,0.8345930232558136,0.5233065730055195,0.271978021978022
