att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20
0.00975609756097561,0.019130434782608695,0.2810077519379845,0.041227409638554216,0.03340062396770049,0.029821073558648107,0.01343183344526528,0.07824504001985456,0.014587320324977431,0.0,0.0,0.0,0.0,0.0,0.052407932011331454,0.09637401319162024,0.05512336074683264,0.11606096131301288,0.0004961020552799433,0.1678917474106248,0.43107055369931596
0.005420054200542005,0.008695652173913044,0.09625322997416022,0.009036144578313253,0.012662873921820517,0.059642147117296214,0.01343183344526528,0.18838523716429612,0.2713128254982293,0.0,0.0,0.0,0.0,0.0,0.40509915014164316,0.39438160008202044,0.09446543676372528,0.14199882766705743,0.0005669737774627924,0.1294687604410291,0.6841241359941334
0.001084010840108401,0.0,0.15568475452196384,0.028802710843373495,0.02073775004587998,0.019880715705765408,0.00671591672263264,0.05275551373887683,0.026266509270189572,0.0,0.0,0.0,0.0,0.0,0.0169971671388102,0.013020744335463586,0.03830851300288953,0.04463657678780773,0.0009922041105598868,0.03149014366855997,0.4745533694278448
0.002168021680216802,0.0017391304347826088,0.14857881136950904,0.04066265060240964,0.01541567260047715,0.05914512922465208,0.06682337139019476,0.39459366815087726,0.015055065620443025,0.08546168958742634,0.04207383279044517,0.018240917782026765,0.010444624090541633,0.004679081198601002,0.03661473087818697,0.02036840846177506,0.08528561902645032,0.11667643610785462,0.00017717930545712256,0.01503508185766789,0.48241807965014033
0.0065040650406504065,0.0034782608695652175,0.13670865633074936,0.014307228915662652,0.011561754450357863,0.36729622266401585,0.3819677635997314,0.013724429230702854,0.017292688007777238,0.08337426326129667,0.08127035830618894,0.06946462715105162,0.06728375101050929,0.001890537858020607,0.11310198300283288,0.05799528382488636,0.2775061124694377,0.3615254982415006,0.00017717930545712256,0.007935182091546943,0.4843082492081572
0.005962059620596206,0.0017391304347826088,0.41375968992248063,0.1282003012048193,0.10130299137456412,0.46819085487077533,0.07740094022834118,0.12487556261530867,0.0398922297062704,0.0394155206286837,0.028284473398479917,0.009961759082217973,0.0,0.0028358067870309102,0.031232294617563744,0.017121766173404874,0.5089130917981775,0.5926289566236811,0.0,0.019044437019712663,0.4458174426095039
0.02981029810298103,0.10608695652173913,0.2653423772609819,0.10579819277108435,0.02661038722701413,0.10934393638170974,0.05708529214237743,0.09861338655328136,0.019847510589542393,0.0,0.0,0.0,0.0,0.0009452689290103034,0.056657223796034,0.05331328389323673,0.17092687263836412,0.2036928487690504,0.0005669737774627924,0.09756097560975609,0.6848730711020268
0.0027100271002710027,0.0,0.09431524547803619,0.026731927710843376,0.03285006423196917,0.15904572564612326,0.0167897918065816,0.029907721391672085,0.04553517116866884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1751500333407424,0.16588511137162953,0.00042523033309709436,0.07726361510190444,0.785180000757851
0.00975609756097561,0.020869565217391306,0.2502422480620155,0.05496987951807229,0.026793907138924572,0.18836978131212723,0.07034922766957691,0.0541052759076161,0.09457232136657176,0.14464636542239687,0.18637350705754616,0.15265774378585087,0.10875505254648342,0.009452689290103034,0.14702549575070825,0.07911554629028399,0.3478217381640365,0.3047845838218054,0.0002834868887313962,0.00559639158035416,0.43235355086629057
0.0016260162601626016,0.0,0.1837047803617571,0.05402861445783133,0.040007340796476415,0.029821073558648107,0.010073875083948958,0.018390806417584747,0.08827109228525797,0.08349705304518665,0.06297502714440825,0.02141491395793499,0.0,0.001890537858020607,0.00991501416430595,0.008885547315539456,0.06912647254945545,0.040005861664712775,0.0,0.021383227530905446,0.4765830727291775
0.005420054200542005,0.017391304347826087,0.25153423772609823,0.04066265060240964,0.017067351807671133,0.029821073558648107,0.010073875083948958,0.03753209643397585,0.024966044024720507,0.048993123772102166,0.030347448425624323,0.00954110898661568,0.0,0.006616882503072123,0.0084985835694051,0.012952393971497899,0.030606801511446992,0.03933909730363423,0.00017717930545712256,0.013030404276645507,0.4443695014009099
0.002168021680216802,0.0,0.41981589147286824,0.0389683734939759,0.020003670398238207,0.19831013916500995,0.11736064472800538,0.08358788158983775,0.036689674328171655,0.022102161100196464,0.017318132464712272,0.005717017208413002,0.0,0.0056716135740618205,0.022592067988668557,0.010901883052527254,0.28171815959102026,0.3264287807737397,0.0011339475549255848,0.022886735716672234,0.4519796628454631
0.0065040650406504065,0.019130434782608695,0.2101905684754522,0.024849397590361446,0.014865112864745825,0.049701789264413515,0.023505708529214235,0.011339585516141533,0.01754211513089369,0.0,0.0,0.0,0.0,0.0,0.0084985835694051,0.0041010218379412865,0.06601466992665038,0.09569167643610786,0.0005315379163713679,0.19361844303374542,0.45197520489839227
0.01029810298102981,0.02782608695652174,0.2336078811369509,0.035391566265060244,0.021288309781611302,0.08946322067594432,0.03693754197447952,0.11889623495519858,0.039026178737587666,0.0,0.0,0.0,0.0,0.0,0.04107648725212465,0.025973138306961484,0.11091353634140921,0.21101992966002345,0.0004961020552799433,0.09580688272636151,0.4524299154996133
0.001084010840108401,0.0017391304347826088,0.2877906976744186,0.06645331325301206,0.02936318590567076,0.039761431411530816,0.01343183344526528,0.10284673153705452,0.02742753975418374,0.07858546168958744,0.04343105320304018,0.015296367112810707,0.0,0.003781075716041214,0.04957507082152975,0.04032671473975599,0.08735274505445655,0.07927901524032825,0.0002480510276399717,0.028232542599398596,0.5024338162033002
0.02059620596205962,0.036521739130434785,0.13880813953488372,0.034826807228915665,0.01688383189576069,0.15854870775347912,0.05691739422431162,0.1914184417094718,0.012199708353586556,0.03916994106090373,0.027090119435396312,0.01869980879541109,0.017590945836701698,0.017912846204745248,0.06359773371104817,0.14189535559276853,0.19986663703045124,0.25637456037514655,0.0,0.020297360507851653,0.43395484545411994
0.0027100271002710027,0.0034782608695652175,0.14688307493540054,0.04066265060240964,0.02183886951734263,0.049701789264413515,0.010073875083948958,0.008241069898284931,0.026773696271092287,0.0,0.0,0.0,0.0,0.0,0.02117563739376771,0.010218379412870375,0.0654367637252723,0.08848182883939038,0.00017717930545712256,0.17123287671232879,0.4771947030672905
0.002168021680216802,0.0034782608695652175,0.33737080103359174,0.049134036144578314,0.047164617360983666,0.049701789264413515,0.04348556077904634,0.17825212528167872,0.2443474758697313,0.004911591355599215,0.003257328990228013,0.0011472275334608029,0.0,0.001890537858020607,0.186614730878187,0.17053415809439185,0.10004445432318294,0.15312133645955453,0.00042523033309709436,0.05437687938523221,0.554743367132002
0.0005420054200542005,0.0017391304347826088,0.003472222222222222,0.0005647590361445782,0.0016516792071939804,0.009940357852882704,0.00335795836131632,0.001088122053332626,0.008371640858273731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.012162954279015242,0.0,0.6904443701971267,0.8308570180346249
0.0,0.0,0.16666666666666669,0.015625,0.020554230133969537,0.009940357852882704,0.00335795836131632,0.15451728982006205,0.005717936254426776,0.0,0.0,0.0,0.0,0.0,0.33286118980169976,0.31987970335942034,0.017114914425427875,0.09583821805392731,0.0009922041105598868,0.0553792181757434,0.7616068224421971
0.0,0.0,0.12596899224806202,0.018448795180722892,0.01046063497889521,0.009940357852882704,0.00335795836131632,0.0011174130798683169,0.008241649885424623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.012602579132473622,0.0002834868887313962,0.07801536919478784,0.7852673765204385
0.0027100271002710027,0.0,0.2678456072351421,0.05064006024096386,0.04808221692053588,0.15904572564612326,0.0167897918065816,0.03212948533687253,0.009432678286230123,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0006835036396568812,0.18004000889086466,0.17335873388042206,0.0008504606661941886,0.06590377547611093,0.7670713739615769
0.003794037940379404,0.010434782608695653,0.28399547803617575,0.0858433734939759,0.05579005322077445,0.009940357852882704,0.00335795836131632,0.012243649091918803,0.029017429345184365,0.07121807465618861,0.046688382193268194,0.031357552581261945,0.015683104284559417,0.0028358067870309102,0.2379603399433428,0.1196131369399542,0.20871304734385424,0.13408558030480655,0.001204819277108434,0.011693952555963914,0.43208339927380046
0.0027100271002710027,0.0034782608695652175,0.3849321705426357,0.05064006024096386,0.03321710405579005,0.019880715705765408,0.00671591672263264,0.0377992780949433,0.0441436011388098,0.046660117878192534,0.022801302931596094,0.00803059273422562,0.0,0.007562151432082428,0.0368271954674221,0.020505109189706435,0.05156701489219827,0.04718640093786635,0.00042523033309709436,0.01244570664884731,0.6446481230928345
0.0005420054200542005,0.0,0.09350775193798451,0.022590361445783132,0.014865112864745825,0.029821073558648107,0.010073875083948958,0.027479336961990144,0.014465662106798139,0.12794695481335955,0.1512486427795874,0.10690248565965582,0.07387227162489894,0.0009452689290103034,0.02556657223796034,0.012337240695806705,0.05745721271393644,0.07488276670574444,0.00035435861091424523,0.008102238556632143,0.4367473034992656
0.0,0.0,0.001534237726098191,0.00037650602409638545,0.00036703982382088433,0.009940357852882704,0.00335795836131632,0.0002774731027232342,0.001962085966252344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017559457657257173,0.012162954279015242,0.0,0.5755930504510525,0.822508174760441
0.00975609756097561,0.01391304347826087,0.11934754521963825,0.041792168674698794,0.028078546522297666,0.029821073558648107,0.01343183344526528,0.11300953027089053,0.040878827859176445,0.07367387033398821,0.03908794788273616,0.06730401529636712,0.04834276475343573,0.023631723225257584,0.1076487252124646,0.08065342947951198,0.0837963991998222,0.15284290738569756,0.08327427356484762,0.0027564316739057803,4.012152363714986e-06
0.001084010840108401,0.0,0.19993540051679587,0.03708584337349398,0.025325747843641035,0.029821073558648107,0.010073875083948958,0.13035535952558036,0.069572946323172,0.012278978388998036,0.00977198697068404,0.0019120458891013384,0.0,0.003781075716041214,0.20864022662889523,0.104097604319743,0.05545676817070461,0.1422845838218054,0.0,0.03307718008686936,0.4713351774374383
0.0027100271002710027,0.0,0.19573643410852715,0.05139307228915663,0.03927326114883465,0.23807157057654074,0.06027535258562794,0.031859532903124675,0.32163044233039373,0.9533398821218075,0.9102062975027145,0.40531548757170166,0.09971705739692804,0.0,0.3562322946175638,0.17395167629267624,0.23247388308513006,0.39033558030480653,0.0005315379163713679,0.014199799532241899,0.45278833444410516
0.008672086720867209,0.008695652173913044,0.16545542635658916,0.028237951807228916,0.018351991191044227,0.059642147117296214,0.05708529214237743,0.06386275016614741,0.03540587459204222,0.0,0.0,0.0,0.0,0.0,0.07507082152974505,0.049895765694952326,0.07512780617915092,0.20764947245017587,0.001559177888022679,0.11577013030404276,0.5857483890093773
0.00975609756097561,0.0034782608695652175,0.19589793281653747,0.06137048192771084,0.028445586346118552,0.18886679920477134,0.06380120886501008,0.21193680579772328,0.045489063259495865,0.0,0.0,0.0,0.0,0.0009452689290103034,0.04390934844192635,0.025973138306961484,0.2436096910424539,0.28311840562719814,0.0016300496102055278,0.0411794186435015,0.578872451447384
0.001084010840108401,0.0,0.19791666666666669,0.05271084337349398,0.042209579739401724,0.039761431411530816,0.06044325050369376,0.086553400114235,0.12913492118602876,0.0,0.0,0.0,0.0,0.0,0.18555240793201136,0.17907795359010287,0.04400977995110025,0.03985932004689332,0.00042523033309709436,0.26887738055462745,0.7746333895777655
0.001084010840108401,0.0,0.01784560723514212,0.004518072289156626,0.00403743806202973,0.08946322067594432,0.03022162525184688,0.024513026788227064,0.01305076036386362,0.0,0.0,0.0,0.0,0.0,0.0254957507082153,0.023239123748333958,0.17915092242720607,0.10902696365767878,0.0,0.5627297026394922,0.8272228995825133
0.0005420054200542005,0.0,0.1333171834625323,0.033509036144578314,0.03395118370343182,0.019880715705765408,0.010073875083948958,0.1146248908018656,0.14503659468092495,0.0024557956777996074,0.0021715526601520092,0.0007648183556405354,0.0,0.0,0.2058073654390935,0.19657564676531902,0.03540786841520338,0.048307444314185224,0.00017717930545712256,0.05253925826929502,0.46556614813312325
0.002168021680216802,0.0,0.09342700258397933,0.027673192771084338,0.023123508900715725,0.12922465208747513,0.01343183344526528,0.022552507133750347,0.012035275328102215,0.0,0.0,0.0,0.0,0.0,0.035410764872521254,0.017087590991422028,0.1364747721715937,0.14830011723329425,0.0,0.044353491480120286,0.47589654888027516
0.0005420054200542005,0.0,0.12314276485788114,0.03125,0.012479354009910074,0.009940357852882704,0.00335795836131632,0.0485285019500303,0.007411152003333103,0.0,0.0,0.0,0.0,0.0,0.0014164305949008501,0.0013670072793137624,0.02133807512780618,0.019343493552168814,0.0004961020552799433,0.5030070163715337,0.7647523498953497
0.024390243902439025,0.043478260869565216,0.48812984496124034,0.034826807228915665,0.02826206643420811,0.16848906560636182,0.174278038952317,0.060546926797370615,0.2567738351503368,0.48035363457760316,0.3965798045602606,0.13967495219885276,0.0,0.027365535494848284,0.031090651558073657,0.0532107583472882,0.3358524116470327,0.26251465416178194,0.001842664776754075,0.014868025392582692,0.6782824421525643
0.012466124661246612,0.0034782608695652175,0.19896640826873385,0.05892319277108434,0.04239309965131217,0.42644135188866794,0.09385493619879114,0.07667440767804887,0.05067536976598847,0.0,0.0,0.0,0.0,0.0,0.07351274787535413,0.03547383889819213,0.384429873305179,0.4646321805392732,0.0,0.0969762779819579,0.4533478068014899
0.001084010840108401,0.0017391304347826088,0.006782945736434108,0.0016942771084337348,0.001284639383373096,0.009940357852882704,0.00335795836131632,0.0026595460445041526,0.0014582320672175547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017303845298955327,0.01214097303634232,0.0,0.6041597059806215,0.8292485907314823
0.00975609756097561,0.04869565217391304,0.0062984496124031016,0.0016942771084337348,0.001284639383373096,0.009940357852882704,0.00335795836131632,0.0001060810150211509,0.002065412124158045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733718604134252,0.012162954279015242,0.00035435861091424523,0.04368526561977948,0.7626923325539355
0.005962059620596206,0.006956521739130435,0.1832202842377261,0.0365210843373494,0.018719031014865113,0.33747514910536774,0.34519811954331764,0.016794841296072508,0.010909242413721269,0.04408153241650295,0.06503800217155267,0.027093690248565963,0.024365400161681487,0.001890537858020607,0.05092067988668556,0.033423327979221484,0.2786174705490109,0.3281799531066823,0.0002834868887313962,0.0069328433010357494,0.49052619378250123
0.005962059620596206,0.008695652173913044,0.4146479328165375,0.0444277108433735,0.033033584143879614,0.07952286282306163,0.02686366689053056,0.08125687003215283,0.01361294354558711,0.0,0.0,0.0,0.0,0.0009452689290103034,0.02974504249291785,0.024606131027647724,0.08535230051122472,0.14126611957796015,0.0,0.03942532576010692,0.4353849548744308
0.0,0.0,0.025274547803617573,0.012612951807228916,0.011378234538447421,0.009940357852882704,0.00335795836131632,0.02415599292423797,0.02934351781126311,0.0024557956777996074,0.0010857763300760046,0.0003824091778202677,0.0,0.0009452689290103034,0.00424929178470255,0.003417518198284406,0.017526116914869973,0.01433177022274326,0.0,0.0137821583695289,0.7807202705082282
0.0065040650406504065,0.0034782608695652175,0.18152454780361757,0.020143072289156627,0.01633327216002936,0.34741550695825046,0.33848220282068503,0.02171454628001984,0.01932810221512395,0.0,0.0,0.0,0.0,0.0,0.05934844192634562,0.04162537165510406,0.25687930651255836,0.31004542790152406,0.0002480510276399717,0.03967591045773472,0.48013204439223695
0.0016260162601626016,0.0017391304347826088,0.056928294573643415,0.011671686746987953,0.006973756652596806,0.12922465208747513,0.04701141705842847,0.06322468077728885,0.03860565238525102,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.20604578795287845,0.1701348182883939,0.00021261516654854718,0.697043100567992,0.8197669831066096
0.0027100271002710027,0.0017391304347826088,0.07646963824289406,0.028802710843373495,0.015232152688566708,0.18787276341948309,0.04012760241773002,0.15507104855145978,0.007157280744392752,0.0,0.0,0.0,0.0,0.0,0.012677053824362608,0.0061173575749290865,0.2944432096021338,0.19631447831184057,0.00035435861091424523,0.9431172736384899,0.8351219359972539
0.011382113821138212,0.03130434782608696,0.103843669250646,0.06626506024096386,0.02440814828408882,0.009940357852882704,0.00335795836131632,0.19722479398314816,0.2907748073050483,0.02701375245579568,0.017372421281216074,0.005736137667304015,0.0,0.007562151432082428,0.00991501416430595,0.004784525477598168,0.020893531895976886,0.025205158264947243,0.1980864635010631,0.003341129301703976,1.3373841212383288e-06
0.005420054200542005,0.006956521739130435,0.5242248062015504,0.20180722891566266,0.18425399155808406,0.23856858846918486,0.0335795836131632,0.3320941381926882,0.40717727935560033,0.07612966601178783,0.046688382193268194,0.01644359464627151,0.0,0.010397958219113337,0.01274787535410765,0.006151532756911931,0.27450544565458995,0.28458382180539277,0.0002834868887313962,0.014366855997327097,0.49995965557900934
0.005962059620596206,0.01565217391304348,0.21971899224806202,0.043109939759036146,0.024775188107909706,0.029821073558648107,0.00671591672263264,0.023366322681823058,0.019072564405249636,0.0,0.0,0.0,0.0,0.0,0.00424929178470255,0.0020505109189706433,0.035785730162258285,0.10140679953106682,0.0007795889440113396,0.027146675576344804,0.6213023000777912
0.001084010840108401,0.0017391304347826088,0.21002906976744187,0.033320783132530125,0.01963663057441732,0.029821073558648107,0.010073875083948958,0.12565375394191905,0.011791958891743629,0.029469548133595286,0.0238870792616721,0.00650095602294455,0.0,0.035920219302391525,0.032577903682719546,0.015720583712108264,0.06334741053567461,0.0888042203985932,0.00035435861091424523,0.018292682926829267,0.4842618865586209
0.025474254742547425,0.11652173913043479,0.15253552971576229,0.02033132530120482,0.013213433657551843,0.029821073558648107,0.01343183344526528,0.09723868742951847,0.019659745850982572,0.0,0.0,0.0,0.0,0.0009452689290103034,0.005665722379603401,0.0027340145586275248,0.06334741053567461,0.05612543962485345,0.0004961020552799433,0.042849983294353494,0.6837960310897229
0.0027100271002710027,0.0017391304347826088,0.28601421188630494,0.06287650602409639,0.029730225729491647,0.15904572564612326,0.05708529214237743,0.10797978602509291,0.03260718005694049,0.08595284872298625,0.20521172638436483,0.12963671128107074,0.11156022635408246,0.0009452689290103034,0.08923512747875355,0.07313488944328628,0.19026450322293845,0.2696365767878077,0.00035435861091424523,0.007266956231206148,0.4965261447450835
0.0,0.0,0.15390826873385013,0.013177710843373495,0.011011194714626537,0.009940357852882704,0.00335795836131632,0.01594104745502541,0.02649927088396639,0.05402750491159136,0.0238870792616721,0.00803059273422562,0.0,0.00850742036109273,0.011331444759206801,0.0054680291172550495,0.017114914425427875,0.02036928487690504,0.0,0.010273972602739725,0.4518031281414596
0.001084010840108401,0.0017391304347826088,0.16343669250645995,0.024096385542168676,0.015232152688566708,0.039761431411530816,0.0167897918065816,0.03979383867215069,0.045654051801958195,0.0,0.0,0.0,0.0,0.0056716135740618205,0.08767705382436262,0.07436519599466868,0.05767948432985108,0.09272420867526378,0.0002834868887313962,0.029234881389909793,0.44012241522656403
0.001084010840108401,0.0,0.23247739018087857,0.034826807228915665,0.026426867315103686,0.049701789264413515,0.04365345869711216,0.012029112113779014,0.011406985625998194,0.0,0.0,0.0,0.0,0.0,0.011331444759206801,0.0054680291172550495,0.08557457212713937,0.0798651817116061,0.0016300496102055278,0.032910123621784165,0.4737148295838284
0.0005420054200542005,0.0,0.22730943152454783,0.018448795180722892,0.025509267755551478,0.009940357852882704,0.00335795836131632,0.0021758482819823374,0.024343309492396364,0.046660117878192534,0.02171552660152009,0.0076481835564053535,0.0,0.001890537858020607,0.0014164305949008501,0.0006835036396568812,0.01733718604134252,0.012162954279015242,0.00035435861091424523,0.016455061810892083,0.7617311991654723
0.004878048780487805,0.0052173913043478265,0.321624677002584,0.028802710843373495,0.02826206643420811,0.059642147117296214,0.02686366689053056,0.018324703695537986,0.08518575098951461,0.0,0.0,0.0,0.0,0.0009452689290103034,0.0084985835694051,0.0041010218379412865,0.1355856857079351,0.08514067995310669,0.00042523033309709436,0.02614433678583361,0.6789074463318897
0.015718157181571817,0.05739130434782609,0.07396640826873385,0.021837349397590362,0.020003670398238207,0.22862823061630216,0.05372733378106112,0.024669377537978387,0.012860773557391847,0.0,0.0,0.0,0.0,0.0,0.00708215297450425,0.004784525477598168,0.20248944209824407,0.20032239155920284,0.00021261516654854718,0.5973939191446709,0.8354549446434423
0.00921409214092141,0.010434782608695653,0.4729489664082688,0.050451807228915665,0.030097265553312533,0.128727634194831,0.11400268636668906,0.010949698203470512,0.022625095479480592,0.06372789783889982,0.03794788273615636,0.024034416826003824,0.007744543249797898,0.014131770488704037,0.06784702549575072,0.032739824339564606,0.2007557234941098,0.18734613130128955,0.0012756909992912829,0.008269295021717341,0.5844858983989283
0.0027100271002710027,0.006956521739130435,0.08365633074935401,0.03219126506024097,0.01376399339328317,0.009940357852882704,0.00335795836131632,0.1062262826797806,0.00950378445941254,0.01719056974459725,0.022801302931596094,0.00803059273422562,0.0,0.007562151432082428,0.035410764872521254,0.017087590991422028,0.02645032229384308,0.058177022274325904,0.00017717930545712256,0.04669228199131306,0.4387966217677098
0.014634146341463414,0.0034782608695652175,0.3410045219638243,0.09431475903614459,0.07616076344283354,0.3876739562624254,0.05372733378106112,0.14847067196385644,0.014064023331713076,0.0,0.0,0.0,0.0,0.0,0.05524079320113315,0.030074160144902773,0.4223160702378307,0.4594079718640094,0.00017717930545712256,0.15995656531907787,0.48015121356464135
0.0016260162601626016,0.0017391304347826088,0.09851421188630492,0.023531626506024098,0.012295834097999633,0.049701789264413515,0.0167897918065816,0.045632648569826045,0.046644538573710155,0.24754420432220042,0.15059717698154182,0.05304015296367112,0.0,0.05473107098969657,0.01274787535410765,0.007518540036225693,0.05877972882862859,0.1145149472450176,0.0,0.014784497160040093,0.4699487558984212
0.0,0.0,0.18628875968992248,0.023908132530120484,0.015232152688566708,0.009940357852882704,0.00335795836131632,0.028092073571142163,0.029990695090618708,0.03683693516699411,0.02171552660152009,0.0076481835564053535,0.0,0.004726344645051517,0.01841359773371105,0.010252554594853218,0.017781729273171818,0.014507620164126612,7.087172218284902e-05,0.017290344136318074,0.5024810704422507
0.0027100271002710027,0.0017391304347826088,0.1858042635658915,0.032003012048192774,0.026243347403193243,0.029821073558648107,0.010073875083948958,0.02932229668564118,0.05267356433581001,0.08595284872298625,0.12920738327904455,0.10248565965583174,0.0708164915117219,0.0009452689290103034,0.02407932011331445,0.018454598270735794,0.0777950655701267,0.10272567409144197,0.00042523033309709436,0.00960574674239893,0.47491312575645794
0.004336043360433604,0.010434782608695653,0.08422157622739018,0.024849397590361446,0.01633327216002936,0.019880715705765408,0.00671591672263264,0.006229884684395126,0.012079716686341226,0.029469548133595286,0.015146579804560262,0.005334608030592734,0.0,0.0056716135740618205,0.02542492917847026,0.012952393971497899,0.03926428095132252,0.10369284876905041,0.06378454996456413,0.0031740728366187777,2.2289735353972144e-06
0.004878048780487805,0.010434782608695653,0.6219315245478036,0.04499246987951808,0.03450174343916315,0.11928429423459243,0.15782404298186703,0.03414898286910355,0.01069925699604194,0.0,0.0,0.0,0.0,0.0,0.07648725212464591,0.049895765694952326,0.21382529450989113,0.16471277842907386,0.0012756909992912829,0.15678249248245907,0.6181728212340935
0.00975609756097561,0.0017391304347826088,0.32428940568475456,0.0600527108433735,0.051936135070655164,0.16848906560636182,0.053559435862995296,0.08271825476147407,0.11194833692104715,0.0,0.0,0.0,0.0,0.0,0.01274787535410765,0.00885137213355661,0.2790620137808402,0.2443801289566237,0.0006378454996456413,0.28015369194787837,0.7367087422571031
0.001084010840108401,0.0,0.0272125322997416,0.006588855421686747,0.005138557533492383,0.09940357852882703,0.0335795836131632,0.026643355231674208,0.020130824248316092,0.0,0.0,0.0,0.0,0.0,0.01841359773371105,0.010252554594853218,0.19226494776617029,0.11019929660023446,0.00042523033309709436,0.035415970598062146,0.7958665914759594
