att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14
0.8462875438329012,0.4295824486907289,0.5510708401976936,0.37642045454545453,0.36389481165600557,0.5032310177705979,0.5627090301003346,0.16725117581491444,0.11839026672905942,0.10144927536231862,0.2982558139534883,0.22263906856403626,0.23017806935332719,0.17578853180225185,0.3347235387045813
0.22456167098643087,0.2724699221514508,0.35420098846787473,0.2223011363636364,0.2082444918265814,0.31260096930533116,0.34698996655518394,0.3019873311040426,0.20917173607861492,0.37037037037037024,0.2075581395348837,0.48499353169469595,0.5342080599812559,0.315412720900753,0.4833491311216429
0.38243634700411633,0.19815994338287332,0.28500823723228985,0.18678977272727276,0.18479033404406536,0.20759289176090473,0.22993311036789293,0.25286137617921317,0.17103416003743563,0.3413848631239933,0.17732558139534885,0.4108667529107375,0.4575445173383318,0.25952576243382297,0.473301737756714
0.1342277786247903,0.34748761500353853,0.3130148270181219,0.3465909090909091,0.34470504619758346,0.3465266558966075,0.3720735785953177,0.43590789223282495,0.3139915769770707,0.27750939345142234,0.3162790697674419,0.5661060802069859,0.5619493908153704,0.4614495563343525,0.4716587677725118
0.19934441225796595,0.28308563340410475,0.33443163097199347,0.2151988636363637,0.21535181236673773,0.31987075928917613,0.3545150501672241,0.3025038740722616,0.21127749181094999,0.33225979602791167,0.22790697674418606,0.4758085381630013,0.5197750702905343,0.3145179330400417,0.4817693522906793
0.16481170910199716,0.13305024769992926,0.1647446457990115,0.07741477272727271,0.07391613361762617,0.16155088852988692,0.2031772575250836,0.5600956963814805,0.5362657931679926,0.8641975308641974,0.04244186046511628,0.9800776196636483,0.9865042174320527,0.5064499291626277,0.6609162717219589
0.4587284647049854,0.9278131634819532,0.970345963756178,0.8338068181818181,0.8287135749822316,0.9596122778675285,0.9640468227424748,0.042628388114074434,0.033926064576509124,0.028448738593666034,0.7691860465116278,0.06170763260025869,0.06410496719775083,0.04048915069718889,0.10843601895734598
0.3955938405244701,0.21160651096956826,0.3080724876441516,0.20809659090909094,0.20682302771855005,0.19870759289176093,0.22575250836120403,0.24367234863931703,0.16424894712213386,0.3172302737520125,0.2005813953488372,0.38706338939197926,0.4253045923149017,0.25121169189471326,0.45434439178515007
0.41498704070742476,0.20382165605095545,0.23146622734761124,0.20454545454545459,0.2046908315565032,0.1906300484652666,0.20986622073578592,0.2611260636707175,0.17501169864295743,0.42028985507246364,0.19999999999999998,0.4456662354463131,0.5060918462980318,0.26806352993811045,0.4838546603475513
0.12787010214971772,0.0778485491861288,0.16803953871499167,0.06676136363636365,0.06538734896943849,0.1324717285945073,0.20401337792642144,0.47774787265856505,0.3977538605521761,0.47611379495437456,0.05988372093023256,0.739974126778784,0.7501405810684162,0.4622697785400044,0.6015797788309636
0.08196371398078961,0.15498938428874734,0.05107084019769359,0.15909090909090912,0.1563610518834399,0.09693053311793215,0.1061872909698997,0.6715330451567301,0.6251754796443614,0.895330112721417,0.15232558139534888,0.964424320827943,0.8910965323336458,0.6530087241816418,0.608909952606635
0.1800884281140418,0.05874026893135173,0.05930807248764414,0.040482954545454586,0.039800995024875635,0.058158319870759256,0.09949832775919737,0.5511241606176767,0.5201216658867571,0.8776167471819645,0.019767441860465113,0.976196636481242,0.9941893158388003,0.5026470807546044,0.664518167456556
0.08286324134776635,0.18188251946213727,0.09143327841845139,0.18963068181818182,0.1862117981520966,0.14135702746365103,0.1496655518394649,0.6652801565940787,0.6176883481516146,0.8727858293075679,0.16686046511627908,0.9870633893919791,0.9274601686972822,0.6375736335843709,0.5903317535545023
0.20615947552980618,0.36801132342533627,0.3163097199341022,0.36008522727272735,0.3567874911158493,0.3626817447495961,0.3737458193979934,0.4192697713617703,0.295507721104352,0.2651637144390766,0.31162790697674425,0.5485122897800776,0.5552014995313966,0.4441876071881291,0.46527646129541855
0.10475682268638509,0.03255484784147203,0.14332784184514002,0.01917613636363638,0.01847903340440657,0.06462035541195471,0.1387959866220736,0.49237419460076665,0.4272344408048666,0.5995705850778312,0.011046511627906958,0.8148771021992238,0.8331771321462044,0.4635001118484826,0.6331121642969983
0.08263454794938241,0.16489738145789098,0.056836902800658895,0.18607954545454547,0.18692253020611233,0.10420032310177701,0.11036789297658867,0.671696163988799,0.6240056153486196,0.886205045625335,0.16802325581395347,0.9698576972833117,0.8999062792877227,0.6518156737006934,0.6028436018957345
0.29086751029120284,0.8605803255484784,0.6540362438220757,0.8508522727272727,0.8734896943852166,0.7819063004846527,0.7717391304347825,0.024195960090259094,0.022929340196537223,0.19753086419753085,0.863953488372093,0.03635187580853816,0.03842549203373946,0.019685332935649835,0.1462243285939968
0.24436651928647657,0.34253361641896685,0.27347611202635913,0.3849431818181818,0.3759772565742715,0.29725363489499185,0.29933110367892973,0.38327488241850843,0.26438933083762284,0.27965646806226485,0.3651162790697674,0.5156532988357052,0.5293345829428303,0.4124599209604056,0.4342496050552922
0.22747370025918556,0.39065817409766457,0.47281713344316323,0.3934659090909092,0.3830845771144278,0.40953150242326336,0.44230769230769235,0.006579126226789467,0.011230697239120263,0.17444981213097144,0.37209302325581395,0.018111254851228997,0.01911902530459242,0.0026097979270748306,0.006571879936808855
0.10891904253697193,0.19674451521585276,0.14332784184514002,0.17968750000000006,0.1748400852878465,0.1817447495961228,0.19648829431438125,0.6943424951744013,0.6525503041647169,0.9844337090713897,0.15523255813953488,0.9421733505821477,0.8341143392689784,0.6842144508239504,0.6593996840442337
0.14976368348833646,0.16065109695682941,0.16803953871499167,0.11079545454545459,0.10589907604832977,0.17851373182552505,0.21404682274247494,0.5600141369654461,0.5444548432381845,0.8475577026301662,0.07906976744186045,0.984346701164295,0.9853795688847237,0.5095444038475878,0.6615481832543444
0.6518219240737917,0.5605095541401274,0.5914332784184515,0.5063920454545456,0.5024875621890547,0.6381260096930532,0.6864548494983278,0.13756354837832696,0.10481984089845583,0.08695652173913038,0.43662790697674414,0.198188874514877,0.20543580131209005,0.13358437103869963,0.33364928909952607
0.6462113127001066,0.554140127388535,0.5757825370675453,0.4957386363636364,0.5024875621890547,0.6203554119547656,0.6688963210702341,0.1333224587445287,0.1022461394478241,0.08695652173913038,0.4174418604651162,0.19624838292367386,0.20468603561387078,0.12780553277160545,0.33712480252764615
0.11131270010672334,0.17975937721160648,0.16392092257001645,0.13778409090909094,0.13290689410092393,0.1906300484652666,0.22240802675585286,0.5822526710708751,0.5638745905474966,0.8711755233494363,0.10813953488372088,0.9996119016817593,0.9898781630740395,0.5364253224964581,0.6434123222748814
0.8423387711541395,0.46779900920028317,0.5527182866556837,0.41548295454545453,0.40867093105899066,0.5420032310177707,0.5886287625418061,0.16439659625370412,0.11815629386991108,0.08588298443370901,0.3470930232558139,0.21694695989650703,0.22211808809746958,0.17224666318693604,0.33143759873617695
0.3277328861106876,0.16631280962491155,0.03953871499176276,0.1598011363636364,0.16062544420753377,0.11227786752827146,0.1120401337792642,0.8629258081178806,0.7910622367805336,0.8244766505636067,0.1558139534883721,0.9049159120310477,0.670477975632615,0.8553426291849974,0.8448025276461295
0.10823296234182034,0.1691436659589526,0.09060955518945635,0.16690340909090906,0.16631130063965888,0.1389337641357027,0.1505016722408027,0.708098850012234,0.6691623771642491,0.9640365002683842,0.13662790697674418,0.9081500646830529,0.7743205248359889,0.7061367534113786,0.6863823064770931
0.268790974233877,0.643312101910828,0.527182866556837,0.6761363636363638,0.6737739872068229,0.5549273021001617,0.560200668896321,0.0017127477367261945,0.0011698642957417016,0.1846484165324742,0.6343023255813953,0.0077619663648124115,0.014807872539831402,0.0014540302736559818,0.011374407582938395
0.20239365756975136,0.32554847841472045,0.3204283360790775,0.2769886363636364,0.2764747690120824,0.3376413570274636,0.36287625418060204,0.33564418345431307,0.23467477772578385,0.3483628556092322,0.28779069767441856,0.5196636481241914,0.5598875351452671,0.35329207367086723,0.4940284360189573
0.10568684250647942,0.27317763623496105,0.20181219110378912,0.22159090909090912,0.22245913290689412,0.2681744749596123,0.28177257525083615,0.6047630698964195,0.5910154422087038,0.8507783145464303,0.16104651162790698,0.9939197930142305,0.9623242736644798,0.5784803519498918,0.5992417061611375
0.6758347309041011,0.49539985845718326,0.57166392092257,0.45241477272727276,0.4449182658137881,0.561389337641357,0.6128762541806021,0.12350814234836743,0.0973327094057089,0.0794417606011808,0.41860465116279066,0.18576972833117722,0.19400187441424555,0.11434643203340539,0.32094786729857816
0.24583015703613342,0.1040339702760085,0.016474464579901205,0.11718750000000006,0.11869225302061126,0.02746365105008075,0.018394648829431426,0.9338825000679662,0.8261581656527843,0.8217928073000533,0.10581395348837205,0.9209573091849936,0.6674789128397377,0.9193572440533889,0.9006003159557662
0.30629669156883654,0.16985138004246284,0.04612850082372322,0.16193181818181823,0.16062544420753377,0.11793214862681745,0.117056856187291,0.8495228774161978,0.7765559195133365,0.8556092324208264,0.16104651162790698,0.9009055627425615,0.677975632614808,0.8417343971366787,0.8272353870458136
0.6554200335416982,0.49044585987261147,0.5749588138385504,0.43750000000000006,0.4321250888415067,0.561389337641357,0.6128762541806021,0.11510752249680556,0.09241927936359381,0.07031669350509917,0.37790697674418594,0.17813712807244497,0.18650421743205248,0.10744910894042203,0.3170300157977883
0.18435737155054133,0.034677990092002814,0.04612850082372322,0.022727272727272763,0.019189765458422187,0.029079159935379628,0.0744147157190635,0.54886768344072,0.5161441272812354,0.8690284487385935,0.015697674418604646,0.973738680465718,0.9938144329896909,0.49776303034822145,0.6641390205371247
0.1586369873456317,0.11464968152866237,0.19686985172981886,0.09588068181818182,0.09452736318407956,0.16558966074313403,0.2290969899665552,0.4759807519778158,0.38862891904539076,0.44981213097155126,0.06337209302325583,0.7200517464424321,0.7289597000937208,0.4663708895682648,0.5853396524486572
0.1667479798749809,0.052370842179759375,0.1482701812191103,0.04261363636363638,0.03909026297085999,0.09289176090468498,0.16304347826086957,0.4951472147459423,0.43284978942442687,0.603327965646806,0.013953488372093037,0.8234152652005176,0.8425492033739458,0.46432033405413464,0.6361453396524486
0.17101692331148044,0.027600849256900206,0.11285008237232286,0.02201704545454547,0.016346837242359635,0.05573505654281102,0.12458193979933113,0.4944403664736427,0.44408048666354705,0.6162104133118624,0.0046511627906976605,0.8413971539456662,0.8597938144329899,0.461896950264708,0.6398736176935229
0.30426894343649935,0.5605095541401274,0.7751235584843492,0.5767045454545454,0.5529495380241649,0.5169628432956381,0.540133779264214,0.006062583258570509,0.0063172671970051775,0.14439076757917313,0.7127906976744185,0.002846054333764503,0.0033739456419868974,0.005368727164268172,0.0
0.09789602073486803,0.19108280254777069,0.17874794069192756,0.13778409090909094,0.13503909026297084,0.20678513731825526,0.2408026755852843,0.5822526710708751,0.56621431913898,0.8652710681696187,0.1069767441860465,0.9988357050452783,0.9870665417057171,0.5359406457385727,0.6409478672985782
0.3318951059612745,0.18895966029723996,0.21004942339373966,0.18181818181818188,0.18905472636815918,0.1841680129240711,0.201505016722408,0.2724356360275127,0.18039307440336919,0.3746645195920557,0.1831395348837209,0.44760672703751614,0.5045923149015933,0.28137349936619194,0.493522906793049
0.1095288915993291,0.20736022646850674,0.15238879736408562,0.17897727272727276,0.17768301350390903,0.19870759289176093,0.21404682274247494,0.6946959193105511,0.6586335985025739,0.9957058507783145,0.14709302325581394,0.9371280724450195,0.8230552952202438,0.68839012750727,0.6654660347551342
0.23532550693703302,0.37296532200990795,0.31054365733113676,0.36647727272727276,0.3610518834399431,0.36591276252019383,0.3695652173913044,0.41339749340728055,0.28965839962564344,0.2748255501878689,0.3180232558139535,0.5490297542043985,0.5615745079662605,0.4389307285064499,0.46533965244865716
0.24230827870102134,0.11960368011323427,0.027182866556836882,0.12571022727272735,0.12295664534470502,0.0694668820678514,0.06605351170568563,0.9216757741347907,0.8481516144127283,0.7928073000536768,0.10988372093023255,0.9265200517464425,0.6582942830365511,0.913652971441354,0.9249289099526065
0.10769934441225781,0.2668082094833687,0.1902800658978584,0.22443181818181823,0.22032693674484716,0.26655896607431334,0.27591973244147155,0.6042737134002121,0.5903135236312588,0.8470209339774555,0.17965116279069768,0.9915912031047864,0.9593252108716027,0.5778092610543584,0.5964612954186413
0.16144229303247437,0.12101910828025478,0.20922570016474462,0.10085227272727276,0.09737029140014214,0.18093699515347333,0.24331103678929772,0.475110784873447,0.3893308376228358,0.4508856682769724,0.06860465116279069,0.720569210866753,0.7291471415182756,0.46502870777719785,0.5872353870458136
0.15653300808050008,0.027600849256900206,0.05518945634266881,0.026278409090909116,0.023454157782516,0.02019386106623583,0.0693979933110368,0.5216268384851697,0.4777725783809079,0.7493290391841112,0.008720930232558127,0.9128072445019406,0.9334582942830366,0.47990455596152415,0.6521327014218008
0.10696752553742939,0.18259023354564755,0.11449752883031294,0.17116477272727276,0.16631130063965888,0.1639741518578352,0.17642140468227424,0.6960008699671045,0.653954141319607,0.9898013955984966,0.14651162790697672,0.9398447606727036,0.8298031865042176,0.6852583699947804,0.6606635071090047
0.18120140265284324,0.04104741684359517,0.05601317957166385,0.027698863636363646,0.02629708599857855,0.03634894991922455,0.08277591973244147,0.5373406193078325,0.5077211043518953,0.861513687600644,0.00755813953488374,0.9707632600258733,0.9962511715089034,0.49440757587055395,0.6592733017377568
0.15974996188443358,0.29794762915782025,0.3459637561779242,0.23650568181818182,0.22814498933901922,0.3295638126009693,0.3620401337792642,0.3038903841448494,0.21291530182498833,0.3285024154589371,0.21627906976744185,0.475679172056921,0.5184629803186506,0.315934680486168,0.480695102685624
0.25583168165878933,0.44798301486199577,0.4744645799011533,0.4410511363636365,0.41862117981520963,0.46930533117932155,0.4974916387959865,0.010276486420357223,0.013102480112306997,0.1846484165324742,0.39186046511627903,0.02315653298835696,0.024742268041237248,0.0054805756468570554,0.009352290679304903
0.08086598566854697,0.2179759377211606,0.19439868204283361,0.1598011363636364,0.15991471215351816,0.23586429725363484,0.26755852842809363,0.5867656254247886,0.5734674777725784,0.8566827697262478,0.10813953488372088,0.994307891332471,0.9758200562324274,0.5457087465513385,0.6339336492890995
0.22726025308736086,0.16418966737438076,0.10955518945634268,0.14630681818181823,0.14214641080312723,0.14378029079159937,0.1488294314381271,0.9498409591387327,0.9183434721572299,0.6720343531937734,0.1401162790697674,0.926908150064683,0.6018744142455484,0.9322943852061739,0.9910900473933649
0.14855923159018136,0.43524416135881105,0.3550247116968699,0.395596590909091,0.394456289978678,0.42084006462035545,0.427257525083612,0.35388630617404776,0.25128685072531587,0.3209876543209875,0.36976744186046506,0.5234152652005175,0.5561387066541706,0.37484154798299896,0.4722274881516587
0.20740966610763834,0.35314932767162066,0.2932454695222406,0.3544034090909091,0.35536602700781805,0.338449111470113,0.3428093645484949,0.40521436533181093,0.2788956481048199,0.2791196994095544,0.3122093023255814,0.5341526520051747,0.5490159325210872,0.43043024382969197,0.459083728278041
0.11352340295776786,0.18471337579617833,0.1688632619439867,0.13636363636363635,0.13290689410092393,0.197092084006462,0.22826086956521746,0.5775222249408694,0.5613008890968648,0.8572195383789585,0.08662790697674413,0.9961190168175937,0.9863167760074977,0.5307583327119527,0.6461927330173776
0.2383747522488182,0.18188251946213727,0.08649093904448102,0.17755681818181818,0.17626154939587774,0.1607431340872375,0.16722408026755858,0.7749231982165676,0.7182966775854002,0.9382716049382713,0.15058139534883722,0.8901681759379043,0.7074039362699157,0.7746998732383864,0.7425592417061612
0.17488946485744772,0.21868365180467095,0.2454695222405272,0.20809659090909094,0.20042643923240933,0.2479806138933764,0.2901337792642141,0.4505342141750264,0.3530650444548433,0.274288781535158,0.177906976744186,0.6016817593790427,0.5863167760074978,0.46857057639251365,0.49800947867298573
0.1257966153377037,0.2009907997169144,0.15650741350906094,0.17684659090909094,0.17199715707178392,0.1995153473344103,0.2173913043478261,0.6925481880216406,0.6417875526438933,0.9887278582930756,0.13837209302325584,0.9518758085381631,0.8579194001874416,0.67806278428156,0.6496682464454976
0.27799969507546884,0.4543524416135881,0.6309719934102143,0.42116477272727276,0.41506751954513144,0.4321486268174474,0.48244147157190637,0.005301362042247737,0.0072531586335985165,0.14814814814814792,0.4645348837209302,0.004527813712807249,0.0048734770384255555,0.00391469689061219,0.0006951026856240189
0.07961579509071504,0.03609341825902335,0.1317957166392092,0.03906250000000003,0.035536602700781794,0.06300484652665589,0.14046822742474913,0.48171709757224807,0.4073467477772579,0.4916800858829842,0.024418604651162773,0.7560155239327297,0.7628865979381444,0.45936171799269243,0.6106793048973144
0.13930477206891267,0.15074309978768582,0.1886326194398681,0.1647727272727273,0.15351812366737738,0.1639741518578352,0.2190635451505017,0.4615447353396949,0.3736546560598971,0.30756843800322065,0.13023255813953485,0.6492884864165589,0.6380506091846297,0.4601073745432852,0.536872037914692
0.48132337246531476,0.8556263269639065,0.9192751235584842,0.8117897727272727,0.812366737739872,0.8852988691437804,0.8979933110367893,0.05701003180817221,0.04328497894244268,0.03059581320450877,0.716860465116279,0.07839586028460543,0.08247422680412375,0.05842219073894561,0.10736176935229066
0.28803171215124257,0.2611464968152867,0.3187808896210873,0.22372159090909094,0.21250888415067515,0.29321486268174474,0.3168896321070234,0.29024277519506286,0.19372952737482454,0.3752012882447662,0.21802325581395351,0.4736093143596378,0.5268978444236178,0.3021773171277309,0.49996840442338064
0.13241347766427802,0.2823779193205944,0.30477759472817134,0.23508522727272735,0.23454157782515989,0.2980613893376414,0.33110367892976594,0.3213984721202729,0.22484791764155357,0.3440687063875467,0.2302325581395349,0.4983182406209572,0.54058106841612,0.3367012154201775,0.48802527646129534
0.14976368348833646,0.30997876857749473,0.31795716639209226,0.2677556818181819,0.26083866382373844,0.32633279483037164,0.3545150501672241,0.33404018160563304,0.2321010762751521,0.3574879227053136,0.2656976744186046,0.5175937904269081,0.5606373008434865,0.3496383565729625,0.4940284360189573
0.011953041622198457,0.17763623496107575,0.09390444810543652,0.20312500000000006,0.19474058280028428,0.1332794830371567,0.14046822742474913,0.6513606829241769,0.6130088909686477,0.8695652173913042,0.1947674418604651,0.9950840879689522,0.9420805998125587,0.6243009469838191,0.5794628751974723
0.27020887330385723,0.08209483368719037,0.0,0.10582386363636365,0.0902629708599858,0.007269789983844865,0.0008361204013377921,0.9052007720958053,0.811417875526439,0.7992485238862046,0.1372093023255814,0.9038809831824062,0.6537956888472355,0.8893818507195584,0.8744391785150079
0.1320628144534226,0.02547770700636942,0.038714991762767714,0.02201704545454547,0.019189765458422187,0.008077544426494387,0.04682274247491641,0.5291846777043743,0.4918109499298082,0.8062265163714435,0.009883720930232542,0.9402328589909446,0.9626991565135895,0.48605622250391467,0.6544075829383886
0.09515169995426143,0.2137296532200991,0.20098846787479407,0.1598011363636364,0.1577825159914712,0.23101777059773826,0.26170568561872914,0.5837207405594975,0.57182966775854,0.8684916800858828,0.10232558139534884,0.999353169469599,0.9840674789128397,0.5433226455894414,0.6336808846761454
0.6376276871474309,0.3220099079971692,0.3830313014827018,0.3075284090909091,0.31058990760483296,0.334410339256866,0.3662207357859532,0.21528967185928277,0.14553111839026675,0.22973698336017168,0.30174418604651165,0.31021992238033635,0.33439550140581076,0.2238833793154873,0.40410742496050556
0.5491385881994204,0.7820240622788395,0.8599670510708401,0.7230113636363638,0.716417910447761,0.8174474959612279,0.8219063545150502,0.06217546149036235,0.04656059897051942,0.02522812667740193,0.6872093023255813,0.08680465717981889,0.0920337394564199,0.06498396838416232,0.1063507109004739
0.1384814758347308,0.16348195329087048,0.19192751235584848,0.1647727272727273,0.16417910447761191,0.17124394184168007,0.22408026755852845,0.4614359894516488,0.37131492746841377,0.3048845947396672,0.14069767441860467,0.6438551099611902,0.6316776007497656,0.46256804116024164,0.5334597156398103
0.37348681201402645,0.19674451521585276,0.23311367380560133,0.20312500000000006,0.19687277896233119,0.18497576736672044,0.20568561872909702,0.2739852649321696,0.1778193729527375,0.3902308105206653,0.27674418604651163,0.44683053040103493,0.5057169634489224,0.2826411155021997,0.4918799368088467
0.23300808050007604,0.3934890304317056,0.4686985172981879,0.3700284090909091,0.3724235963041933,0.4151857835218094,0.44230769230769235,0.007720958051273652,0.011932615816565323,0.17176596886741802,0.33837209302325577,0.01875808538163004,0.019493908153702,0.003206323167549041,0.00802527646129543
0.29426741881384344,0.902335456475584,0.6186161449752883,0.8856534090909092,0.9012082444918263,0.8222940226171245,0.7926421404682273,0.006524753282766471,0.004211511464670109,0.18142780461621033,0.7738372093023257,0.009443725743854992,0.014807872539831402,0.006748191782864843,0.0065086887835703044
0.20219545662448524,0.3694267515923567,0.31960461285008235,0.3551136363636364,0.3539445628997867,0.3642972536348949,0.3762541806020067,0.4188347878095859,0.295507721104352,0.2683843263553407,0.3081395348837209,0.5490297542043985,0.5563261480787255,0.4445604354634255,0.46483412322274886
0.8838542460740966,0.4260438782731776,0.5461285008237231,0.3629261363636364,0.35963041933191187,0.5185783521809371,0.5769230769230769,0.1673055487589375,0.11979410388394948,0.10037573805689726,0.3145348837209302,0.22393272962483834,0.23092783505154646,0.17504287525165907,0.34464454976303316
0.2374904711084007,0.11394196744515214,0.023064250411861553,0.12571022727272735,0.12437810945273636,0.04442649434571888,0.03511705685618727,0.9266237120408887,0.830837622835751,0.8234031132581854,0.10639534883720933,0.9302716688227686,0.6772258669165888,0.9119379613749906,0.8995260663507109
0.11620673883213906,0.29582448690728946,0.2273476112026359,0.2194602272727273,0.21108742004264391,0.2940226171243942,0.30183946488294316,0.5948400076122122,0.5821244735610669,0.852925389157273,0.15232558139534888,0.9965071151358347,0.9730084348641052,0.5624860189396764,0.6156714060031596
0.2665802713828327,0.27813163481953296,0.34678747940691923,0.2151988636363637,0.21179815209665953,0.3166397415185784,0.33946488294314386,0.2866813473615529,0.19021993448759947,0.3918411164787976,0.22906976744186044,0.47464424320827947,0.5342080599812559,0.2961374990679293,0.5007266982622433
0.31561213599634086,0.19815994338287332,0.21334431630971995,0.19673295454545459,0.20042643923240933,0.19143780290791595,0.20819397993311034,0.2735502813799852,0.18109499298081425,0.3816425120772944,0.19011627906976744,0.4498059508408796,0.5070290534208061,0.2831630750876146,0.492259083728278
0.6406769324592163,0.5130927105449399,0.5774299835255354,0.45454545454545464,0.4555792466240227,0.5516962843295639,0.5894648829431439,0.09901313106598153,0.08142255498362191,0.06441223832528165,0.3691860465116279,0.1640362225097024,0.17263355201499542,0.0911192304824398,0.32568720379146915
0.27263302332672645,0.7494692144373674,0.6334431630971993,0.7698863636363638,0.7533759772565741,0.7189014539579968,0.7040133779264213,0.021504499361117868,0.02175947590079555,0.208803005904455,0.6854651162790697,0.03868046571798189,0.0423617619493909,0.01666542390574899,0.1510268562401264
0.23009605122732113,0.16985138004246284,0.11202635914332781,0.14985795454545459,0.15280739161336176,0.14781906300484648,0.1555183946488295,0.9500040779708019,0.9211511464670099,0.6827697262479868,0.13430232558139535,0.9306597671410091,0.6050609184629804,0.9318469912758182,0.9907109004739337
0.22844945875895717,0.3772116065109695,0.31054365733113676,0.37642045454545453,0.3724235963041933,0.3667205169628433,0.3704013377926421,0.4144577658157301,0.2873186710341601,0.278046162104133,0.3145348837209302,0.5454075032341528,0.5580131208997189,0.4397509507121019,0.46413902053712475
0.4411648117091018,0.8280254777070065,0.9159802306425042,0.6988636363636365,0.7085998578535891,0.8747980613893376,0.8896321070234114,0.05401951988690423,0.04164716892840434,0.03650026838432607,0.5872093023255814,0.07917205692108664,0.08491096532333653,0.055215867571396626,0.10799368088467615
0.644503735325507,0.41542816702052376,0.6350906095551894,0.3387784090909091,0.34470504619758346,0.49999999999999994,0.5292642140468227,0.07625805399233337,0.05919513336452972,0.027375201288244666,0.38779069767441854,0.10918499353169464,0.11340206185567014,0.07989709939601825,0.11437598736176938
0.29446561975910956,0.47770700636942676,0.6746293245469521,0.5014204545454546,0.4584221748400853,0.44264943457189015,0.48244147157190637,0.005029497322132481,0.0063172671970051775,0.14492753623188404,0.5872093023255814,0.002846054333764503,0.0033739456419868974,0.004287525165908634,0.00018957345971565287
0.6395487116938556,0.4614295824486907,0.5329489291598024,0.43039772727272735,0.42714996446339726,0.49353796445880443,0.528428093645485,0.09719163744120923,0.07978474496958352,0.06548577563070301,0.3476744186046511,0.16015523932729614,0.1696344892221181,0.08925508910595781,0.3236018957345972
0.17870102149717937,0.04175513092710545,0.05271828665568368,0.027698863636363646,0.023454157782516,0.03554119547657514,0.08110367892976589,0.5391349264605931,0.5100608329433787,0.8641975308641974,0.00755813953488374,0.9703751617076326,0.993626991565136,0.4966818283498621,0.6595892575039495
0.0864765970422321,0.2519462137296532,0.2570016474464579,0.24644886363636365,0.24378109452736318,0.2633279483037156,0.29180602006688966,0.44300356142783354,0.34440804866635477,0.2522812667740202,0.2337209302325581,0.5777490297542045,0.5582005623242737,0.4647304451569606,0.47620853080568715
