population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop
0.58,0.36458333333333337,0.3,0.3979591836734694,0.9191919191919193,0.29292929292929293,0.3297872340425532,0.4791666666666667,0.288659793814433,0.3404255319148936,0.58,1.0,0.22340425531914898,0.5,0.18987341772151894,0.4222222222222222,0.3655913978494624,0.7789473684210526,0.4505494505494505,0.24210526315789477,0.28125,0.36734693877551017,0.26,0.18,0.18478260869565216,0.28,0.2142857142857143,0.57,0.42708333333333337,0.32989690721649484,0.35789473684210527,0.32258064516129037,0.45744680851063835,0.4719101123595506,0.10869565217391308,0.3666666666666667,0.29,0.4222222222222222,0.7023809523809523,0.56,0.8194444444444444,0.7848101265822783,0.53,0.4021739130434782,0.43956043956043955,0.4787234042553192,0.44578313253012053,0.3604651162790698,0.3604651162790698,0.34,0.4387755102040816,0.34,0.37113402061855677,0.4065934065934066,0.5119047619047619,0.736842105263158,0.36363636363636365,0.3434343434343434,0.36363636363636365,0.43434343434343436,0.6020408163265306,0.37755102040816324,0.44329896907216504,0.3402061855670103,0.38144329896907225,0.34782608695652173,0.3978494623655915,0.4269662921348315,0.37755102040816324,0.5542168674698796,0.0,0.46464646464646464,0.8297872340425532,0.4761904761904762,0.4545454545454546,0.25287356321839083,0.5777777777777778,0.21212121212121213,0.35714285714285715,0.22222222222222224,0.26262626262626265,0.29591836734693877,0.34693877551020413,0.32258064516129037,0.3913043478260869,0.30000000000000004,0.5866666666666667,0.5476190476190477,0.15555555555555556,0.75,0.61,0.40404040404040403,0.5934065934065934,0.35616438356164376,0.6024096385542168,0.7888888888888889,0.12,0.14,0.87,0.18,0.15,0.15,0.34,0.14,0.63,0.46,0.14,0.28,1.0,0.4,0.19,0.79,0.24,0.28,0.31313131313131315,0.23,0.27,0.19,0.83,0.5,0.89,0.21
0.08,0.30208333333333337,0.57,0.4183673469387755,0.13131313131313133,0.393939393939394,0.3404255319148936,0.5000000000000001,0.2989690721649485,0.39361702127659576,0.09,0.99,0.09574468085106382,0.5217391304347826,0.29113924050632906,0.3,0.4193548387096775,0.42105263157894735,0.30769230769230765,0.12631578947368421,0.21875,0.326530612244898,0.18,0.12,0.25,0.25,0.1428571428571429,0.13,0.6250000000000001,0.4536082474226804,0.4947368421052632,0.27956989247311836,0.5638297872340425,0.44943820224719105,0.05434782608695652,0.8333333333333333,0.31,0.3777777777777778,0.7976190476190476,0.53,0.8055555555555556,0.8227848101265821,0.47,0.30434782608695654,0.3076923076923077,0.44680851063829785,0.22891566265060243,0.5697674418604652,0.6046511627906976,0.07,0.5714285714285714,0.03,0.27835051546391754,0.2967032967032967,0.40476190476190477,0.5921052631578948,0.15151515151515152,0.1414141414141414,0.16161616161616163,0.19191919191919193,0.6734693877551021,0.1836734693877551,0.27835051546391754,0.20618556701030932,0.309278350515464,0.2934782608695652,0.31182795698924737,0.2921348314606742,0.2653061224489796,0.7349397590361447,0.0,0.35353535353535354,0.0425531914893617,0.32142857142857145,0.5757575757575758,0.5862068965517241,0.4666666666666667,0.6363636363636365,0.4387755102040816,0.08080808080808081,0.08080808080808081,0.09183673469387754,0.17346938775510207,0.1720430107526882,0.19565217391304346,0.1444444444444445,0.37333333333333335,0.40476190476190477,0.5888888888888889,0.06,0.08,0.22222222222222224,0.7582417582417581,0.46575342465753417,0.7108433734939759,0.8555555555555556,0.02,0.26,0.96,0.34,0.03,0.24,0.3,0.26,0.78,0.54,0.28,0.42,0.23,0.5,0.03,0.5,0.32,0.13,0.10101010101010102,0.18,0.07,0.03,0.92,1.0,0.44,0.23
0.08,0.46875000000000006,1.0,0.0,0.12121212121212123,0.18181818181818182,0.41489361702127664,0.5312500000000001,0.32989690721649484,0.23404255319148942,0.1,1.0,0.26595744680851063,0.6739130434782609,0.10126582278481011,0.23333333333333334,0.34408602150537637,0.536842105263158,0.20879120879120883,0.28421052631578947,0.23958333333333337,0.29591836734693877,0.33,0.26,0.33695652173913043,0.27,0.20238095238095238,0.07,0.2916666666666667,0.3505154639175258,0.5789473684210527,0.10752688172043012,0.6489361702127661,0.6067415730337079,0.39130434782608703,0.4000000000000001,0.61,0.1444444444444445,0.5476190476190477,0.75,0.5972222222222221,0.5949367088607594,0.67,0.17391304347826086,0.19780219780219777,0.425531914893617,0.2530120481927711,0.7674418604651163,0.7441860465116279,0.14,1.0,0.08,0.31958762886597947,0.4285714285714286,0.5714285714285714,0.7236842105263158,0.46464646464646464,0.5252525252525254,0.5757575757575758,0.6060606060606061,0.6020408163265306,0.2857142857142857,0.6082474226804124,0.5051546391752578,0.5257731958762888,0.7934782608695652,0.4086021505376345,0.21348314606741575,0.4591836734693877,0.7590361445783134,0.0,0.10101010101010102,0.6808510638297872,0.16666666666666669,0.38383838383838387,0.3448275862068965,0.2777777777777778,0.42424242424242425,0.5,0.26262626262626265,0.26262626262626265,0.2448979591836735,0.45918367346938777,0.4193548387096775,0.4456521739130434,0.4000000000000001,0.36000000000000004,0.7142857142857143,1.0,0.0,0.06,0.5858585858585859,0.5494505494505494,0.6027397260273972,0.7831325301204819,0.7333333333333334,0.02,0.25,0.97,0.3,0.02,0.17,0.22,0.25,0.0,0.68,0.43,0.08,0.0,0.35,0.01,0.57,0.11,0.01,1.0,1.0,0.04,0.03,0.74,0.0,0.19,0.21
0.15,0.3958333333333333,0.45,0.5204081632653061,0.04040404040404041,0.29292929292929293,0.6489361702127661,0.6770833333333334,0.6185567010309279,0.4361702127659574,0.16,1.0,0.04255319148936171,0.5,0.3544303797468354,0.32222222222222224,0.4838709677419355,0.39999999999999997,0.34065934065934067,0.10526315789473684,0.13541666666666669,0.20408163265306123,0.15,0.2,0.05434782608695651,0.23,0.10714285714285715,0.25,0.7500000000000001,0.43298969072164956,0.5263157894736843,0.20430107526881722,0.5212765957446809,0.30337078651685395,0.33695652173913043,0.5222222222222221,0.48,0.2888888888888889,0.5119047619047619,0.62,0.5833333333333333,0.5569620253164557,0.48,0.4021739130434782,0.3626373626373626,0.4574468085106383,0.3855421686746988,0.5348837209302326,0.5697674418604652,0.08,0.36734693877551017,0.03,0.3505154639175258,0.38461538461538464,0.5357142857142857,0.7105263157894737,0.11111111111111112,0.10101010101010102,0.12121212121212123,0.13131313131313133,0.7755102040816326,0.14285714285714288,0.32989690721649484,0.2474226804123712,0.3505154639175258,0.2934782608695652,0.3978494623655915,0.33707865168539325,0.2653061224489796,0.602409638554217,0.0,0.29292929292929293,0.5106382978723404,0.39285714285714285,0.42424242424242425,0.4827586206896551,0.48888888888888893,0.696969696969697,0.17346938775510204,0.04040404040404041,0.04040404040404041,0.051020408163265314,0.14285714285714288,0.12903225806451615,0.16304347826086957,0.11111111111111112,0.5733333333333335,0.30952380952380953,0.33333333333333337,0.03,0.01,0.12121212121212123,0.868131868131868,0.3150684931506849,0.5662650602409638,0.8555555555555556,0.03,0.17,0.96,0.22,0.03,0.13,0.24,0.17,0.77,0.65,0.28,0.28,0.0,0.38,0.05,0.79,0.16,0.22,0.10101010101010102,0.04,0.09,0.02,0.87,1.0,0.68,0.11
0.27,0.26041666666666663,0.04,0.9183673469387755,0.12121212121212123,0.030303030303030304,0.35106382978723405,0.44791666666666663,0.2989690721649485,0.4893617021276596,0.28,1.0,0.1170212765957447,0.4021739130434782,0.29113924050632906,0.47777777777777786,0.5161290322580646,0.5052631578947369,0.5164835164835165,0.17894736842105263,0.21875,0.23469387755102042,0.22,0.1,0.09782608695652176,0.25,0.130952380952381,0.27,0.43750000000000006,0.16494845360824745,0.23157894736842105,0.27956989247311836,0.5,0.39325842696629215,0.19565217391304351,0.5111111111111112,0.35,0.35555555555555557,0.7142857142857143,0.44,0.8055555555555556,0.7848101265822783,0.36,0.4456521739130434,0.5164835164835164,0.5212765957446809,0.5060240963855422,0.4418604651162791,0.4534883720930233,0.09,0.22448979591836735,0.05,0.309278350515464,0.32967032967032966,0.369047619047619,0.381578947368421,0.08080808080808081,0.08080808080808081,0.07070707070707072,0.060606060606060615,0.9387755102040817,0.030612244897959183,0.17525773195876293,0.12371134020618557,0.2577319587628867,0.2934782608695652,0.18279569892473121,0.5730337078651686,0.09183673469387754,0.5060240963855422,0.0,0.24242424242424243,0.8191489361702128,0.5714285714285714,0.41414141414141414,0.43678160919540227,0.30000000000000004,0.29292929292929293,0.4489795918367347,0.07070707070707072,0.060606060606060615,0.06122448979591837,0.17346938775510207,0.12903225806451615,0.13043478260869565,0.09999999999999999,0.4666666666666666,0.2976190476190476,0.2777777777777778,0.15,0.13,0.10101010101010102,0.5604395604395603,0.4109589041095891,0.6867469879518071,0.6777777777777778,0.04,0.1,0.95,0.13,0.07,0.13,0.38,0.1,0.93,0.92,0.06,0.03,0.08,0.07,0.06,0.57,0.35,0.16,0.25252525252525254,0.25,0.07,0.05,0.79,1.0,0.69,0.11
0.1,0.30208333333333337,0.03,0.8979591836734694,0.23232323232323232,0.04040404040404041,0.29787234042553196,0.5000000000000001,0.2989690721649485,0.3617021276595745,0.11,1.0,0.23404255319148942,0.5760869565217391,0.2531645569620253,0.43333333333333335,0.3978494623655915,0.4947368421052632,0.4505494505494505,0.2526315789473684,0.2708333333333333,0.2857142857142857,0.23,0.12,0.13043478260869565,0.3,0.25,0.07,0.28125,0.17525773195876293,0.28421052631578947,0.15053763440860216,0.35106382978723405,0.5393258426966292,0.7065217391304348,0.16666666666666669,0.48,0.2222222222222222,0.8571428571428572,0.45,0.8888888888888888,0.8987341772151897,0.38,0.45652173913043476,0.5164835164835164,0.5212765957446809,0.5301204819277109,0.25581395348837216,0.29069767441860467,0.04,0.2857142857142857,0.03,0.20618556701030932,0.2967032967032967,0.47619047619047616,0.5921052631578948,0.09090909090909093,0.12121212121212123,0.15151515151515152,0.16161616161616163,0.8877551020408163,0.09183673469387754,0.17525773195876293,0.14432989690721654,0.309278350515464,0.3152173913043478,0.31182795698924737,0.34831460674157305,0.20408163265306123,0.6265060240963856,0.0,0.10101010101010102,0.776595744680851,0.38095238095238093,0.18181818181818182,0.21839080459770116,0.5777777777777778,0.26262626262626265,0.1836734693877551,0.21212121212121213,0.20202020202020202,0.22448979591836735,0.35714285714285715,0.31182795698924737,0.33695652173913043,0.2888888888888889,0.26666666666666666,0.45238095238095244,0.3666666666666667,0.13,0.02,0.18181818181818182,0.5824175824175823,0.26027397260273977,0.5542168674698795,0.6111111111111112,0.02,0.18,0.97,0.22,0.06,0.29,0.54,0.18,0.92,0.9,0.07,0.09,0.0,0.11,0.04,0.64,0.43,0.09,0.19191919191919193,0.2,0.15,0.04,0.8,0.5,0.83,0.25
0.08,0.6666666666666669,0.01,0.0,1.0,0.5757575757575758,0.3723404255319149,0.5000000000000001,0.32989690721649484,0.4255319148936171,0.1,1.0,0.30851063829787234,0.5543478260869565,0.20253164556962022,0.48888888888888893,0.3870967741935484,0.6526315789473685,0.29670329670329665,0.30526315789473685,0.25000000000000006,0.336734693877551,0.39,0.24,0.23913043478260865,0.3,0.28571428571428575,0.09,0.40625,0.5463917525773198,0.4947368421052632,0.30107526881720437,0.3404255319148936,0.4044943820224719,0.33695652173913043,0.3111111111111111,0.35,0.3777777777777778,0.11904761904761907,0.58,0.20833333333333337,0.1772151898734177,0.74,0.6739130434782609,0.6373626373626372,0.723404255319149,0.7590361445783134,0.38372093023255816,0.19767441860465118,0.03,0.2142857142857143,0.21,0.4536082474226804,0.5164835164835165,0.6428571428571428,0.8157894736842106,1.0,1.0,1.0,1.0,0.0,1.0,0.6597938144329898,0.6494845360824744,0.731958762886598,0.6195652173913044,0.8064516129032259,0.4382022471910113,1.0,0.5662650602409639,0.0,0.030303030303030304,0.925531914893617,0.5357142857142857,0.10101010101010102,0.14942528735632182,0.5333333333333333,0.08080808080808081,0.5612244897959183,0.5757575757575758,0.6363636363636365,0.6428571428571429,0.6122448979591837,0.5591397849462366,0.5978260869565217,0.5333333333333332,0.7466666666666668,0.5952380952380952,0.13333333333333336,0.0,0.0,1.0,0.3406593406593406,0.5205479452054795,0.6987951807228916,0.5444444444444445,0.0,0.1,0.99,0.14,0.01,0.08,0.22,0.1,0.51,0.16,0.07,0.83,1.0,0.93,0.01,0.5,0.37,0.02,0.6666666666666669,0.27,0.01,0.02,0.97,0.5,0.59,0.16
0.73,0.2916666666666667,0.24,0.5612244897959184,0.18181818181818182,0.42424242424242425,0.5,0.7187500000000001,0.5463917525773198,0.1595744680851064,0.74,1.0,0.18085106382978727,0.8043478260869564,0.4430379746835442,0.47777777777777786,0.13978494623655915,0.15789473684210525,0.18681318681318682,0.2526315789473684,0.28125,0.37755102040816324,0.23,0.16,0.13043478260869565,0.22,0.15476190476190477,0.73,0.44791666666666663,0.2474226804123712,0.2526315789473684,0.5268817204301076,0.35106382978723405,0.6966292134831461,0.20652173913043484,0.5111111111111112,0.22,0.5111111111111112,0.5119047619047619,0.73,0.6944444444444444,0.6075949367088607,0.47,0.5434782608695652,0.5494505494505494,0.648936170212766,0.5180722891566265,0.6976744186046513,0.6860465116279071,0.28,0.3469387755102041,0.27,0.48453608247422686,0.5934065934065934,0.7261904761904762,0.8815789473684211,0.29292929292929293,0.30303030303030304,0.31313131313131315,0.31313131313131315,0.6326530612244898,0.2142857142857143,0.27835051546391754,0.18556701030927836,0.288659793814433,0.3913043478260869,0.21505376344086027,0.3258426966292135,0.29591836734693877,0.6144578313253013,0.0,1.0,0.5531914893617021,0.2976190476190476,0.4545454545454546,0.5057471264367815,0.8111111111111111,0.4444444444444445,0.2653061224489796,0.13131313131313133,0.13131313131313133,0.1326530612244898,0.2755102040816327,0.21505376344086027,0.2608695652173913,0.18888888888888894,0.4000000000000001,0.5476190476190477,0.2777777777777778,0.28,0.14,0.24242424242424243,0.6703296703296703,0.17808219178082196,0.4216867469879518,0.7111111111111111,0.16,0.14,0.86,0.14,0.26,0.19,0.43,0.14,0.9,0.6,0.25,0.39,0.07,0.44,0.08,0.57,0.16,0.64,0.1717171717171717,0.28,0.3,0.17,0.38,0.5,0.28,0.13
0.06,0.5937500000000001,0.02,0.9489795918367347,0.18181818181818182,0.050505050505050504,0.3723404255319149,0.40625,0.309278350515464,0.3723404255319149,0.07,1.0,0.7659574468085106,0.8043478260869564,0.29113924050632906,0.8222222222222223,0.4086021505376345,0.04210526315789473,0.3846153846153846,0.736842105263158,0.6770833333333334,0.663265306122449,0.31,0.12,0.5869565217391304,0.31,0.5238095238095238,0.01,0.0,0.17525773195876293,0.18947368421052632,0.5483870967741935,0.14893617021276595,0.6741573033707865,0.4347826086956522,0.35555555555555557,0.19,0.6111111111111112,0.0,0.42,0.0,0.0,0.54,1.0,0.9999999999999999,0.9574468085106383,0.9518072289156628,0.18604651162790697,0.372093023255814,0.0,0.020408163265306124,0.03,0.14432989690721654,0.19780219780219785,0.23809523809523808,0.2894736842105263,0.12121212121212123,0.1414141414141414,0.1414141414141414,0.1414141414141414,0.7653061224489797,0.0816326530612245,0.19587628865979384,0.21649484536082475,0.5876288659793815,0.6086956521739131,0.20430107526881722,1.0,0.020408163265306124,0.08433734939759033,0.5,0.0202020202020202,0.9468085106382979,1.0,0.20202020202020202,0.5977011494252872,0.5333333333333333,0.010101010101010102,0.10204081632653061,0.6262626262626264,0.6464646464646466,0.6326530612244898,0.6326530612244898,0.6666666666666666,0.826086956521739,0.6333333333333334,0.36000000000000004,0.5833333333333333,0.4444444444444445,0.0,0.0,0.31313131313131315,0.7032967032967032,0.8493150684931507,0.7349397590361444,0.9111111111111111,0.01,0.19,0.98,0.24,0.02,0.15,0.25,0.19,0.91,0.98,0.0,0.03,0.0,0.02,0.02,0.79,0.06,0.07,0.15151515151515152,0.23,0.02,0.01,0.86,0.0,0.51,0.13
0.11,0.36458333333333337,0.3,0.7040816326530612,0.09090909090909093,0.16161616161616163,0.21276595744680854,0.43750000000000006,0.23711340206185572,0.3617021276595745,0.12,1.0,0.5744680851063829,0.7608695652173912,0.3164556962025316,0.6666666666666667,0.33333333333333337,0.14736842105263157,0.27472527472527475,0.5894736842105264,0.6041666666666667,0.663265306122449,0.38,0.15,0.41304347826086957,0.43,0.44047619047619047,0.04,0.08333333333333333,0.2474226804123712,0.30526315789473685,0.4301075268817204,0.21276595744680854,0.7752808988764045,0.45652173913043487,0.30000000000000004,0.28,0.5,0.30952380952380953,0.52,0.37499999999999994,0.35443037974683544,0.46,0.6739130434782609,0.6483516483516483,0.7446808510638298,0.6867469879518072,0.5465116279069768,0.5930232558139535,0.05,0.36734693877551017,0.07,0.23711340206185572,0.3516483516483517,0.44047619047619047,0.5131578947368421,0.23232323232323232,0.29292929292929293,0.31313131313131315,0.30303030303030304,0.6836734693877552,0.2142857142857143,0.2474226804123712,0.21649484536082475,0.4020618556701031,0.41304347826086957,0.32258064516129037,0.6292134831460675,0.15306122448979595,0.4457831325301206,0.5,0.08080808080808081,0.8617021276595745,0.6428571428571429,0.2828282828282828,0.4827586206896551,0.4444444444444445,0.08080808080808081,0.20408163265306123,0.6363636363636365,0.6464646464646466,0.653061224489796,0.5714285714285715,0.6129032258064517,0.8152173913043477,0.6333333333333334,0.3466666666666666,0.6309523809523809,0.7111111111111111,0.07,0.02,0.38383838383838387,0.5054945054945055,0.6986301369863013,0.8433734939759037,0.7111111111111111,0.02,0.19,0.97,0.24,0.07,0.36,0.61,0.19,0.97,0.68,0.33,0.16,0.11,0.34,0.07,0.29,0.02,0.06,0.2828282828282828,0.46,0.05,0.02,0.79,0.0,1.0,0.16
0.25,0.6041666666666667,0.31,0.40816326530612246,0.23232323232323232,0.6363636363636365,0.41489361702127664,0.5520833333333334,0.3505154639175258,0.2553191489361702,0.26,1.0,0.18085106382978727,0.4891304347826087,0.12658227848101267,0.27777777777777785,0.3548387096774194,0.8842105263157893,0.41758241758241754,0.17894736842105263,0.15625,0.2448979591836735,0.21,0.15,0.10869565217391303,0.22,0.11904761904761907,0.33,0.5833333333333334,0.4123711340206186,0.536842105263158,0.12903225806451615,0.7127659574468085,0.3820224719101124,0.23913043478260873,0.3888888888888889,0.45,0.21111111111111108,0.6666666666666666,0.54,0.8055555555555556,0.7594936708860759,0.7,0.3913043478260869,0.39560439560439553,0.3829787234042553,0.4698795180722892,0.17441860465116282,0.1511627906976744,0.23,0.6326530612244898,0.17,0.48453608247422686,0.5934065934065934,0.7261904761904762,0.8289473684210527,0.5353535353535355,0.5555555555555557,0.5656565656565656,0.5454545454545456,0.5102040816326531,0.5306122448979592,0.6494845360824744,0.577319587628866,0.6185567010309279,0.5108695652173914,0.6881720430107527,0.4044943820224719,0.663265306122449,0.6144578313253013,0.0,0.22222222222222224,0.7553191489361701,0.4880952380952381,0.8080808080808083,0.29885057471264365,0.5555555555555556,0.46464646464646464,0.23469387755102042,0.20202020202020202,0.20202020202020202,0.20408163265306123,0.3673469387755102,0.32258064516129037,0.35869565217391297,0.2888888888888889,0.7733333333333332,0.5714285714285715,0.09999999999999999,0.48,0.31,0.4545454545454546,0.5604395604395603,0.26027397260273977,0.5180722891566265,0.7333333333333334,0.24,0.64,0.83,0.51,0.29,0.61,0.34,0.64,0.34,0.32,0.07,0.21,0.16,0.17,0.16,0.43,0.24,0.16,0.24242424242424243,0.1,0.58,0.34,0.1,0.5,0.4,0.82
0.07,0.36458333333333337,0.32,0.663265306122449,0.10101010101010102,0.04040404040404041,0.4042553191489362,0.5104166666666667,0.309278350515464,0.3191489361702128,0.08,1.0,0.2021276595744681,0.6847826086956521,0.2151898734177215,0.41111111111111115,0.31182795698924737,0.19999999999999996,0.7582417582417582,0.21052631578947367,0.22916666666666669,0.2653061224489796,0.24,0.17,0.14130434782608695,0.34,0.25,0.05,0.26041666666666663,0.14432989690721654,0.2526315789473684,0.20430107526881722,0.3723404255319149,0.6067415730337079,0.17391304347826092,0.3111111111111111,0.37,0.2666666666666667,0.6071428571428572,0.31,0.7638888888888888,0.7088607594936708,0.44,0.5543478260869565,0.5604395604395603,0.5957446808510639,0.6265060240963857,0.7209302325581396,0.6976744186046513,0.03,0.25510204081632654,0.01,0.3608247422680413,0.32967032967032966,0.3333333333333333,0.4342105263157895,0.050505050505050504,0.04040404040404041,0.030303030303030304,0.04040404040404041,0.9489795918367347,0.020408163265306124,0.17525773195876293,0.16494845360824745,0.4020618556701031,0.3695652173913043,0.4086021505376345,0.6067415730337079,0.15306122448979595,0.3493975903614459,0.5,0.12121212121212123,0.5851063829787234,0.6547619047619048,0.11111111111111112,0.5747126436781609,0.6222222222222223,0.32323232323232326,0.20408163265306123,0.060606060606060615,0.060606060606060615,0.06122448979591837,0.22448979591836735,0.16129032258064518,0.15217391304347824,0.15555555555555556,0.17333333333333328,0.2976190476190476,0.08888888888888889,0.02,0.0,0.060606060606060615,0.6593406593406592,0.5205479452054795,0.7469879518072289,0.7111111111111111,0.01,0.15,0.98,0.18,0.03,0.25,0.52,0.15,0.57,0.85,0.05,0.03,0.0,0.05,0.03,0.5,0.08,0.07,0.1717171717171717,0.0,0.05,0.01,0.69,1.0,0.9,0.1
0.25,0.26041666666666663,0.31,0.7551020408163266,0.050505050505050504,0.0,0.4787234042553191,0.6145833333333334,0.5051546391752578,0.46808510638297873,0.26,1.0,0.08510638297872343,0.45652173913043476,0.2151898734177215,0.3777777777777778,0.5268817204301076,0.44210526315789467,0.3956043956043956,0.13684210526315788,0.20833333333333331,0.2448979591836735,0.18,0.15,0.13043478260869565,0.19,0.30952380952380953,0.29,0.5312500000000001,0.4123711340206186,0.4842105263157895,0.29032258064516137,0.41489361702127664,0.4044943820224719,0.25000000000000006,0.5222222222222221,0.41,0.3666666666666667,0.5952380952380952,0.59,0.6805555555555556,0.6582278481012657,0.32,0.41304347826086957,0.41758241758241754,0.5851063829787234,0.45783132530120485,0.5,0.4534883720930233,0.13,0.37755102040816324,0.02,0.8453608247422681,0.7912087912087913,0.8809523809523809,0.9078947368421053,0.11111111111111112,0.08080808080808081,0.08080808080808081,0.07070707070707072,0.9693877551020408,0.010204081632653059,0.10309278350515466,0.08247422680412372,0.20618556701030932,0.25,0.16129032258064518,0.44943820224719105,0.0816326530612245,0.5903614457831327,0.0,0.33333333333333337,0.7021276595744681,0.4523809523809524,0.5353535353535355,0.4137931034482758,0.48888888888888893,0.37373737373737376,0.14285714285714288,0.060606060606060615,0.060606060606060615,0.06122448979591837,0.1326530612244898,0.10752688172043012,0.13043478260869565,0.07777777777777779,0.3333333333333333,0.380952380952381,0.4333333333333334,0.21,0.3,0.04040404040404041,0.7912087912087911,0.4520547945205479,0.6506024096385541,0.7222222222222223,0.05,0.16,0.93,0.2,0.13,0.28,0.58,0.16,0.73,0.93,0.12,0.0,0.0,0.08,0.11,0.5,0.11,0.22,0.1717171717171717,0.11,0.35,0.05,0.84,0.0,1.0,0.12
0.11,0.43750000000000006,0.12,0.8673469387755102,0.0202020202020202,0.10101010101010102,0.39361702127659576,0.4895833333333333,0.309278350515464,0.39361702127659576,0.13,1.0,0.22340425531914898,0.5543478260869565,0.10126582278481011,0.5555555555555556,0.5161290322580646,0.45263157894736833,0.6153846153846153,0.24210526315789477,0.20833333333333331,0.23469387755102042,0.16,0.22,0.2934782608695652,0.16,0.059523809523809534,0.09,0.30208333333333337,0.288659793814433,0.43157894736842106,0.11827956989247312,0.46808510638297873,0.5168539325842697,0.6630434782608697,0.32222222222222224,0.55,0.18888888888888894,0.45238095238095244,0.46,0.4861111111111111,0.4810126582278481,0.51,0.5434782608695652,0.5824175824175823,0.5957446808510639,0.6867469879518072,0.5813953488372094,0.6046511627906976,0.06,0.3163265306122449,0.03,0.19587628865979384,0.2197802197802198,0.25,0.27631578947368424,0.07070707070707072,0.07070707070707072,0.060606060606060615,0.060606060606060615,0.846938775510204,0.0816326530612245,0.2474226804123712,0.22680412371134023,0.44329896907216504,0.47826086956521735,0.33333333333333337,0.6404494382022472,0.12244897959183676,0.45783132530120496,0.5,0.060606060606060615,0.9148936170212766,0.6428571428571429,0.20202020202020202,0.33333333333333337,0.34444444444444444,0.25252525252525254,0.15306122448979595,0.10101010101010102,0.09090909090909093,0.07142857142857142,0.25510204081632654,0.20430107526881722,0.2173913043478261,0.1777777777777778,0.25333333333333335,0.30952380952380953,0.33333333333333337,0.04,0.0,0.13131313131313133,0.7362637362637362,0.5753424657534245,0.7710843373493974,0.7000000000000001,0.02,0.17,0.97,0.22,0.04,0.17,0.32,0.17,0.85,0.82,0.03,0.06,0.11,0.07,0.03,0.36,0.14,0.06,0.30303030303030304,0.11,0.06,0.02,0.88,0.5,0.51,0.14
