Input1,Input2,Input3,Input4,Input5
0.3662131079990468,0.32089928612321816,0.8163430843035084,0.17616718123686964,0.1672365975006104
0.5208182773359586,0.43158479751937107,0.33312598910032026,0.05932788834520454,0.5288970746891276
0.8339722993887825,0.3259081515587252,0.9849291569697225,0.22304677251989896,0.23471546673450838
0.5780959200094331,0.11539241403466076,0.5073461420535258,0.350558889698058,0.6147823080540298
0.06386754349258096,0.41796845712812364,0.6721474107381344,0.2860065576786996,0.10998805496342273
0.6701058973001612,0.39652079653271066,0.1355260997084837,0.5219533739723441,0.6477652130115783
0.4136150546112722,0.16035480427050072,0.8703575270261439,0.8075891161870545,0.8229184079255213
0.8314505307336627,0.5967234845967914,0.3771707873696279,0.9349977275914312,0.18629570487336153
0.6951160940975829,0.6550994123043424,0.4103951992259031,0.7121006366493738,0.7170011668590413
0.7706998182427615,0.8547937239085085,0.6617103979165537,0.9478372790804083,0.19121619237065837
0.24324467197073227,0.4508424847277436,0.3716135715030615,0.44415129517110985,0.11244484563724613
0.06859501996729343,0.7773749397195198,0.6989930151954414,0.5169418401637543,0.46536655530283494
0.5665929847029226,0.31380730189338046,0.19861576235238337,0.13842023871942005,0.7264014814631836
0.08829439243156857,0.9561736402749076,0.8334023933237988,0.4490067927497888,0.7639562805095425
0.39160027055470115,0.27598495409136886,0.9258441604775093,0.87396015763448,0.17515404166794363
0.46729481814409907,0.5624843018579504,0.27635259224661934,0.3760610171169839,0.8880689628886939
0.3264360953686403,0.2540080209467617,0.1934282953774818,0.27354387508526534,0.8042019586761227
0.6509589775721353,0.6354531484791335,0.5578350076599999,0.4120298229085462,0.879093955003172
0.8340829405608946,0.41093048097505963,0.5854209802868834,0.9027289624997642,0.5070412479496492
0.23726016091560498,0.764845665197373,0.708416518821196,0.91806320428415,0.994817294007622
0.9048944524469634,0.812789100774316,0.33295754482248785,0.40792970632389774,0.6411171501775471
0.7839457666290072,0.7489962766212374,0.1257982603733314,0.13672552306384592,0.09421600758611513
0.7384367799466215,0.4723309790389404,0.3081222030703861,0.8888608780495765,0.40819880670942243
0.2435469652531888,0.4152130027093111,0.6238221670890794,0.43978664692997804,0.2787641903609488
0.45669729549464405,0.6396278481535519,0.5377358891960047,0.33291446869384017,0.4556354481411517
0.5035628433369926,0.21886078477157206,0.17906101790199214,0.39733705673113234,0.6868985857146354
0.6899740206864441,0.2299839803952382,0.3675187627831094,0.2929699824139358,0.44801840446844293
0.13507746615135113,0.726731259380698,0.5673442718749298,0.6539473071669997,0.01062516928824441
0.8162725440789714,0.7563185020186483,0.002461355151122089,0.7746405814543872,0.4719305502778003
0.9079017719629981,0.3033430054066435,0.4788216907303925,0.6583191566799882,0.9159345300616386
0.15363825086009375,0.7400774433320415,0.5769473795524656,0.8159711234282415,0.08168096863533102
0.6081395460271007,0.733664092767575,0.6219184941472585,0.7738324688569737,0.5413354465617454
0.8752318632650896,0.9314590152878105,0.22730354681293802,0.4326399990620334,0.14279848934282022
0.04374527570352259,0.09203404088799598,0.2150637717680195,0.417250852083037,0.11660249685935338
0.6323117698456672,0.7746908847745867,0.35106446535267793,0.953169512664645,0.5210435023971446
0.0964917499633255,0.34194236937614825,0.37998470303683274,0.5261534377256162,0.8665897364967609
0.7461198256813262,0.8150443967011036,0.47174762600899195,0.2943136810994636,0.6349880234353482
0.013658841779515492,0.05426293582756856,0.4445152575604113,0.2711710039703897,0.5170384420511087
0.6003374085046725,0.2230081132303191,0.8914438527954703,0.5663987662440007,0.8265767385225847
0.5003179231156563,0.39815683546302344,0.1953978252082527,0.5857234653344379,0.4751926640596385
0.3103526349656928,0.5342828753349809,0.4441373306437697,0.5656738075212937,0.711868412346458
0.9423964568016905,0.5700246465701282,0.29435390557833646,0.88576871135783,0.06195087978040926
0.7667387889687163,0.011186101996813223,0.59143234546798,0.8462824115038369,0.5513371366667162
0.8976559523580051,0.8296116192077138,0.46735388418426255,0.21204134674483555,0.22954290977944222
0.9853759462913084,0.04119991859789654,0.21419452133023223,0.8942869453269264,0.6588153667314596
0.3966145121304226,0.44742247043882444,0.8005560145532586,0.37843540234029754,0.18920746267721555
0.32551316155489834,0.2033836129132065,0.2512598605547083,0.3328029240350071,0.3608715857122132
0.1739691921701307,0.11186762615780539,0.9077597868573318,0.5499587149263123,0.4867273682523339
0.6200053620648283,0.09355723933542556,0.16709938084187922,0.10898610578542066,0.8655239614667276
0.4609615043743048,0.4558205472906689,0.2373477850703258,0.9203523881338384,0.45995411874457726
0.27169096639115964,0.40481149653968573,0.5197907923992384,0.3748414573101775,0.9195672548577606
0.4571349949199212,0.9320046467355881,0.583926442967185,0.24777846392341984,0.9474722591478808
0.8517791986498341,0.9466887876940512,0.727477417733676,0.8169337101119629,0.528729073090424
0.7959061187962245,0.035915578154515924,0.3419510075306739,0.592185651126177,0.8942305945752453
0.23750638449367442,0.1791173033867115,0.04658267229050364,0.3996883740670684,0.7623490012916901
0.239634088864805,0.04404433697126418,0.13561832459321313,0.42618750736708083,0.8198732343202328
0.4285643598759776,0.7585928701540895,0.3287650785653294,0.2992170537261725,0.7558718516490194
0.4041153548610039,0.0030055581766599945,0.28861372731121404,0.6010506009165649,0.8931683937278788
0.8625539098174719,0.6069925198053301,0.1803619368495816,0.1531338341453643,0.12229313914868634
0.929290045725532,0.04387220586102809,0.4464317198716051,0.06261667597783312,0.8046882056596116
0.12222947486052872,0.7349819530713835,0.5582727047714354,0.7040119331279208,0.33565127503436704
0.23114370188022004,0.7847924451210703,0.510841367829715,0.6226998977822693,0.3547800864758032
0.489763064157247,0.8938718210252175,0.2617588150295212,0.2787766538613223,0.15712991090046044
1.0,0.44981572797775526,0.29258135847802075,0.505030239002157,0.5672556484647319
0.14208776256348382,0.47194817921131677,0.5508468988388426,0.8914634763415159,0.9500942068874649
0.8683768116121138,0.7083848941868451,0.47454658184998083,0.739404282911604,0.669758128823392
0.6608842897033794,0.9665863308447081,0.045810878069283384,0.8322930943024254,0.26257318591913353
0.502568489903543,0.46801283010277134,0.9210277504776306,0.6471692201124755,0.4921954623714232
0.051883742319209884,0.9009909113427145,0.14439993689148833,0.5331130556740066,0.16633618672082742
0.18615235596458238,0.5843226520904315,0.6478267226646536,0.8133256257308057,0.11930180748749532
0.5692878707986642,0.7409815168467607,0.45137157648243204,0.5000037792666991,0.23824837865125378
0.25134918790270006,0.926697888468187,0.49127597942691364,0.777175482186771,0.3488633788843613
0.49159644213940157,0.8725889850122225,0.344075727529722,0.42570464187429086,0.08046607482098508
0.12183624081597326,0.878866496989608,0.9667411052234673,0.8831663652505082,0.5234330842241782
0.48997397201378246,0.9621470434191212,0.4692973214579396,0.26818871071401856,0.2491465650503147
0.802469244643967,0.39632339021882274,0.19783187987844478,0.4524058180844626,0.1207731756820178
0.265981532989283,0.41617614674510905,0.07742270058677055,0.7975139774500138,0.9475262712434914
0.5525371923305542,0.47802861003181024,0.23742184903051392,0.6463769130858936,0.7168407820427778
0.03016455154291001,0.9152529304876803,0.14405547827914564,0.15529454194120254,0.3272560394128556
0.9785952516431539,0.54765870760145,0.7452386386750449,0.9721845130330097,0.13030624149580233
0.837984012326594,0.6662931109690624,0.2904470331808064,0.5772556082448947,0.3731604134217355
0.09090723504763493,0.5784136990647332,0.6440151300172758,0.43902458204284994,0.8004688855238035
0.36624921189722054,0.6751121270634222,0.8610911897160369,0.9479381108966585,0.18075954314278692
0.990239995650627,0.7400535417916368,0.3419570631753781,0.6516126740451263,0.0990530357662284
0.45983733414215955,0.43180738699246896,0.5184144002469854,0.8791833624016636,0.43492110384613075
0.8229467086923787,0.2051729148436469,0.8164168698202253,0.9001895404574515,0.5856989244642784
0.4192870881803222,0.7825427799129683,0.42742006438814967,0.6469531919641008,0.3720235280708059
0.5631821838445208,0.8666144943429182,0.697492717701629,0.8062019436755125,0.20892105083893003
0.7796372395884038,0.49799658719018963,0.24826025514316138,0.9210346666114905,0.1554311722416343
0.3866058445609288,0.2989675267899275,0.528071935610408,0.5745582715975633,0.9024782357698236
0.08760810690129298,0.22587172787224027,0.0,0.6400794879109536,0.915279325628299
0.6499243580268972,0.4895620507345182,0.4529968229800238,0.436079505031487,0.8981274525714167
0.8118922068355733,0.8012751054604447,0.3085753297561961,0.33151282258656944,0.7003708141952082
0.939329654485985,0.49588927471439964,0.5628353546125843,0.44223966171587137,0.3522512086112199
0.410145524077511,0.13695037088452452,0.12521392871999376,0.4073413746221438,0.8675381990647392
0.43588186791297817,0.5164412908649096,0.30632134888594365,0.23035644773576328,0.9711302506429875
0.518684067252691,0.5028377586578506,0.7712789675860949,0.3064494143421057,0.7328593999813073
0.02903147301189496,0.8038541096836327,0.6252433055078161,0.3745059476926452,0.6266740892094774
0.9895836568266814,0.30356219123635686,0.6306481086296521,0.3705416935692364,0.7223209208872132
0.25789021475967683,0.06980634666816814,0.02197656263177237,0.12777274097380292,0.2334382954645794
0.3063216602727198,0.004927470135332913,0.15439005395112687,0.4897648576286188,0.7558737093031861
0.1391949049233486,0.10342324995119719,0.01416347688636738,0.5179509619145417,0.36860781351362126
0.22554122214551584,0.8450027535244871,0.5508376621277176,0.8008271609421925,0.46204537192188155
0.18685756574617254,0.4998077586799312,0.02683080188154069,0.7257659826802388,0.826208554669591
0.3913966265420895,0.2789831016899721,0.3555208809967459,0.6496981744916948,0.3107088608121988
0.6356804378054236,0.809006171258675,0.19853533625935352,0.34997061804026064,0.8418002704688416
0.4969168627985481,0.046038239689307425,0.7091993285866534,0.5935598341284499,0.37974988808534443
0.9635985426111181,0.4848157910932293,0.8631402051419255,0.03859717695112214,0.0812314923947178
0.7226501106120787,0.6629986523022898,0.9522379793850069,0.6746625082063702,0.305940709964595
0.2716402767184227,0.9079764531788649,0.7171927485467554,0.9721861602388847,0.14647902271056285
0.8783700471436892,0.7054355921724043,0.5235148346067815,0.8907855070184797,0.29604196152505957
0.5746312937971519,0.1401036513861024,0.07854716349635738,0.8232901154646987,0.90962221920131
0.7606568775081275,0.37007568801451973,0.544165912164987,0.3816264374109148,0.505708606285553
0.6824579301930419,0.5248017805685137,0.37515344538940276,0.1536668963858379,0.3538766079643279
0.43622132968289445,0.8454730856154008,0.1671285703313954,0.39541306723036657,0.8053449014209192
0.12443413311326186,0.3544209454194978,0.8736946560047256,0.5291359501424288,0.13574897102874225
0.7086063011285217,0.9447855797662642,0.04400821700706281,0.15605835710966434,0.823632522816267
0.9522490093127898,0.18731171190116896,0.48570629970942114,0.1640166901904378,0.9252996042856322
0.734326606020043,0.16642403568357314,0.44682385341485675,0.9082437417207329,0.6281449969940233
0.1484910037252944,0.2641908665402825,0.1507953307073109,0.24203136562792935,0.5461844674208595
0.7387487096148819,0.5312497978711559,0.6710333103327007,0.36190286531632077,0.9426962663173049
0.7874979175036182,0.5825119858446374,0.87422550647966,0.7344589785878318,0.1370027174397714
0.5208252607612559,0.5001014945046932,0.9116304816354911,0.5034743199558331,0.2975212437667245
0.33573043053772383,0.39747560754506656,0.5087864349792628,0.4732460256377268,0.643082360118391
0.4600237524391376,0.2598070689068874,0.11826113013674619,0.23253491553321917,0.3496549187189224
0.9507337372191462,0.32810334146446263,0.5327620093971266,0.562404485138649,0.6272796003929659
0.5225499675121502,0.41311787411627743,0.05659810066296389,0.6047079393552878,0.7854990925219271
0.46868204308087985,0.16589835987099488,0.2863973683606406,0.8690533464905255,0.020493729846679274
0.46794954355944685,0.9831473470167075,0.6139215415608131,0.36055104968859875,0.6759950745741052
0.7015048496343397,0.3052344686637394,0.04522082029606914,0.04598699183507368,0.6039422434100669
0.819003431920387,0.5362256643737553,0.5151759484295447,0.12445219208961963,0.6465658009831434
0.32786827641873934,0.2984806337028514,0.748961359778492,0.4744336220449914,0.2976263633715278
0.7399319600456697,0.13441047354335142,0.19302975763438912,0.3658099235681764,0.28524486614350614
0.3813722905818349,0.9772945170889807,0.16030806244489473,0.5179756990239116,0.6115913716528019
0.7447539886737936,0.42099368180037733,0.36805214829554733,0.5231740035623099,0.6267766425291065
0.9860353797350976,0.5080536340441792,0.9719816547418743,0.2681786743666797,0.15055780770544938
0.2377425770968726,0.4954583196359281,0.3321063912071478,0.061812924573131034,0.9169201807441454
0.6944543532090949,0.16561104714750527,0.46634916999606935,0.36057456790565046,0.9070091944072518
0.846871626316678,0.8213185570602239,0.05986952599666437,0.6822640691038612,0.9067499295422601
0.8389338543105477,0.9809130682376503,0.6817800314204427,0.7376258239498166,0.21589467257013678
0.5580559781216666,0.5971753357645426,0.8133506633344795,0.8348879719422837,0.7286200530124054
0.7161474520336855,0.895839296983602,0.5755083696702064,0.7058919694517525,0.7863763536879048
0.6290113227302851,0.40921774301207625,0.7730479650329487,0.6523606536207782,0.439886967749302
0.361957640168575,0.5904659672734447,0.9526851555936108,0.058934042020944405,0.663883697877612
0.6663622355260141,0.6850424417271817,0.338785814390864,0.5563118578907417,0.8355805590646246
0.035862638005360596,0.7925587479328232,0.7472515586123708,0.7093946266525174,0.16023160083127622
0.35467780136658156,0.2017123579795156,0.8467410785810344,0.23944140959104357,0.12847238051595422
0.8343129459273961,0.6665659356972987,0.9696459427000195,0.36575462308418516,0.7429405598509248
0.43745696531761497,0.9625908156861287,0.8260481774111993,0.338196915830763,0.29643323593927445
0.3447522659019312,0.8688777391076512,0.9144352637558787,0.005004969002672694,0.4139726100503454
0.6140312455272916,0.5095549129081544,0.7085033501156621,0.7693711748640965,0.7592298067737397
0.17785042832397904,0.17260523715926282,0.1225740893005472,0.5228553853104905,0.4998016403686827
0.6735113341508344,0.7915769698999539,0.10885256229892225,0.9786943166844982,0.016178291121111705
0.17655864186376868,0.5050739163441024,0.7219052540600362,0.1794085141291641,0.9777814202434699
0.5065076505306942,0.0965707583558277,0.7495073483635917,0.828308129016934,0.15478481568697663
0.7702467538797372,0.41167118961215166,0.8568450559837641,0.3126128634367748,0.2193250912207284
0.9442115424759353,0.369277029397381,0.704583596201999,0.3344588272770613,0.6118203355359814
0.2187209193678503,0.9628689009543168,0.555370734862,0.24882934724672698,0.2600330690466633
0.891888842853609,0.27512349315132173,0.4687867452734621,0.2617953332950313,0.5059781292850031
0.9099972592384185,0.852658821111256,0.7050177015929731,0.5912033149844107,0.253199548069574
0.33305080722722974,0.12005164065370846,0.2431026467233834,0.3484187049265718,0.6114089632253937
0.13474325421872274,0.4492015044115766,0.2631584872594884,0.0028643789344797014,0.40662422260526104
0.5391169417349894,0.8747037770994007,0.10303501380578821,0.9355234484574827,0.345761758015042
0.7077613297019429,0.6585693526991331,0.47232332090674173,0.9396854263291091,0.19048692398633288
0.9727832020493611,0.552725868183661,0.48538823713752416,0.04522010441750124,0.07738024000851798
0.3017360335602689,0.03673700576523064,0.4053935862569597,0.6694555463301687,0.2057161480011491
0.4642416131272981,0.6217576198533515,0.11829639029489487,0.5785233453209792,0.8148860154012743
0.9710527627405432,0.583468381622167,0.26147335137727157,0.4798528993515871,0.4815439035843857
0.050827062841514774,0.5386544500667803,0.35650831265940636,0.3315909357711228,0.46674820060270866
0.15118224137440495,0.6555732750999899,0.061404535776039784,0.7336154160384656,0.8590908870713014
0.5724572542539574,0.8210658860628337,0.5804139226463203,0.8066623307124317,0.7275309331947726
0.31458083408771875,0.9976595539600981,0.06862863445352144,0.5683780952573294,0.25082303487963886
0.9177559929649256,0.9374729319932272,0.26151824888463354,0.9204116395101712,0.0410590684580992
0.4001329927399408,0.9510736698510879,0.7706848573586179,0.48111450994263727,0.8630901392453925
0.5508842857675038,0.2689661842116891,0.026348403575406475,0.9958756056422495,0.6306366467084279
0.4967188902526593,0.10467610987080503,0.31303649596639577,0.07466443581752223,0.038433366375422655
0.11401581298862565,0.18876911157891277,0.7924039849787959,0.44491585888756346,0.616174775991029
0.03275720902533719,0.3394567912619818,0.9818717825506327,0.24440407762632016,0.8317845328551262
0.2784874736453687,0.05348929228848494,0.8508747381780013,0.7718405976618522,0.9938912113680748
0.7328266137370634,0.4571333781661133,0.12425053434103428,0.9613157032708407,0.4661650793565638
0.5025623657610372,0.40792928590504285,0.12418616982896319,0.32973540638816085,0.2567503298987616
0.6056468868284114,0.28959118660221833,0.48743635313090455,0.12778638396146583,0.3674491137378189
0.22553828576189738,0.8161957446075646,0.7741527025262595,0.48458281599585457,0.9004222630083184
0.6395371333234647,0.628986376120969,0.07756714864630601,0.21344432883013967,0.9988319028562173
0.5111034133750013,0.16420936837354116,0.7074902796185428,0.8358927895421185,0.589587097727042
0.43076888292687293,0.37671417428148246,0.7095219404040427,0.7569985251813252,0.33601637313962585
0.13494560229668146,0.4334798014860313,0.9359290324514047,0.7596636122195886,0.49081461378098734
0.20967806362309457,0.2852314565894165,0.6915236118260831,0.27659018320518963,0.7000036452459456
0.13142540212008524,0.9134407875288835,0.3559356676191036,0.7168799224354572,0.6199163617234602
0.9985333745290997,0.06740476210869369,0.4480780759900678,0.20583567373918127,0.32833423350156377
0.1971541190896866,0.47128493397595655,0.03944612906083261,0.4233484309558952,0.9578394737377844
0.7293765652873846,0.6248696634444706,0.6677862638266714,0.5235672504477371,0.4858989996232045
0.9585240981607527,0.7232081773274672,0.9845347538117007,0.3558814582067539,0.8496715405199713
0.9845546602237256,0.9878461067235554,0.7383614975899815,0.5390339411944322,0.27287561081640754
0.9497733364724062,0.9103665992154658,0.178627016676921,0.1416122605123901,0.05169233195391168
0.95665572994297,0.4012093723224478,0.15983159157927648,0.8462438943064368,0.17299961323560176
0.8943165791312717,0.08223049743330621,0.9821743384253232,0.21105732036569208,0.5728064822601934
0.2529406797820415,0.5332116981374234,0.9299621841714862,0.25220053820460514,0.3443362806844983
0.76008746545394,0.7864320207590151,0.6054976269605075,0.7613404898164015,0.9477760906977226
0.8044818902481216,0.1328767820295441,0.13782646144861999,0.07749754586089103,0.8427550096258714
0.36199735645955633,0.9801267155622017,0.9631860571695328,0.024010905735794723,0.9350930439519174
0.02200734595250069,0.9229397359156319,0.6004510423661557,0.2774130626129863,0.7756554981949226
0.4114005025884958,0.44384343737070914,0.6676342236753633,0.032401123988041305,0.27451283670056836
0.372369640859162,0.6941268349538476,0.513814454004604,0.7749891466295407,0.8930647334225233
0.480056302291608,0.7059928402290406,0.9943538094251952,0.635444414699002,0.4271128118744617
0.2058282323524344,0.5326075304265234,0.9994080782580801,0.194030622579964,0.47594041490185346
0.3920974147228354,0.151087321642596,0.8983995419825247,0.7695633175265517,0.6447828333217597
