a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.9192103752507705,0.40341478439835754,0.006817593130602373,0.9084542911894647,0.007349616947773372,0.3174947772650618,0.45846188365961743,0.6666666666666665
0.8038159129048581,0.9482612061051297,0.7786857456598723,0.9888593686675373,0.00247711493647022,0.20892957956798436,0.8775992743675854,0.6666666666666665
0.5040693336853622,0.9146013884749777,0.96827323977186,0.5847075246543882,0.04348558423858665,0.0402076802808855,0.27286255425573464,0.6666666666666665
0.14515790294804182,0.5889158014532785,0.7437037022220931,0.3165978695406354,0.2218449283839416,0.0293120733890452,0.532861432361978,0.3333333333333335
0.39619448794801176,0.4394377296374004,0.4715420241561015,0.017737149947714248,0.04028712330751713,0.0016765582254251131,0.39777801532760887,0.0
0.928343124136179,0.7474443619955478,0.6901430424446926,0.4769036790201288,0.018226827870722273,0.05910315860065608,0.6698160835112312,1.0
0.34474026870203356,0.6264038258065936,0.8976710973854725,0.41162996652707107,0.1855949864063475,0.3410125495234949,0.35123953384256024,0.6666666666666665
0.022765866801077728,0.023158250545529446,0.5780622914193534,0.8302337100914126,0.011207185481281004,0.25012270950677246,0.7850123461232751,1.0
0.35196486111861175,0.38949803289377627,0.1449746127913128,0.8559923547630126,0.043780046896577995,0.009837650133834898,0.5064694109316905,0.6666666666666665
0.5427865084936965,0.6679840711398416,0.17112188760422153,0.8310272536687631,0.015505438184704361,0.027362670137303917,0.865908294710906,0.0
0.2451291005862481,0.877048360611473,0.9523258523491542,0.6949350304958897,0.16732036052758364,0.08620989754261578,0.46190588581450015,0.0
0.8984336715610679,0.1905162878795455,0.9983958604398582,0.6982092733522463,0.09492792110878184,0.13305773896716197,0.4738297113452035,0.6666666666666665
0.6219910032622675,0.32109433909431107,0.6723084908387029,0.037149447371449484,0.07690090237590097,0.08893096906278375,0.17939292847080593,0.6666666666666665
0.9765550775163563,0.914026357423301,0.761884283932702,0.7923427547870292,0.020843398544739156,0.005402318043903993,0.12732329908735002,1.0
0.21784786352480906,0.23778884059739225,0.5730518555114295,0.638265211669994,0.08251938991834316,0.039575466885751316,0.8924495491786363,0.0
0.3409449574865139,0.5916449488272367,0.3140183195938046,0.20019813572297024,0.05846409987548619,0.16694806968713993,0.7871460610416043,1.0
0.07931650395332424,0.14569386746884327,0.44931909076089616,0.12061061827351738,0.00674608294482585,0.00047907920834645666,0.806452159169206,1.0
0.557859744499049,0.22829432789370624,0.115237025621229,0.08862170586851997,0.009559736250591627,0.07664364364081061,0.6774417858855182,0.3333333333333335
0.5766902886036656,0.09112992101573486,0.22326242383087325,0.20833971270320167,0.24243183339257032,0.07644387849373373,0.4322815402966245,1.0
0.07096581919717421,0.20672616321281345,0.9086860556868446,0.6588823343990633,0.16198893031794326,0.06831466005962564,0.3552084976043335,0.0
0.04123438121926004,0.5362779590097866,0.42568503459801,0.7486438210173969,0.17457061147554098,0.08021721267343247,0.5871854331621211,0.3333333333333335
0.8183871077428349,0.28102017508945487,0.8500959583483763,0.057340278090492025,0.1000890288390628,0.062104992976380065,0.6394212298284033,0.6666666666666665
0.9422722663258387,0.7662643782764269,0.14552866099350642,0.28945527686465233,0.010188583001459757,0.010123433230057884,0.7889125145131776,1.0
0.16069017659448076,0.4311042796311001,0.8696666609995068,0.06388876380320524,0.2762122004011599,0.10696360615275305,0.7125126080748834,1.0
0.6043795591238481,0.4581137381418597,0.22859588784224227,0.1460000100068547,0.041026545027692714,0.2666186138664034,0.8026006767347813,0.3333333333333335
0.34705445846559424,0.8319069229738406,0.31679556121382557,0.18678895043104526,0.08843725456185704,0.09069772315576237,0.5554877009750951,0.0
0.9887820801305707,0.4174935446514112,0.400072806334151,0.2220681166599121,0.09458438134112526,0.22331799363420005,0.4202338830965538,1.0
0.10176734492228368,0.6314160964692094,0.7884765974639792,0.5209758684699018,0.024356451154087952,0.048435416726471545,0.7099968142450873,1.0
0.7156966871283446,0.6823058445156038,0.06576772179179585,0.13920235361222438,0.011007948573113331,0.06599598272929394,0.7447776374822588,1.0
0.3151798447472693,0.12637182407850023,0.6019003653317838,0.7650140346137104,0.06953933592611722,0.1364480186761039,0.6491848806823655,0.3333333333333335
0.43361855672165117,0.9131083078486238,0.23439139205110843,0.4214667046927145,0.1091776517653235,0.06149579182537702,0.772997499023635,1.0
0.8427061019003558,0.22494314692993422,0.24072794333106978,0.016505306134702358,0.23948690386753543,0.0986317249829952,0.7713569940021021,0.3333333333333335
0.1845521332749286,0.238828896760425,0.4889755408720558,0.15181399258492073,0.22164878824812592,0.003916663735385203,0.7536204887434896,0.0
0.43973605835678525,0.008822476413726299,0.41548414712079945,0.3008310692824585,0.027173403195619977,0.10118854366254926,0.6255753674466651,1.0
0.9801223700343428,0.6372854134123243,0.0479941754932679,0.7137549221216534,0.1100920411233865,0.0636461057824682,0.6751165023162874,0.0
0.8909260559365868,0.5107435801533283,0.25453314438356134,0.28857667502239037,0.1295118332215746,0.001773256820822422,0.3944631367937758,0.0
0.09290661834270414,0.6674280411142202,0.43218259988619,0.6009176285755743,0.13830319966261337,0.07343827051428693,0.38659506303243646,0.3333333333333335
0.668407809440374,0.5850035901938705,0.23789069649059463,0.10030170666906835,0.07840606838124406,0.1818357786959315,0.1864312242083505,0.6666666666666665
0.4193863896839541,0.019099031347692752,0.44312855218403996,0.9279606530473374,0.06958639340163984,0.15056031950563634,0.12816471940484597,0.6666666666666665
0.8775439586046055,0.5421552763849248,0.05645291140329206,0.2542331497075497,0.010815241815340071,0.2812991789851243,0.6993504658505066,0.3333333333333335
0.7285237389465936,0.5815044012376669,0.9332091891994603,0.4296843337686315,0.16057131545268197,0.24165609046837563,0.527558896776249,0.3333333333333335
0.6049666072617954,0.24774237808841676,0.7642484896185967,0.868091642775301,0.17766257036615732,0.04232959113138435,0.9765143184336671,0.3333333333333335
0.08200472438739981,0.8644506803367382,0.5949337592370535,0.43258432025937765,0.011265047999466548,0.04247659321212248,0.7698561965049835,1.0
0.42626195348018536,0.0183889930056223,0.9791411852831194,0.8111126121393154,0.43626103650115083,0.17395868416055443,0.5019585513176432,0.0
0.6564798313461704,0.7020259093991076,0.5551412972928644,0.42986745920955854,0.0681609019632224,0.05794109081136927,0.5725616538830756,0.0
0.16562058088763282,0.0858596364203667,0.8879432510628423,0.4185957380805852,0.19998723591221876,0.19792810961456275,0.8140556353464271,0.3333333333333335
0.9807004174342295,0.014733795624963741,0.13676489854617352,0.7620249871161746,0.0970847893913735,0.047927294246615515,0.8140376427107071,0.3333333333333335
0.7849843687182348,0.8970854426139012,0.8494439016194408,0.13085263405432723,0.004495167032327037,0.21022126390657203,0.9031414083576853,0.6666666666666665
0.914411981782506,0.7549567676654539,0.711310884046912,0.07229652311833612,0.29597987448041124,0.06430170204352771,0.3027610228707568,0.3333333333333335
0.2762856554237448,0.22361307510605571,0.012040047484131067,0.6039827281687956,0.018252241600350015,0.10010329566333417,0.5074558307252832,0.3333333333333335
0.7986834920463478,0.3695369549955697,0.7633914150531095,0.49290463967817955,0.1783319781027227,0.26634418527423925,0.8458666152994558,0.3333333333333335
0.8537520076646286,0.1882521656169433,0.540564029070529,0.1858643170571842,0.13008089880182175,0.11815638433776557,0.59669507033533,0.6666666666666665
0.4289341726021534,0.26520832124934746,0.730485552243045,0.34554169606180235,0.05603444634136712,0.11669067622035312,0.6522976066619323,0.6666666666666665
0.7833542350472739,0.9428349130853066,0.21354757863934154,0.7867919524874538,0.07826331390793115,0.03430694330955558,0.39870304848168614,0.3333333333333335
0.041385393602275444,0.7819672262302164,0.7384122418650422,0.2054637426637247,0.14132938580131896,0.14100417347094588,0.7891189006287898,1.0
0.0884762550529144,0.9790148668028074,0.9352863699141825,0.42290268834151395,0.08157201320261769,0.12550517435194758,0.6609287798558685,0.6666666666666665
0.21141633613956345,0.549511673630376,0.3293416527237869,0.619523373510855,0.03794242904966351,0.08231176489694086,0.57057082166017,0.3333333333333335
0.8272148316161925,0.6737093803065366,0.675059730196527,0.2937642284965202,0.10503878185632047,0.16531858042957898,0.6022410356984478,0.6666666666666665
0.21881994323534537,0.708020233092587,0.919458992932385,0.19313029425156236,0.2693154864098651,0.11230453575038042,0.8245516923132287,0.0
0.1794157120883913,0.4217157726517232,0.08037599271136586,0.7077498086189039,0.12597309759804573,0.03961104657799506,0.5296523928617922,0.3333333333333335
0.02131374772731376,0.6603746602316525,0.06506866097350467,0.18413913530768578,0.21075609346341706,0.06807928152741463,0.8535632298262865,0.0
0.5894633359935515,0.47633472207499206,0.8500909579133383,0.18565517379404894,0.045926985311301856,0.09161150803582173,0.42296982211633616,0.0
0.8934252608713914,0.36211955445594063,0.9415429142335382,0.5107168410361097,0.0024871121254760992,0.019175095617053616,0.8235176449544946,0.0
0.05167323720545092,0.8028513539731146,0.9648169390736993,0.8536547535061517,0.021683936614321,0.05480317085139103,0.34846337598999183,0.0
0.18202592612594237,0.5914299372166097,0.3202748639131604,0.6146400284194673,0.03617912014032687,0.1694556630538454,0.4663765265957616,0.6666666666666665
0.8839664852517906,0.12185258003932214,0.14100326728425372,0.28370733952757643,0.06526208741777692,0.12764288716803573,0.7720269550850895,1.0
0.001954160241139813,0.9449650281115181,0.04690708091603968,0.8555340408179604,0.23990358805172324,0.05089274030072657,0.6415718789921162,0.3333333333333335
0.16719070963819038,0.7957839723345062,0.6060717282403568,0.8046351750949401,0.02001534854627239,0.05801649550004494,0.8116456805502784,0.3333333333333335
0.4865048934012589,0.18133479207877223,0.1721019728716398,0.5395035599385579,0.08362153793053004,0.007679249883051978,0.8243675323946823,1.0
0.3574993149438254,0.3545791472739528,0.7982084441346395,0.504414523948905,0.20582057886686475,0.00018793894255267847,0.8873989104929877,1.0
0.8255696967151306,0.016158872579119243,0.3846564651124647,0.38351170551828007,0.1259966599963761,0.6526402153218284,0.3699698676271206,0.3333333333333335
0.08736216369742322,0.5546269498552922,0.1601999373945533,0.7975613295107149,0.026049880722090565,0.02073406565504437,0.6649157362533619,0.0
0.634152000464038,0.3376372324105502,0.07753274534884536,0.9935315691248505,0.020533553006694984,0.13305898560410612,0.7749915064175499,0.0
0.5494530551505223,0.40813203913011303,0.25456514716780354,0.4559022930707535,0.0013883638307626027,0.030052609426758598,0.9138470266111084,0.3333333333333335
0.22996085679025685,0.8842927518085977,0.3177326427399183,0.923359501258362,0.07402467407228358,0.29311227697496606,0.8053387325352366,1.0
0.9773591434497628,0.9064239468931323,0.2894641833839544,0.3376242726267493,0.05603888953648083,0.3269170951391536,0.7134577506453537,0.3333333333333335
0.9166501653135557,0.6440667796060987,0.23239721855801454,0.31352076172177945,0.07900906381508689,0.07515111598265382,0.74093038860918,0.0
0.3657139885470609,0.4730495446754125,0.9286147894866852,0.7739841791627264,0.0002111527496090241,0.0822783078567912,0.46272931349627605,0.0
0.33772769367088107,0.7784710374360215,0.06457261781775014,0.09545438625458447,0.10479743557627956,0.025107672369794835,0.2437398857573471,0.6666666666666665
0.011249922493644537,0.9260710078344231,0.6067667887106177,0.40248270064994524,0.05219310220213839,0.02976611877983758,0.2590283341676977,0.0
0.41039065203346675,0.6330211831438898,0.05025837247840559,0.6083997538313745,0.03128086779370554,0.07901505034459066,0.3297732610382174,0.6666666666666665
0.7700191415696087,0.766586395665366,0.07404344177943484,0.014955244342374552,0.0035794649120713565,0.10916910906429048,0.8607168901105067,0.3333333333333335
0.4078984476727092,0.5370079984319154,0.16073798420462576,0.9017296848341114,0.007035698480874956,0.24900056779258872,0.8051524558360174,1.0
0.29312103592494587,0.02575039052108813,0.6369054107707369,0.6040727898610548,0.4669443282126295,0.11036382526435778,0.6043027800738969,0.3333333333333335
0.12988665070535793,0.25857296293999876,0.2655241005967519,0.12104891850917882,0.08355603446317166,0.024867138825355326,0.5321343182008211,0.3333333333333335
0.05907084380919242,0.719839871353053,0.9998169840776145,0.4812226375066921,0.03158414952078626,0.2423151907900349,0.8582487238458519,0.0
0.19091465500171018,0.10849585877637391,0.7852673182566883,0.8725797171062177,0.1820245761873488,0.055371536219250686,0.5807419527936744,1.0
0.09918313301690745,0.8350920949731286,0.5118875342154766,0.4759570305659377,0.055348174659711,0.15043777846331577,0.7613731979581535,1.0
0.5354209045141701,0.12359767427441082,0.8232566233262293,0.3348823944401915,0.0015739345478986702,0.019875907737006236,0.4392732668593643,0.3333333333333335
0.07493514468186396,0.11760035041892258,0.8276700072906342,0.15397947594101963,0.012173681400223122,0.02746401835157399,0.3971906086908664,0.3333333333333335
0.2668308801321709,0.49565776551933804,0.6075988611009157,0.2937161955939819,0.07208744100269988,0.022560355085328592,0.2674742890527512,0.6666666666666665
0.1796397304578976,0.45514257769919575,0.43080247981574393,0.2498521487218745,0.14953647208490298,0.028348524109891114,0.4505430071621274,0.6666666666666665
0.9372708562102092,0.055813013902750674,0.432756649828535,0.8092943666411492,0.0235014727003865,0.010292200917983014,0.5760384661383888,0.0
0.5657043877597963,0.97717076722143,0.029398557674517656,0.3185792267703377,0.07605410344047707,0.005147027013477022,0.5619703417859915,0.0
0.06670747001254113,0.6869260940090764,0.018244587279093283,0.6661142882874769,0.07029245749789344,0.014298656206237145,0.8954776039312852,0.6666666666666665
0.571187837402667,0.9158994585707629,0.5388508800265622,0.4298254304198376,0.0900724176848456,0.01843327924950569,0.9614132051128721,0.3333333333333335
0.6954120237859505,0.20988733391603148,0.4140290205247856,0.15611694010397126,0.19267602567372386,0.0825518941266958,0.6012927179569681,0.3333333333333335
0.6079288501657136,0.1387054900964652,0.8063491523762566,0.15278765954678958,0.022572205370806342,0.13221767413125915,0.7816360809499265,0.6666666666666665
0.7139095405823277,0.5880477545787473,0.7093407126419997,0.5413278095495414,0.02258418853338578,0.09254062318100509,0.30376755208074246,0.0
0.4300642652697521,0.20976932754368738,0.011423993887468231,0.2765404301946834,0.1646249568008672,0.04827035525648847,0.87726482302126,0.3333333333333335
0.2935290693836895,0.06647058941182821,0.7230399044716889,0.26237372600231157,0.0035469488023754667,0.0024152074612770976,0.6226859618280942,0.3333333333333335
0.17657647927130032,0.37844243589153814,0.500399534759524,0.25256100428793726,0.24976761584646687,0.09822643320458606,0.7528944329726693,1.0
0.4033230724919443,0.1395725369169935,0.35744609781050946,0.6469281457798592,0.06691236413626593,0.09122821771483226,0.4192220619348857,1.0
0.6083338833784371,0.004108221843979576,0.18901444425665032,0.6126866903829122,0.1289948405416376,0.0543570432898385,0.3097485158721507,0.3333333333333335
0.8010756882064329,0.5970362399569576,0.009422819785321335,0.05201963344891253,0.008912342526180603,0.012544267404028833,0.6918814052460176,0.3333333333333335
0.3565102338391748,0.9014926806047527,0.7387312696204569,0.9932823984429333,0.05331359522445389,0.14255697770999667,0.7152527806560115,0.0
0.31821609371968507,0.9284171345252644,0.3320798909505126,0.6202408649925198,0.14871400974089743,0.10953238580839283,0.902744511981508,0.0
0.19732818091083476,0.5197030639654542,0.5259447571938758,0.33086264090902273,0.3789679541621142,0.020842085061610144,0.7001336746994966,0.6666666666666665
0.2014405181224861,0.2705826114610189,0.33603823532647337,0.6980361547660148,0.02070949680108465,0.012922941799035925,0.5054618233313684,1.0
0.904177142525687,0.1951425376970356,0.5889962426731125,0.11113913030425843,0.16996537438244214,0.07180713030509721,0.18676567555467596,0.6666666666666665
0.21884494528551346,0.38516379884513763,0.5385178510530415,0.10201788224934083,0.02563289359278137,0.041922884251579154,0.9637088537526819,0.6666666666666665
0.23024888040819352,0.4889574036997998,0.5712687003769327,0.8531524094004392,0.15877293223040215,0.008609005193152578,0.7336804148043408,0.0
0.00926375962828957,0.05539299122152597,0.6466282566583291,0.6548765904644682,0.005472568975639206,0.010092941164261869,0.8366935462532454,0.6666666666666665
0.4088205232829092,0.993596654219328,0.7361810477511542,0.36051695411356777,0.020809704315126746,0.03302459190160382,0.1272153432730298,0.6666666666666665
0.5037983114615399,0.44491202524936346,0.6777689659000332,0.2247889804516094,0.07048539987965001,0.11354915112110398,0.8352456682729505,1.0
0.0611880174174283,0.4556896072387909,0.7910278194202894,0.1462721964545714,0.14367949941078856,0.012905017181352521,0.8080175184768493,1.0
0.19502899237737503,0.0451034355855216,0.3853635266268165,0.7344160750113828,0.26796135537781957,0.6592055445559499,0.8064765021469449,0.6666666666666665
0.2783018207493015,0.4313902950759341,0.1971751542384187,0.527767520751715,0.03225513930409668,0.16208197399367083,0.6006365159483549,0.0
0.6688418450312925,0.4606778766053367,0.006946604354578889,0.4389366716200598,0.03723013774813688,0.05100753197825919,0.24794910412549973,1.0
0.8152068469614508,0.500166008964484,0.07349639418629422,0.6004633173724001,0.10426913294514395,0.1901758135451619,0.6556717550546077,0.6666666666666665
0.23299810584467934,0.861923543871369,0.6513466671600427,0.9782731170852034,0.06641785671644987,0.5031566532070308,0.27939705619311817,1.0
0.216319738218534,0.8882149636080349,0.8577066204759813,0.49532329645807377,0.08839056735259389,0.04025343522602471,0.5581908298944468,0.3333333333333335
0.5256531035544915,0.5854486142251681,0.5149748028078442,0.3901612604634175,0.15763675338291241,0.013896497866633566,0.933365861196341,1.0
0.7208201072487944,0.6370654015316828,0.24654344928008737,0.257790586551788,0.07968510268375381,0.10431200937255347,0.10539027614462271,0.3333333333333335
0.4822425438885989,0.7906546953535492,0.3224270511534503,0.2595477902363119,0.21681119224692072,0.04145451938237427,0.5462574788507152,1.0
0.4920403473084793,0.13981254987769337,0.5303221380260081,0.3347322916197596,0.06625537714967755,0.04944172228352082,0.8886785044097835,1.0
0.6738012517026396,0.39784048338610284,0.896544999414949,0.006130199186442753,0.03382991536622144,0.3456680646520744,0.8403291170590297,0.3333333333333335
0.39687854404061135,0.36110549969698363,0.3770988075962608,0.7109520021214533,0.13742021561546783,0.06278781309286853,0.8663898623140012,0.6666666666666665
0.1577319340185896,0.22218199782788267,0.33589222262336815,0.2384583439656165,0.12175276911195779,0.08882793620399455,0.838872771956043,1.0
0.2081570688796482,0.7245581261388115,0.2946306328650592,0.7746816569350005,0.027483349715371277,0.24702811860382592,0.7754021618681014,0.3333333333333335
0.7962192899817785,0.7533426805047472,0.7419435490887706,0.7501398457943691,0.027956718297828108,0.1810929515416721,0.6166605456425541,1.0
0.155279732938101,0.8733811625827794,0.11977642054858773,0.3688156387125181,0.13533312569250308,0.07571402310227153,0.8624462999203033,0.6666666666666665
0.17562740144691869,0.6852300024201308,0.5563814051822508,0.7966957365795571,0.04606442141470592,0.03152508981513789,0.5572403953722942,1.0
0.7823311511543947,0.4093191032315745,0.40511424493930964,0.5313019418301537,0.03141382704142683,0.14886384878199527,0.8866548620864473,0.6666666666666665
0.19513400098808104,0.7558018132979181,0.9581063552529069,0.3036399933954759,0.026101617016710217,0.3349409222121458,0.8779612438626592,0.6666666666666665
0.9191063667220711,0.2433521410156148,0.661945589266266,0.14045220976368816,0.01967281859568712,0.135810717654522,0.8481114612031146,1.0
0.6995953668200792,0.20169289141613644,0.8174901216405825,0.23124240104471566,0.012538057060117541,0.07445195481432992,0.8123336342689857,0.6666666666666665
0.10313445702547619,0.7698405713908552,0.6707063514525763,0.0425301331412018,0.03824005580114494,0.009412648014552091,0.3604782230896319,0.6666666666666665
0.09665992611394136,0.5161718732811572,0.5733278795255187,0.9126221461701265,0.04149520113048348,0.11647945549054624,0.22602666508613709,0.0
0.5054044431643395,0.30974772637722436,0.8767922809284406,0.6983323576650005,0.00730067448038432,0.05598110799204794,0.8140143581233047,1.0
0.6646805038013117,0.29287281513201713,0.08549643819012254,0.8136273347242862,0.026317010998018704,0.14272746373533127,0.2340788987660227,1.0
0.430050264121658,0.19955677606590755,0.3251702898152139,0.04835812531584138,0.07903397263617898,0.05076935693614645,0.7028177525927918,0.6666666666666665
0.16398844705265836,0.28570042782310245,0.7122149627017549,0.36747572086879515,0.12882734555007783,0.10658782934631884,0.18751713269357168,1.0
0.22964383079412515,0.4533134789278621,0.8324404223167414,0.017077698223282978,0.23275818977633594,0.06798332417560572,0.6894905014759254,0.3333333333333335
0.9575715208647109,0.05036171953285473,0.8550383883397854,0.6360597008951132,0.09194068024845943,0.004510029227908549,0.6067201436024009,0.0
0.284098296060277,0.36996197794680913,0.176512356575022,0.7772764343575349,0.2860690584946974,0.04608486592183815,0.650392504056281,0.0
0.5056974671923098,0.5708108237844843,0.9382426271085582,0.10489685434522655,0.010584162008857376,0.0708812159845002,0.2882589584804055,0.3333333333333335
0.19108066861482648,0.08268446496110787,0.7542786222401348,0.6175730375307086,0.04149671585609043,0.02193403794601132,0.21768443245405797,0.3333333333333335
0.3876417866265034,0.2593000022001188,0.32332012885121,0.2748492717511496,0.004264928740070426,0.06482508740272694,0.8479537610429803,0.0
0.23107294798173456,0.12123454666551992,0.18752531470237904,0.019437314560473984,0.10314611538015019,0.03524363935507495,0.859965432971611,0.0
0.9500429035180884,0.34585067593650054,0.6118152279248293,0.3846725006629541,0.04361511010826551,0.3916861849580651,0.5203999445403465,1.0
0.24062873155598763,0.32129835011090596,0.06407457448798043,0.011379795159684403,0.13797218162664093,0.013042922181687427,0.6857829601272609,0.3333333333333335
0.34685644222826273,0.7839253319679262,0.10078076792680962,0.11785673186132506,0.02970346620719541,0.19037982399642692,0.13683293626055879,1.0
0.5854350056704649,0.9146083888529981,0.8599878189402477,0.5831974902808423,0.006702829113605127,0.046340763424292004,0.7553975261184276,0.0
0.39966877283937285,0.7371158042534297,0.739272316691552,0.5229402140466219,0.08269435755623057,0.008742698582189696,0.13868194417837687,1.0
0.5006580539604247,0.07206089128812954,0.3500424536934713,0.3691618758849812,0.021260385674048348,0.11924655149897648,0.8657844630415387,0.3333333333333335
0.04850397732614081,0.1725573180951771,0.5132726547209606,0.32895633508953637,0.095675556007804,0.09235928804496735,0.677683098882234,0.3333333333333335
0.3360495560635972,0.3164710894388297,0.6696212570493631,0.7655303883159965,0.08433207888246641,0.058302110131816014,0.8196217101259379,0.6666666666666665
0.8075212167397726,0.5238662887795941,0.7063184497051243,0.6068827146595418,0.03986175469651614,0.10180323675468461,0.38417346594258656,1.0
0.05245830158072967,0.7788800595232143,0.20282064539614947,0.6104641679550492,0.013428749377574004,0.6013677898393832,0.39425569228782714,0.3333333333333335
0.49502659218055883,0.82410150148108,0.5948247497532284,0.7164767865988202,0.23782036909419846,0.010605713262990665,0.34164416705209716,0.3333333333333335
0.8881358271378252,0.7583619515453834,0.8839349023365031,0.202445675287572,0.11530956396738412,0.06283178231481747,0.8034293963682395,0.6666666666666665
0.08370686396284505,0.2920167689055209,0.654636953414947,0.5523563641094149,0.06017887024426229,0.0859309877960308,0.7052255906082676,1.0
0.8848135547114863,0.4536864990709498,0.9811473598203042,0.6241715575168991,0.15802317671553026,0.16372810753908074,0.8706996277641188,0.0
0.34394120317866067,0.6613017102923557,0.9355523930581959,0.3695731576129649,0.054458458498756794,0.15267606455719523,0.893319546035217,1.0
0.9386359681493882,0.29516293879869515,0.209110192586755,0.34818250501593595,0.03174831211601075,0.10884700503223534,0.8328029033763712,1.0
0.2552019265579778,0.674575427073062,0.9243754206615974,0.13368357324767471,0.3877501985889422,0.03865881811000944,0.7180532814863188,0.6666666666666665
0.3749397450590949,0.8639346524712335,0.9907151922217231,0.6605845003827622,0.13805892491306568,0.10667445376749184,0.8472107710267763,1.0
0.9951726041535405,0.3565882557658113,0.9793462031196712,0.5257591450143348,0.4457879873574942,0.08109605802616536,0.3303289159648657,1.0
0.31385673625237276,0.8834877083362502,0.8972180579710434,0.49574058229887474,0.08015503788816822,0.03632433881408842,0.6643071618098899,0.3333333333333335
0.49215235649323247,0.0719928876159312,0.7667397063544528,0.654089050999935,0.01010645121299395,0.08577839269548918,0.3725004789216273,0.0
0.5826777795779254,0.1298310108745872,0.8783844194444915,0.14966251882539539,0.02200347639624966,0.07594532479474629,0.7997970007334646,0.0
0.4414111957180489,0.11312210859386407,0.8652642779921852,0.9627684964200478,0.13894288511671346,0.038453931643594445,0.8586085765602527,1.0
0.5473148798201453,0.8095757170887228,0.6173287075975609,0.35644116219610433,0.026035978907075655,0.0017506825842662558,0.944268340052348,0.6666666666666665
0.7574261089409331,0.2748768433495409,0.4085175410260692,0.21189714954744004,0.23738375785313698,0.12788756493799228,0.3781639256120936,0.6666666666666665
0.7864474886940729,0.727867304834461,0.14780585910974253,0.826981482315386,0.1880464856497757,0.3169243229379985,0.4999031572842128,1.0
0.3731736002352193,0.7792330785862437,0.4235808515340834,0.8498851713423695,0.00025067025766593377,0.09236562230835922,0.7086113812946444,0.6666666666666665
0.5747141265583777,0.45606562754388735,0.4613251352867699,0.14930627479823683,0.004551885091165107,0.10769831332043031,0.2831257653485121,0.0
0.24409901611932183,0.8544061379314483,0.713916110701631,0.40347337926479643,0.0110400607559807,0.1822888133000124,0.8369433263726529,0.6666666666666665
0.1342220062045088,0.7237880845565661,0.7141271290602281,0.7132355663629586,0.00477003923913515,0.07025462930205986,0.35201110039784894,1.0
0.294297132364854,0.15136217355737208,0.2818505209953266,0.922801118766355,0.014359969020158675,0.0704639969228957,0.6902790022765977,0.6666666666666665
0.158794021109731,0.8147969990379481,0.8962169708764661,0.4577475570765975,0.1278546560864317,0.0086770648317249,0.6964007319827568,0.0
0.10768282999205941,0.13690039262120152,0.2792862979079179,0.22587472418606747,0.046851169894956475,0.045524081454314524,0.5504518797541571,0.0
